"Sensor 11 Average (x, y, z)"
"[-0.10732499999999998, 0.43237499999999995, 1.7597756]"
"[0.07278000000000001, 0.42895500000000003, 1.7538466]"
"[0.24694499999999997, 0.4172099999999999, 1.6991546000000002]"
"[0.40047, 0.39718499999999995, 1.6049924]"
"[0.5296649999999999, 0.371325, 1.4735379999999998]"
"[0.62913, 0.341145, 1.3241514]"
"[-0.11041499999999999, 0.25881, 1.8655054]"
"[0.08089500000000002, 0.26481, 1.852026]"
"[0.26321999999999995, 0.25295999999999996, 1.7953012000000004]"
"[0.4228799999999999, 0.24065999999999999, 1.6959118]"
"[0.5572050000000002, 0.223155, 1.5567860000000002]"
"[0.657105, 0.20398499999999997, 1.3952994000000003]"
"[-0.09942, 0.07718999999999998, 1.8838006000000003]"
"[0.08907, 0.07760999999999998, 1.8758146]"
"[0.26750999999999997, 0.07450499999999999, 1.8175894]"
"[0.42755999999999994, 0.06763499999999999, 1.7125855999999997]"
"[0.5614949999999999, 0.06407999999999998, 1.5722256]"
"[0.6615, 0.05797499999999999, 1.4118522]"
"[-0.09409500000000001, -0.11092500000000001, 1.8841878000000003]"
"[0.09094499999999998, -0.11068500000000005, 1.8758388000000004]"
"[0.27083999999999997, -0.10993500000000002, 1.8173474]"
"[0.4295399999999999, -0.104175, 1.7131664]"
"[0.564045, -0.09882000000000003, 1.5751538000000003]"
"[0.6661649999999999, -0.09116999999999999, 1.4134494]"
"[-0.088665, -0.2937449999999999, 1.8370704]"
"[0.09371999999999998, -0.29225999999999996, 1.8300281999999999]"
"[0.26949, -0.28671, 1.7712947999999997]"
"[0.42592499999999994, -0.27163499999999996, 1.6717118000000002]"
"[0.55497, -0.25353000000000003, 1.5367726000000002]"
"[0.65415, -0.23496, 1.3837318000000003]"
"[-0.082815, -0.4588499999999999, 1.7480386]"
"[0.09223500000000003, -0.46340999999999993, 1.7351642]"
"[0.25998, -0.4508999999999999, 1.6811498000000002]"
"[0.41089499999999995, -0.43126499999999995, 1.5874232]"
"[0.53727, -0.401625, 1.4610265999999998]"
"[0.631425, -0.36604499999999995, 1.3113012]"
