,x,y,z,Mx,My,Mz,Mx_std,My_std,Mz_std
31,3.0,5.0,1.0,-9.408000000000001,-15.680000000000007,-6.272000000000002,1.785305796991587e-15,7.141223187966347e-15,1.785305796991587e-15
32,7.0,-6.5,5.0,-3.136000000000001,1.5680000000000005,0.15092000000000003,8.926528984957934e-16,4.463264492478967e-16,0.0702281534383009
33,4.0,-3.5,0.0,-15.680000000000007,10.976000000000006,-12.544000000000004,7.141223187966347e-15,5.355917390974761e-15,3.570611593983174e-15
34,5.5,7.0,3.0,-3.136000000000001,-4.2022400000000015,-1.5680000000000005,8.926528984957934e-16,0.7351194381070524,4.463264492478967e-16
35,-3.5,-6.5,5.5,1.5680000000000005,3.1987200000000007,1.5680000000000005,4.463264492478967e-16,0.30881193256895006,4.463264492478967e-16
36,3.0,-7.5,7.5,-1.5680000000000005,1.5680000000000005,1.3788600000000009,4.463264492478967e-16,4.463264492478967e-16,0.06859999999999998
37,-6.0,-3.0,4.5,6.021120000000002,3.136000000000001,1.5680000000000005,0.5777342243102738,8.926528984957934e-16,4.463264492478967e-16
38,-5.0,-2.0,2.0,18.816000000000003,7.840000000000003,2.55584,0.0,3.570611593983174e-15,0.7608509685632505
39,5.0,0.5,7.0,-4.923520000000001,-1.5680000000000005,3.136000000000001,0.5468166180150102,4.463264492478967e-16,8.926528984957934e-16
40,0.5,-7.0,7.0,-1.5680000000000005,3.136000000000001,1.5680000000000005,4.463264492478967e-16,8.926528984957934e-16,4.463264492478967e-16
41,5.0,-4.5,0.5,-7.840000000000003,4.704000000000001,-6.272000000000002,3.570611593983174e-15,0.0,1.785305796991587e-15
42,1.0,-3.0,3.5,-8.122240000000003,15.680000000000007,15.680000000000007,0.6054407380352986,7.141223187966347e-15,7.141223187966347e-15
43,3.5,2.5,2.0,-25.056640000000005,-17.216639999999998,6.272000000000002,0.2206259012057024,0.2206259012057024,1.785305796991587e-15
44,-2.5,1.5,4.5,7.840000000000003,-6.272000000000002,14.629440000000004,3.570611593983174e-15,1.785305796991587e-15,0.7410078901964089
45,5.0,2.0,5.0,-7.902720000000004,-3.136000000000001,3.136000000000001,0.3088119325689498,8.926528984957934e-16,8.926528984957934e-16
46,-3.5,7.5,5.5,1.5268400000000002,-4.704000000000001,1.1417000000000002,0.06706256990921451,0.0,0.07676824627646274
47,-3.5,5.0,1.0,9.34528,-14.237440000000001,-5.723200000000002,0.30881193256894995,0.4275307613718478,0.7516560571716482
48,-0.5,7.5,6.5,-0.22050000000000003,-4.704000000000001,1.5680000000000005,0.6960899381690574,0.0,4.463264492478967e-16
49,7.5,-7.5,7.0,-1.6620800000000004,1.3886600000000004,0.37435999999999986,0.37425534631107715,0.09655900169368366,0.08167260584464382
50,6.5,-1.5,6.5,-4.704000000000001,0.9192400000000001,1.5680000000000005,0.0,0.11551930355983583,4.463264492478967e-16
51,-5.5,8.0,4.5,1.5680000000000005,-3.136000000000001,-0.33124000000000003,4.463264492478967e-16,8.926528984957934e-16,0.6812148257252472
52,-4.5,-1.0,3.5,14.112,3.136000000000001,9.12576,0.0,8.926528984957934e-16,0.6054407380352986
53,6.5,4.0,1.5,-6.272000000000002,-4.688320000000001,-3.136000000000001,1.785305796991587e-15,0.15680000000000002,8.926528984957934e-16
54,-3.0,5.5,1.0,6.272000000000002,-14.112,-6.2563200000000005,1.785305796991587e-15,0.0,0.15679999999999994
55,-6.0,1.0,4.0,9.39232,-1.5680000000000005,3.136000000000001,0.1567999999999999,4.463264492478967e-16,8.926528984957934e-16
56,4.5,5.0,2.5,-7.840000000000003,-7.840000000000003,-1.5680000000000005,3.570611593983174e-15,3.570611593983174e-15,4.463264492478967e-16
57,7.0,8.0,3.5,-2.085440000000001,-2.963520000000001,-1.5680000000000005,0.7410078901964089,0.4930827471688252,4.463264492478967e-16
58,-0.5,3.0,3.0,1.5278200000000006,-24.837120000000006,21.952000000000012,0.07767276344908929,0.5777342243102745,1.0711834781949522e-14
59,7.0,-7.0,4.5,-3.136000000000001,1.5680000000000005,-1.0348799999999998,8.926528984957934e-16,4.463264492478967e-16,0.7465173183970125
60,-7.5,-6.5,4.5,1.5680000000000005,1.5680000000000005,0.06272,4.463264492478967e-16,4.463264492478967e-16,0.3424749516756701
61,-4.0,6.5,1.0,3.136000000000001,-6.961920000000003,-4.704000000000001,8.926528984957934e-16,0.7822558376615385,0.0
62,0.5,-6.0,3.0,-2.9321600000000005,10.976000000000006,1.5680000000000005,0.5299803449757415,5.355917390974761e-15,4.463264492478967e-16
63,4.5,3.5,2.5,-12.544000000000004,-9.408000000000001,1.05644,3.570611593983174e-15,1.785305796991587e-15,0.08424523125909857
64,4.5,-0.5,6.5,-6.272000000000002,0.5605600000000001,4.625600000000001,1.785305796991587e-15,0.11988751630447837,0.34345928845830165
65,-4.0,6.5,4.0,3.026240000000001,-6.272000000000002,0.9094400000000004,0.4020860031627487,1.785305796991587e-15,0.0751139632475046
66,-2.5,-8.0,8.0,0.5625200000000001,1.5680000000000005,1.4376600000000002,0.10755224053660828,4.463264492478967e-16,0.07508166866617288
67,1.5,4.5,3.0,-7.840000000000003,-17.248,6.272000000000002,3.570611593983174e-15,0.0,1.785305796991587e-15
68,-7.5,3.5,5.0,3.136000000000001,-3.057600000000001,1.1289600000000002,8.926528984957934e-16,0.34345928845830165,0.0756288010982295
69,7.0,-4.0,5.5,-4.704000000000001,1.5680000000000005,0.9408000000000003,0.0,4.463264492478967e-16,0.07879496471632223
70,0.0,4.0,2.5,-2.916480000000001,-28.224,12.544000000000004,0.5468166180150104,0.0,3.570611593983174e-15
71,-1.0,3.5,6.0,1.09172,-6.272000000000002,7.840000000000003,0.16065045058364222,1.785305796991587e-15,3.570611593983174e-15
72,-5.5,6.5,2.0,3.136000000000001,-4.704000000000001,-3.136000000000001,8.926528984957934e-16,0.0,8.926528984957934e-16
73,5.5,3.5,2.0,-9.658880000000002,-6.272000000000002,-3.0889600000000006,0.5777342243102744,1.785305796991587e-15,0.268828281340496
74,6.0,3.0,4.0,-7.840000000000003,-4.359040000000001,1.3622,3.570611593983174e-15,0.6528104574325794,0.08181501677379871
75,-1.5,0.5,5.5,3.1203200000000004,-1.5680000000000005,14.112,0.15679999999999997,4.463264492478967e-16,0.0
76,5.5,-5.5,1.5,-4.9392000000000005,3.136000000000001,-3.136000000000001,0.5627086010511743,8.926528984957934e-16,8.926528984957934e-16
77,-7.5,4.0,5.5,3.136000000000001,-2.916480000000001,1.1162200000000002,8.926528984957934e-16,0.5468166180150104,0.08109448037613136
78,-1.0,-7.0,3.0,0.6566000000000001,7.840000000000003,0.47726000000000013,0.14102152568693443,3.570611593983174e-15,0.08317325473390053
79,8.0,2.0,0.0,-3.136000000000001,-1.5680000000000005,-4.704000000000001,8.926528984957934e-16,4.463264492478967e-16,0.0
80,5.0,-1.5,7.5,-4.704000000000001,1.0554600000000003,3.136000000000001,0.0,0.11217477524836059,8.926528984957934e-16
81,-1.5,-4.5,6.0,1.21716,4.71968,4.704000000000001,0.1564655524098167,0.1567999999999999,0.0
82,-1.0,4.0,7.0,0.6330800000000001,-4.704000000000001,4.704000000000001,0.15599363364372837,0.0,0.0
83,-2.5,-4.0,2.0,10.976000000000006,21.952000000000012,6.272000000000002,5.355917390974761e-15,1.0711834781949522e-14,1.785305796991587e-15
84,3.0,5.5,6.0,-3.151680000000001,-4.71968,1.5680000000000005,0.15680000000000002,0.1567999999999999,4.463264492478967e-16
85,2.0,-4.5,0.5,-14.112,23.56704,-7.840000000000003,0.0,0.26882828134049624,3.570611593983174e-15
86,-4.0,2.0,5.0,7.463680000000002,-4.704000000000001,7.840000000000003,0.6730400033137746,0.0,3.570611593983174e-15
87,-7.5,2.5,5.5,3.136000000000001,-1.5836800000000004,1.5640800000000001,8.926528984957934e-16,0.1568,0.0238020795288771
88,-4.5,1.0,2.0,27.03232,-6.272000000000002,7.840000000000003,0.6730400033137753,1.785305796991587e-15,3.570611593983174e-15
89,5.5,2.0,6.5,-4.8921600000000005,-1.9286400000000008,1.9913600000000002,0.5121066555578697,0.6631896527808283,0.6996353959547267
90,3.5,4.0,0.0,-14.159040000000003,-17.248,-14.112,0.2688282813404958,0.0,0.0
91,-0.5,-6.0,4.0,-0.45569999999999994,8.529920000000002,2.9321600000000014,0.7695598834018144,0.7822558376615385,0.5299803449757416
92,6.5,-1.5,1.5,-10.976000000000006,1.5680000000000005,-3.136000000000001,5.355917390974761e-15,4.463264492478967e-16,8.926528984957934e-16
93,0.5,-1.0,2.0,-20.446720000000006,25.088000000000008,64.28799999999998,0.30881193256895023,7.141223187966347e-15,1.4282446375932695e-14
94,5.5,4.0,2.0,-9.07872,-6.272000000000002,-3.136000000000001,0.6418767634008411,1.785305796991587e-15,8.926528984957934e-16
95,5.0,2.0,7.0,-4.704000000000001,-1.7091200000000004,3.136000000000001,0.0,0.45099363430298905,8.926528984957934e-16
96,7.0,-8.0,1.0,-1.5836800000000004,1.3484800000000001,-3.073280000000001,0.1568,0.11240371682269029,0.30881193256894995
97,6.0,-5.0,2.0,-6.272000000000002,3.136000000000001,-3.136000000000001,1.785305796991587e-15,8.926528984957934e-16,8.926528984957934e-16
98,-8.0,8.0,2.5,1.41512,-1.5836800000000004,-1.5680000000000005,0.11083933955017591,0.15679999999999997,4.463264492478967e-16
99,-7.5,7.5,6.5,1.433740000000001,-1.8345600000000006,0.39396000000000014,0.18876647001525512,0.5919594635316227,0.06821000252488227
100,-2.0,3.0,6.5,1.5680000000000005,-4.704000000000001,6.272000000000002,4.463264492478967e-16,0.0,1.785305796991587e-15
101,-4.0,-6.0,3.0,3.136000000000001,6.272000000000002,0.5076400000000001,8.926528984957934e-16,1.785305796991587e-15,0.079261429090158
102,1.0,-7.5,6.0,-1.5680000000000005,3.136000000000001,1.5650600000000003,4.463264492478967e-16,8.926528984957934e-16,0.016801767583781012
103,-2.0,8.0,2.5,1.32888,-6.272000000000002,-1.5680000000000005,0.11083933955017591,1.785305796991587e-15,4.463264492478967e-16
104,-6.0,-7.5,4.5,1.5680000000000005,1.5680000000000005,0.22050000000000008,4.463264492478967e-16,4.463264492478967e-16,0.06287417288650099
105,-3.0,4.5,5.5,3.136000000000001,-6.272000000000002,4.704000000000001,8.926528984957934e-16,1.785305796991587e-15,0.0
106,-2.5,-1.5,2.0,31.360000000000014,24.00608,34.496,1.4282446375932695e-14,0.7288427755799961,0.0
107,-6.0,3.5,2.0,9.2512,-6.272000000000002,-1.5680000000000005,0.4727697882979332,1.785305796991587e-15,4.463264492478967e-16
108,-5.5,-2.0,1.5,17.248,6.272000000000002,-1.5680000000000005,0.0,1.785305796991587e-15,4.463264492478967e-16
109,6.5,3.5,3.0,-7.275520000000003,-4.562880000000002,-1.5680000000000005,0.7564316612766931,0.4509936343029891,4.463264492478967e-16
110,-7.5,8.0,8.0,1.0838800000000002,-1.5680000000000005,0.5399800000000001,0.13776449528676166,4.463264492478967e-16,0.07303824651883052
111,-1.0,1.0,7.0,0.8320199999999999,-1.5836800000000004,7.840000000000003,0.11011490600846245,0.1568,3.570611593983174e-15
112,8.0,0.5,2.5,-6.272000000000002,-1.5680000000000005,-1.5680000000000005,1.785305796991587e-15,4.463264492478967e-16,4.463264492478967e-16
113,4.0,-7.0,7.0,-2.838080000000001,1.5680000000000005,1.3426000000000007,0.6182267192249431,4.463264492478967e-16,0.07692604345484151
114,-2.0,3.0,6.0,1.5836800000000004,-6.2563200000000005,7.840000000000003,0.1568,0.1567999999999999,3.570611593983174e-15
115,1.5,0.5,3.5,-15.774080000000009,-4.704000000000001,28.020160000000004,0.37425534631107743,0.0,0.529980344975742
116,6.0,5.5,8.0,-3.136000000000001,-2.4460800000000003,1.2789,8.926528984957934e-16,0.7822558376615387,0.08400883791890495
117,0.0,-5.0,2.5,-1.9756800000000008,18.3456,4.359040000000001,0.6912433955700351,0.7221677803878431,0.6528104574325794
118,-7.0,1.5,5.0,4.704000000000001,-1.5680000000000005,1.5680000000000005,0.0,4.463264492478967e-16,4.463264492478967e-16
119,-8.0,-7.0,3.5,1.5670200000000005,1.5680000000000005,-1.5680000000000005,0.00980000000000001,4.463264492478967e-16,4.463264492478967e-16
120,-4.5,-7.0,0.5,1.5680000000000005,3.1516800000000007,-4.704000000000001,4.463264492478967e-16,0.15680000000000005,0.0
121,3.5,8.0,2.5,-3.073280000000001,-4.704000000000001,-1.6464000000000005,0.30881193256894995,0.0,0.3434592884583016
122,-3.0,7.0,2.0,1.8502400000000006,-7.840000000000003,-3.136000000000001,0.6054407380352987,3.570611593983174e-15,8.926528984957934e-16
123,1.0,-6.0,8.0,-1.5680000000000005,1.8816000000000006,1.5680000000000005,4.463264492478967e-16,0.6303597177305778,4.463264492478967e-16
124,5.0,6.5,3.0,-4.672640000000001,-4.704000000000001,-1.5680000000000005,0.2206259012057023,0.0,4.463264492478967e-16
125,3.5,-7.0,1.0,-3.2144000000000013,4.704000000000001,-4.578560000000001,0.34345928845830165,0.0,0.42753076137184803
126,-8.0,0.0,4.0,4.704000000000001,0.23814000000000005,0.9378600000000001,0.0,0.13085584789871993,0.07404080502048047
127,-1.0,2.0,2.5,9.408000000000001,-27.832000000000004,40.76800000000001,1.785305796991587e-15,0.6823844113463362,7.141223187966347e-15
128,-4.0,-4.0,6.5,2.22656,3.136000000000001,3.136000000000001,0.7777985031582098,8.926528984957934e-16,8.926528984957934e-16
129,6.5,-1.0,5.5,-6.272000000000002,0.76244,1.5680000000000005,1.785305796991587e-15,0.11618918046257859,4.463264492478967e-16
130,-3.0,-2.0,0.0,83.07264,62.72000000000003,1.3347600000000002,0.22062590120570197,2.856489275186539e-14,0.08674158999201842
131,4.0,-6.0,1.5,-6.240640000000001,6.2563200000000005,-3.136000000000001,0.2206259012057022,0.1567999999999999,8.926528984957934e-16
132,-4.5,-6.0,8.0,1.3906200000000002,1.5680000000000005,1.5680000000000005,0.10851753849777536,4.463264492478967e-16,4.463264492478967e-16
133,5.0,-2.5,4.5,-9.29824,3.136000000000001,3.136000000000001,0.4020860031627486,8.926528984957934e-16,8.926528984957934e-16
134,-4.5,2.0,4.5,9.016000000000002,-4.704000000000001,6.272000000000002,0.6823844113463354,0.0,1.785305796991587e-15
135,7.0,-4.5,2.0,-4.704000000000001,1.5680000000000005,-3.136000000000001,0.0,4.463264492478967e-16,8.926528984957934e-16
136,-7.5,4.0,1.0,3.386880000000001,-3.136000000000001,-3.747520000000002,0.5777342243102741,8.926528984957934e-16,0.7686447798403097
137,-7.0,7.5,5.5,1.5660400000000003,-3.136000000000001,0.25578,0.013789118825356399,8.926528984957934e-16,0.07988926426907776
138,6.0,-3.0,3.5,-7.840000000000003,3.136000000000001,0.8810200000000001,3.570611593983174e-15,8.926528984957934e-16,0.07169773533749339
139,5.5,-4.5,6.5,-4.280640000000001,1.5680000000000005,1.5680000000000005,0.6996353959547269,4.463264492478967e-16,4.463264492478967e-16
140,-4.0,2.0,3.0,17.248,-9.408000000000001,9.423680000000001,0.0,1.785305796991587e-15,0.1568000000000001
141,-0.5,1.0,3.5,1.22794,-9.408000000000001,32.928,0.15160033980932575,1.785305796991587e-15,7.141223187966347e-15
142,-6.5,8.0,0.5,1.1152400000000002,-1.6307200000000006,-3.136000000000001,0.13124448001860325,0.30881193256895,8.926528984957934e-16
143,4.0,-4.5,2.5,-9.408000000000001,7.840000000000003,0.5252800000000002,1.785305796991587e-15,3.570611593983174e-15,0.06755261024945784
144,-6.5,-2.5,4.5,6.1622400000000015,1.5680000000000005,1.5680000000000005,0.4020860031627486,4.463264492478967e-16,4.463264492478967e-16
145,3.5,-5.5,3.0,-6.272000000000002,7.259840000000002,0.7212800000000003,1.785305796991587e-15,0.7608509685632503,0.07173155343066086
146,1.0,-6.0,3.0,-3.136000000000001,10.819200000000006,1.5680000000000005,8.926528984957934e-16,0.47276978829793376,4.463264492478967e-16
147,-2.5,4.5,6.5,1.5680000000000005,-4.71968,3.9200000000000013,4.463264492478967e-16,0.1567999999999999,0.7879496471632226
148,1.5,-7.0,0.0,-2.9792,6.272000000000002,-6.538560000000003,0.4727697882979334,1.785305796991587e-15,0.5919594635316224
149,1.5,4.5,7.0,-3.041920000000001,-4.704000000000001,3.167360000000001,0.37425534631107715,0.0,0.22062590120570225
150,4.5,-2.5,2.5,-15.680000000000007,6.381760000000002,1.5680000000000005,7.141223187966347e-15,0.40208600316274856,4.463264492478967e-16
151,-5.0,-6.5,0.5,2.900800000000001,3.136000000000001,-4.704000000000001,0.5627086010511745,8.926528984957934e-16,0.0
152,-5.0,2.5,6.5,3.136000000000001,-3.136000000000001,3.136000000000001,8.926528984957934e-16,8.926528984957934e-16,8.926528984957934e-16
153,-7.0,-5.0,3.0,3.136000000000001,3.1203200000000004,-1.5680000000000005,8.926528984957934e-16,0.1568,4.463264492478967e-16
154,-5.5,-8.0,6.0,1.44844,1.5680000000000005,0.6752200000000004,0.18404360045567156,4.463264492478967e-16,0.0748746535041982
155,2.0,7.0,0.5,-3.10464,-7.840000000000003,-6.272000000000002,0.22062590120570225,3.570611593983174e-15,1.785305796991587e-15
156,8.0,4.5,2.0,-3.5750400000000013,-3.010560000000001,-3.136000000000001,0.707577028251406,0.4275307613718479,8.926528984957934e-16
157,2.5,8.0,7.0,-1.5680000000000005,-3.136000000000001,1.2112800000000001,4.463264492478967e-16,8.926528984957934e-16,0.07173155343066084
158,6.5,3.5,6.0,-4.704000000000001,-3.073280000000001,1.5082200000000001,0.0,0.30881193256894995,0.2148404895721381
159,-6.0,-6.5,0.5,1.5680000000000005,1.9600000000000009,-3.825920000000001,4.463264492478967e-16,0.6823844113463355,0.7822558376615389
160,-7.0,-1.0,4.0,6.272000000000002,1.4072800000000008,1.5680000000000005,1.785305796991587e-15,0.14643467050966008,4.463264492478967e-16
161,-7.0,4.5,2.5,4.704000000000001,-3.637760000000002,-1.5680000000000005,0.0,0.7351194381070526,4.463264492478967e-16
162,2.0,-3.5,0.5,-28.224,40.76800000000001,-4.704000000000001,0.0,7.141223187966347e-15,0.0
163,-8.0,-4.5,6.5,1.5680000000000005,1.5444800000000003,1.05448,4.463264492478967e-16,0.06090702966510734,0.07894256702748458
164,-5.0,-5.0,2.5,6.272000000000002,6.272000000000002,-1.01822,1.785305796991587e-15,1.785305796991587e-15,0.7703813509286073
165,-3.5,-5.0,2.5,6.272000000000002,10.976000000000006,1.5395800000000006,1.785305796991587e-15,5.355917390974761e-15,0.04681301295385915
166,-3.0,-4.5,3.0,6.272000000000002,12.544000000000004,3.872960000000001,1.785305796991587e-15,3.570611593983174e-15,0.7865300590170563
167,-6.0,-7.0,6.5,1.5631000000000006,1.5680000000000005,0.9368800000000002,0.02146620552864387,4.463264492478967e-16,0.08953722548457009
168,0.0,-4.5,1.0,-3.136000000000001,34.7312,0.5164600000000001,8.926528984957934e-16,0.5627086010511737,0.07351484698530449
169,-4.5,-7.0,3.5,1.5680000000000005,4.578560000000001,0.14014000000000004,4.463264492478967e-16,0.4275307613718481,0.08032522529182111
170,-4.5,0.5,6.0,4.704000000000001,-1.5013600000000002,6.272000000000002,0.0,0.32811267835450936,1.785305796991587e-15
171,-6.0,7.0,1.0,1.5680000000000005,-3.136000000000001,-3.136000000000001,4.463264492478967e-16,8.926528984957934e-16,8.926528984957934e-16
172,-0.5,-3.5,0.0,3.496640000000001,94.08,-4.704000000000001,0.6631896527808285,0.0,0.0
173,4.0,7.0,1.5,-3.151680000000001,-6.130880000000002,-3.136000000000001,0.1568,0.4509936343029889,8.926528984957934e-16
174,-6.0,4.0,7.5,1.5680000000000005,-2.5088,1.5680000000000005,4.463264492478967e-16,0.772029831422375,4.463264492478967e-16
175,7.5,-5.0,6.5,-3.136000000000001,1.4660800000000007,0.72618,8.926528984957934e-16,0.10508867635949128,0.06693949929344081
176,-1.0,7.0,6.0,0.48216000000000014,-4.90784,1.5680000000000005,0.14114529515160734,0.5299803449757414,4.463264492478967e-16
177,-1.5,-5.5,2.0,3.1046400000000007,15.680000000000007,0.9927400000000002,0.2206259012057022,7.141223187966347e-15,0.07456305310868712
178,4.5,-8.0,3.0,-3.136000000000001,3.1203200000000004,-1.5680000000000005,8.926528984957934e-16,0.1568,4.463264492478967e-16
179,4.0,-6.0,6.0,-3.136000000000001,3.136000000000001,1.5680000000000005,8.926528984957934e-16,8.926528984957934e-16,4.463264492478967e-16
180,1.0,-3.0,7.0,-3.1203200000000004,3.136000000000001,6.272000000000002,0.15679999999999997,8.926528984957934e-16,1.785305796991587e-15
181,6.5,-3.0,6.0,-4.704000000000001,1.5601600000000004,1.5680000000000005,0.0,0.026720672585740516,4.463264492478967e-16
182,1.5,-6.0,0.0,-4.704000000000001,10.976000000000006,-9.408000000000001,0.0,5.355917390974761e-15,1.785305796991587e-15
183,4.5,-8.0,4.5,-3.136000000000001,2.806720000000001,0.14308,8.926528984957934e-16,0.6418767634008413,0.08520701825316948
184,-4.0,-3.0,8.0,1.5680000000000005,1.5680000000000005,3.136000000000001,4.463264492478967e-16,4.463264492478967e-16,8.926528984957934e-16
185,-6.5,1.0,4.0,7.840000000000003,-1.5680000000000005,1.5680000000000005,3.570611593983174e-15,4.463264492478967e-16,4.463264492478967e-16
186,-3.0,3.5,5.5,3.277120000000001,-6.272000000000002,6.272000000000002,0.45099363430298917,1.785305796991587e-15,1.785305796991587e-15
187,2.5,3.5,5.0,-6.272000000000002,-7.840000000000003,6.272000000000002,1.785305796991587e-15,3.570611593983174e-15,1.785305796991587e-15
188,-7.0,7.0,6.5,1.55722,-2.9008000000000003,0.6203400000000001,0.03381935970578231,0.5627086010511744,0.07636279965871585
189,-5.5,-1.0,1.0,21.952000000000012,4.641280000000001,-3.136000000000001,1.0711834781949522e-14,0.30881193256895,8.926528984957934e-16
190,-0.5,2.5,6.5,-0.06174000000000001,-4.704000000000001,7.840000000000003,0.59613595188624,0.0,3.570611593983174e-15
191,-5.0,-6.0,4.0,3.136000000000001,4.641280000000001,0.9074800000000002,8.926528984957934e-16,0.30881193256895006,0.08195718024639082
192,5.5,-3.5,3.0,-9.408000000000001,4.155200000000001,0.5184200000000001,1.785305796991587e-15,0.7516560571716486,0.08731565631880599
193,0.0,-2.0,2.5,-6.272000000000002,28.224,39.19999999999999,1.785305796991587e-15,0.0,1.4282446375932695e-14
194,0.0,-4.0,3.0,-3.136000000000001,20.321280000000005,10.976000000000006,8.926528984957934e-16,0.3088119325689495,5.355917390974761e-15
195,-2.0,-4.5,4.0,3.136000000000001,10.960320000000007,6.272000000000002,8.926528984957934e-16,0.1568000000000002,1.785305796991587e-15
196,-7.5,-4.5,2.0,3.167360000000001,1.6150400000000005,-1.6464000000000008,0.22062590120570225,0.268828281340496,0.3434592884583015
197,-6.0,-5.0,6.5,1.5680000000000005,1.5680000000000005,1.5680000000000005,4.463264492478967e-16,4.463264492478967e-16,4.463264492478967e-16
198,7.0,-6.5,3.0,-3.136000000000001,1.5680000000000005,-1.5680000000000005,8.926528984957934e-16,4.463264492478967e-16,4.463264492478967e-16
199,-6.0,1.5,8.0,1.7561600000000002,-1.5680000000000005,1.5680000000000005,0.5121066555578698,4.463264492478967e-16,4.463264492478967e-16
200,-4.0,-3.5,7.5,1.5680000000000005,1.5680000000000005,3.136000000000001,4.463264492478967e-16,4.463264492478967e-16,8.926528984957934e-16
201,8.0,0.0,3.5,-6.272000000000002,-0.7830199999999999,-1.5680000000000005,1.785305796991587e-15,0.8061449600200057,4.463264492478967e-16
202,-7.5,-0.5,3.5,6.272000000000002,0.79478,0.8967000000000002,1.785305796991587e-15,0.13206606702937002,0.09173672254133708
