,Magnetometerx,Magnetometery,Magnetometerz
0,3.136,-6.272,1.078
1,3.136,-6.272,1.078
2,3.136,-6.272,1.078
3,3.136,-6.272,1.1760000000000002
4,3.136,-6.272,1.078
5,3.136,-6.272,0.98
6,3.136,-6.272,0.98
7,3.136,-6.272,0.98
8,3.136,-6.272,0.98
9,3.136,-6.272,0.98
10,3.136,-6.272,1.078
11,3.136,-6.272,1.078
12,3.136,-6.272,1.078
13,3.136,-6.272,1.078
14,3.136,-6.272,1.078
15,3.136,-6.272,1.1760000000000002
16,3.136,-6.272,1.078
17,3.136,-6.272,1.078
18,3.136,-6.272,1.078
19,3.136,-6.272,1.078
20,3.136,-6.272,1.1760000000000002
21,3.136,-6.272,1.078
22,3.136,-6.272,1.1760000000000002
23,3.136,-6.272,1.1760000000000002
24,3.136,-6.272,1.1760000000000002
25,3.136,-6.272,1.1760000000000002
26,3.136,-6.272,1.1760000000000002
27,3.136,-6.272,1.078
28,3.136,-6.272,1.078
29,3.136,-6.272,1.078
30,3.136,-6.272,1.078
31,3.136,-6.272,0.98
32,3.136,-6.272,1.1760000000000002
33,3.136,-6.272,1.1760000000000002
34,3.136,-6.272,1.1760000000000002
35,3.136,-6.272,1.1760000000000002
36,3.136,-6.272,1.1760000000000002
37,3.136,-6.272,1.078
38,3.136,-6.272,1.078
39,3.136,-6.272,1.1760000000000002
40,3.136,-6.272,1.1760000000000002
41,3.136,-6.272,1.1760000000000002
42,3.136,-6.272,1.1760000000000002
43,3.136,-6.272,1.078
44,3.136,-6.272,1.078
45,3.136,-6.272,1.078
46,3.136,-6.272,1.078
47,3.136,-6.272,1.078
48,3.136,-6.272,1.078
49,3.136,-6.272,1.1760000000000002
50,3.136,-6.272,1.1760000000000002
51,3.136,-6.272,1.1760000000000002
52,3.136,-6.272,1.1760000000000002
53,3.136,-6.272,1.1760000000000002
54,3.136,-6.272,1.1760000000000002
55,3.136,-6.272,0.98
56,3.136,-6.272,1.078
57,3.136,-6.272,1.078
58,3.136,-6.272,1.078
59,3.136,-6.272,1.078
60,3.136,-6.272,1.078
61,3.136,-6.272,1.078
62,3.136,-6.272,1.078
63,3.136,-6.272,1.078
64,3.136,-6.272,1.078
65,3.136,-6.272,1.1760000000000002
66,3.136,-6.272,1.078
67,3.136,-6.272,1.078
68,3.136,-6.272,1.078
69,3.136,-6.272,1.078
70,3.136,-6.272,1.078
71,3.136,-6.272,1.078
72,3.136,-6.272,0.98
73,3.136,-6.272,0.98
74,3.136,-6.272,0.98
75,3.136,-6.272,0.98
76,3.136,-6.272,1.1760000000000002
77,3.136,-6.272,1.1760000000000002
78,3.136,-6.272,1.1760000000000002
79,3.136,-6.272,1.1760000000000002
80,3.136,-6.272,1.1760000000000002
81,3.136,-6.272,1.078
82,3.136,-6.272,1.078
83,3.136,-6.272,1.1760000000000002
84,3.136,-6.272,1.1760000000000002
85,3.136,-6.272,1.1760000000000002
86,3.136,-6.272,1.1760000000000002
87,3.136,-6.272,1.274
88,3.136,-6.272,1.078
89,3.136,-6.272,1.078
90,3.136,-6.272,1.078
91,3.136,-6.272,1.078
92,3.136,-6.272,1.078
93,3.136,-6.272,1.078
94,3.136,-6.272,1.078
95,3.136,-6.272,1.1760000000000002
96,3.136,-6.272,1.1760000000000002
97,3.136,-6.272,1.1760000000000002
98,3.136,-6.272,1.1760000000000002
99,3.136,-6.272,1.1760000000000002
