,Magnetometerx,Magnetometery,Magnetometerz
0,0.98,1.568,0.98
1,1.1760000000000002,1.568,0.784
2,1.1760000000000002,1.568,0.784
3,1.1760000000000002,1.568,0.784
4,1.274,1.568,0.882
5,1.078,1.568,0.882
6,1.47,1.568,0.784
7,1.47,1.568,0.784
8,1.47,1.568,0.784
9,1.47,1.568,0.784
10,1.078,1.568,0.882
11,1.274,1.568,0.882
12,0.98,1.568,0.784
13,0.98,1.568,0.784
14,0.98,1.568,0.784
15,1.078,1.568,0.784
16,1.078,1.568,0.784
17,1.1760000000000002,1.568,0.882
18,1.1760000000000002,1.568,0.882
19,1.1760000000000002,1.568,0.882
20,1.1760000000000002,1.568,0.882
21,1.1760000000000002,1.568,0.784
22,0.98,1.568,0.882
23,0.98,1.568,0.98
24,0.98,1.568,0.98
25,0.98,1.568,0.98
26,0.98,1.568,0.98
27,0.98,1.568,0.882
28,0.98,1.568,0.882
29,0.98,1.568,0.882
30,0.98,1.568,0.882
31,0.98,1.568,0.882
32,1.1760000000000002,1.568,0.882
33,1.1760000000000002,1.568,0.882
34,1.372,1.568,0.882
35,1.372,1.568,0.882
36,1.372,1.568,0.882
37,1.372,1.568,0.882
38,1.078,1.568,0.882
39,0.784,1.568,0.882
40,1.274,1.568,0.882
41,1.274,1.568,0.882
42,1.274,1.568,0.882
43,1.078,1.568,0.784
44,0.98,1.568,0.784
45,1.1760000000000002,1.568,0.98
46,1.1760000000000002,1.568,0.98
47,1.1760000000000002,1.568,0.98
48,1.1760000000000002,1.568,0.98
49,0.686,1.568,0.98
50,0.98,1.568,0.784
51,0.98,1.568,0.882
52,0.98,1.568,0.882
53,0.98,1.568,0.882
54,1.078,1.568,0.686
55,0.98,1.568,0.882
56,1.078,1.568,0.882
57,1.078,1.568,0.882
58,1.078,1.568,0.882
59,1.078,1.568,0.882
60,0.98,1.568,0.98
61,0.98,1.568,0.686
62,1.078,1.568,0.686
63,1.078,1.568,0.686
64,1.078,1.568,0.686
65,1.078,1.568,0.686
66,1.078,1.568,0.882
67,0.98,1.568,0.882
68,0.98,1.568,0.882
69,0.98,1.568,0.882
70,0.98,1.568,0.882
71,1.078,1.568,0.98
72,1.1760000000000002,1.568,0.784
73,1.274,1.568,0.784
74,1.274,1.568,0.784
75,1.274,1.568,0.784
76,1.274,1.568,0.784
77,1.1760000000000002,1.568,0.784
78,0.98,1.568,0.882
79,1.078,1.568,0.882
80,1.078,1.568,0.882
81,1.078,1.568,0.882
82,0.98,1.568,0.882
83,1.1760000000000002,1.568,0.784
84,1.078,1.568,0.882
85,1.078,1.568,0.882
86,1.078,1.568,0.882
87,1.078,1.568,0.882
88,1.078,1.568,0.784
89,1.078,1.568,0.882
90,0.98,1.568,0.882
91,0.98,1.568,0.882
92,0.98,1.568,0.882
93,0.98,1.568,0.784
94,1.078,1.568,0.784
95,1.274,1.568,0.784
96,1.274,1.568,0.784
97,1.274,1.568,0.784
98,1.274,1.568,0.784
99,1.1760000000000002,1.568,0.882
