,Magnetometerx,Magnetometery,Magnetometerz
0,-9.408000000000001,6.272,-1.568
1,-9.408000000000001,6.272,-1.568
2,-9.408000000000001,6.272,-1.568
3,-9.408000000000001,6.272,-1.568
4,-9.408000000000001,6.272,-1.568
5,-9.408000000000001,6.272,0.0
6,-9.408000000000001,6.272,-1.568
7,-9.408000000000001,6.272,-1.568
8,-9.408000000000001,6.272,-1.568
9,-9.408000000000001,6.272,0.0
10,-9.408000000000001,6.272,-1.568
11,-9.408000000000001,6.272,0.0
12,-9.408000000000001,6.272,0.0
13,-9.408000000000001,6.272,0.0
14,-9.408000000000001,6.272,0.0
15,-9.408000000000001,6.272,-1.568
16,-9.408000000000001,6.272,-1.568
17,-7.84,6.272,0.0
18,-7.84,6.272,0.0
19,-7.84,6.272,0.0
20,-7.84,6.272,1.372
21,-9.408000000000001,6.272,-1.568
22,-9.408000000000001,6.272,-1.568
23,-9.408000000000001,6.272,-1.568
24,-9.408000000000001,6.272,-1.568
25,-9.408000000000001,6.272,-1.568
26,-9.408000000000001,6.272,0.0
27,-9.408000000000001,6.272,-1.568
28,-7.84,6.272,-1.568
29,-7.84,6.272,-1.568
30,-7.84,6.272,-1.568
31,-7.84,6.272,-1.568
32,-9.408000000000001,6.272,0.0
33,-9.408000000000001,6.272,0.0
34,-9.408000000000001,6.272,-1.568
35,-9.408000000000001,6.272,-1.568
36,-9.408000000000001,6.272,-1.568
37,-9.408000000000001,6.272,0.098
38,-9.408000000000001,6.272,0.0
39,-9.408000000000001,6.272,0.0
40,-9.408000000000001,6.272,0.0
41,-9.408000000000001,6.272,0.0
42,-9.408000000000001,6.272,0.0
43,-9.408000000000001,6.272,-1.568
44,-9.408000000000001,6.272,-1.568
45,-9.408000000000001,6.272,-1.568
46,-9.408000000000001,6.272,-1.568
47,-9.408000000000001,6.272,-1.568
48,-9.408000000000001,6.272,0.0
49,-9.408000000000001,6.272,-1.568
50,-9.408000000000001,6.272,-1.568
51,-9.408000000000001,6.272,-1.568
52,-9.408000000000001,6.272,-1.568
53,-9.408000000000001,6.272,-1.568
54,-9.408000000000001,6.272,0.0
55,-9.408000000000001,6.272,0.0
56,-9.408000000000001,6.272,-1.568
57,-9.408000000000001,6.272,-1.568
58,-9.408000000000001,6.272,-1.568
59,-9.408000000000001,6.272,-1.568
60,-9.408000000000001,6.272,-1.568
61,-9.408000000000001,6.272,0.0
62,-9.408000000000001,6.272,0.0
63,-9.408000000000001,6.272,0.0
64,-9.408000000000001,6.272,0.0
65,-7.84,6.272,0.0
66,-9.408000000000001,6.272,-1.568
67,-9.408000000000001,6.272,0.098
68,-9.408000000000001,6.272,0.098
69,-9.408000000000001,6.272,0.098
70,-9.408000000000001,6.272,0.098
71,-9.408000000000001,6.272,-1.568
72,-9.408000000000001,6.272,-1.568
73,-7.84,6.272,0.0
74,-7.84,6.272,0.0
75,-7.84,6.272,0.0
76,-9.408000000000001,6.272,-1.568
77,-9.408000000000001,6.272,-1.568
78,-9.408000000000001,6.272,-1.568
79,-9.408000000000001,6.272,-1.568
80,-9.408000000000001,6.272,-1.568
81,-9.408000000000001,6.272,-1.568
82,-9.408000000000001,6.272,-1.568
83,-9.408000000000001,6.272,0.0
84,-9.408000000000001,6.272,-1.568
85,-9.408000000000001,6.272,-1.568
86,-9.408000000000001,6.272,-1.568
87,-9.408000000000001,6.272,-1.568
88,-9.408000000000001,6.272,-1.568
89,-9.408000000000001,6.272,0.0
90,-9.408000000000001,6.272,0.0
91,-9.408000000000001,6.272,0.0
92,-9.408000000000001,6.272,0.0
93,-9.408000000000001,6.272,-1.568
94,-9.408000000000001,6.272,-1.568
95,-9.408000000000001,6.272,0.0
96,-9.408000000000001,6.272,0.0
97,-9.408000000000001,6.272,0.0
98,-9.408000000000001,6.272,0.0
99,-9.408000000000001,6.272,0.0
