,Magnetometerx,Magnetometery,Magnetometerz
0,0.98,1.568,1.47
1,0.98,1.568,1.47
2,0.98,1.568,1.47
3,1.078,1.568,1.274
4,0.882,1.568,1.372
5,0.882,1.568,1.372
6,0.882,1.568,1.372
7,0.882,1.568,1.372
8,0.882,1.568,1.372
9,0.882,1.568,1.274
10,0.882,1.568,1.372
11,0.882,1.568,1.372
12,0.882,1.568,1.372
13,0.882,1.568,1.372
14,0.98,1.568,1.372
15,0.882,1.568,1.274
16,0.784,1.568,1.372
17,0.784,1.568,1.372
18,0.784,1.568,1.372
19,0.784,1.568,1.372
20,1.078,1.568,1.274
21,0.98,1.568,1.372
22,0.98,1.568,1.372
23,0.98,1.568,1.372
24,0.98,1.568,1.372
25,0.882,1.568,1.372
26,0.882,1.568,1.47
27,0.882,1.568,1.372
28,0.882,1.568,1.372
29,0.882,1.568,1.372
30,0.882,1.568,1.372
31,0.98,1.568,1.372
32,1.078,1.568,1.372
33,0.98,1.568,1.274
34,0.98,1.568,1.274
35,0.98,1.568,1.274
36,0.98,1.568,1.274
37,1.078,1.568,1.372
38,0.98,1.568,1.372
39,0.98,1.568,1.372
40,0.98,1.568,1.372
41,0.98,1.568,1.372
42,1.078,1.568,1.274
43,0.98,1.568,1.372
44,0.98,1.568,1.274
45,0.98,1.568,1.274
46,0.98,1.568,1.274
47,0.98,1.568,1.274
48,0.98,1.568,1.372
49,0.784,1.568,1.372
50,0.784,1.568,1.372
51,0.784,1.568,1.372
52,0.784,1.568,1.372
53,1.1760000000000002,1.568,1.274
54,0.882,1.568,1.47
55,0.784,1.568,1.568
56,0.784,1.568,1.568
57,0.784,1.568,1.568
58,0.784,1.568,1.568
59,0.882,1.568,1.372
60,0.98,1.568,1.372
61,1.274,1.568,1.372
62,1.274,1.568,1.372
63,1.274,1.568,1.372
64,0.784,1.568,1.274
65,0.98,1.568,1.47
66,0.98,1.568,1.47
67,0.98,1.568,1.47
68,0.98,1.568,1.47
69,0.98,1.568,1.47
70,0.882,1.568,1.372
71,1.078,1.568,1.372
72,0.98,1.568,1.47
73,0.98,1.568,1.47
74,0.98,1.568,1.47
75,0.784,1.568,1.274
76,0.882,1.568,1.372
77,0.882,1.568,1.47
78,0.882,1.568,1.47
79,0.882,1.568,1.47
80,0.882,1.568,1.47
81,0.882,1.568,1.47
82,0.882,1.568,1.47
83,0.98,1.568,1.372
84,0.98,1.568,1.372
85,0.98,1.568,1.372
86,0.98,1.568,1.372
87,0.98,1.568,1.372
88,0.98,1.568,1.47
89,0.98,1.568,1.47
90,0.98,1.568,1.47
91,0.98,1.568,1.47
92,1.078,1.568,1.47
93,1.078,1.568,1.47
94,1.078,1.568,1.372
95,1.078,1.568,1.372
96,1.078,1.568,1.372
97,1.078,1.568,1.372
98,0.882,1.568,1.47
99,0.882,1.568,1.47
