,Magnetometerx,Magnetometery,Magnetometerz
0,-6.272,-1.568,-1.568
1,-6.272,-1.568,-1.568
2,-6.272,-1.568,-1.568
3,-6.272,-1.568,0.0
4,-6.272,-1.568,0.0
5,-6.272,-1.568,0.0
6,-6.272,-1.568,0.0
7,-6.272,-1.568,0.0
8,-6.272,-1.568,0.0
9,-6.272,-1.568,0.098
10,-6.272,-1.568,0.0
11,-6.272,-1.568,0.0
12,-6.272,-1.568,0.0
13,-6.272,-1.568,0.0
14,-6.272,-1.568,-1.568
15,-6.272,-1.568,-1.568
16,-6.272,-1.568,0.098
17,-6.272,-1.568,0.098
18,-6.272,-1.568,0.098
19,-7.84,-1.568,-1.568
20,-6.272,-1.568,0.098
21,-6.272,-1.568,0.0
22,-6.272,-1.568,0.0
23,-6.272,-1.568,0.0
24,-6.272,-1.568,0.0
25,-6.272,-1.568,0.098
26,-7.84,-1.568,-1.568
27,-6.272,-1.568,0.0
28,-6.272,-1.568,0.0
29,-6.272,-1.568,0.0
30,-7.84,-1.568,0.098
31,-6.272,-1.568,0.0
32,-6.272,-1.568,0.0
33,-6.272,-1.568,0.0
34,-6.272,-1.568,0.0
35,-6.272,-1.568,0.0
36,-6.272,-1.568,0.098
37,-6.272,-1.568,0.0
38,-6.272,-1.568,0.098
39,-6.272,-1.568,0.098
40,-6.272,-1.568,0.098
41,-6.272,-1.568,0.098
42,-6.272,-1.568,0.0
43,-6.272,-1.568,-1.568
44,-6.272,-1.568,-1.568
45,-6.272,-1.568,-1.568
46,-6.272,-1.568,-1.568
47,-6.272,-1.568,0.098
48,-7.84,-1.568,0.0
49,-6.272,-1.568,0.0
50,-6.272,-1.568,0.0
51,-6.272,-1.568,0.0
52,-6.272,-1.568,0.0
53,-6.272,-1.568,0.0
54,-6.272,-1.568,-1.568
55,-6.272,-1.568,0.098
56,-6.272,-1.568,0.098
57,-6.272,-1.568,0.098
58,-6.272,-1.568,0.0
59,-6.272,-1.568,0.098
60,-6.272,-1.568,-1.568
61,-6.272,-1.568,-1.568
62,-6.272,-1.568,-1.568
63,-6.272,-1.568,-1.568
64,-6.272,-1.568,0.0
65,-6.272,-1.568,0.0
66,-6.272,-1.568,0.0
67,-6.272,-1.568,0.0
68,-6.272,-1.568,0.0
69,-6.272,-1.568,0.0
70,-6.272,-1.568,-1.568
71,-6.272,-1.568,0.0
72,-6.272,-1.568,0.0
73,-6.272,-1.568,0.0
74,-6.272,-1.568,0.0
75,-6.272,-1.568,0.098
76,-6.272,-1.568,0.0
77,-7.84,-1.568,-1.568
78,-7.84,-1.568,-1.568
79,-7.84,-1.568,-1.568
80,-7.84,-1.568,-1.568
81,-6.272,-1.568,0.098
82,-6.272,-1.568,0.098
83,-6.272,-1.568,0.098
84,-6.272,-1.568,0.098
85,-6.272,-1.568,0.098
86,-6.272,-1.568,0.0
87,-7.84,-1.568,0.0
88,-6.272,-1.568,0.0
89,-6.272,-1.568,0.0
90,-6.272,-1.568,0.0
91,-6.272,-1.568,0.0
92,-6.272,-1.568,0.196
93,-6.272,-1.568,0.0
94,-6.272,-1.568,0.196
95,-6.272,-1.568,0.196
96,-6.272,-1.568,0.196
97,-6.272,-1.568,-1.568
98,-6.272,-1.568,-1.568
99,-6.272,-1.568,0.0
