,Magnetometerx,Magnetometery,Magnetometerz
0,0.0,6.272,6.272
1,0.0,6.272,6.272
2,-1.568,4.704000000000001,6.272
3,-1.568,4.704000000000001,6.272
4,0.0,4.704000000000001,6.272
5,0.0,4.704000000000001,6.272
6,0.0,4.704000000000001,6.272
7,0.0,4.704000000000001,6.272
8,-1.568,6.272,6.272
9,0.0,6.272,6.272
10,0.0,6.272,6.272
11,0.0,6.272,6.272
12,0.0,6.272,6.272
13,-1.568,4.704000000000001,6.272
14,0.0,6.272,6.272
15,-1.568,6.272,6.272
16,-1.568,6.272,6.272
17,-1.568,6.272,6.272
18,-1.568,6.272,6.272
19,0.098,6.272,6.272
20,0.196,6.272,6.272
21,-1.568,6.272,6.272
22,-1.568,6.272,6.272
23,-1.568,6.272,6.272
24,-1.568,6.272,6.272
25,-1.568,4.704000000000001,6.272
26,0.0,4.704000000000001,6.272
27,-1.568,4.704000000000001,6.272
28,-1.568,4.704000000000001,6.272
29,-1.568,4.704000000000001,6.272
30,0.098,4.704000000000001,6.272
31,-1.568,6.272,6.272
32,0.0,6.272,6.272
33,0.0,6.272,6.272
34,0.0,6.272,6.272
35,0.0,6.272,6.272
36,-1.568,4.704000000000001,6.272
37,-1.568,4.704000000000001,6.272
38,-1.568,6.272,6.272
39,-1.568,6.272,6.272
40,-1.568,6.272,6.272
41,-1.568,6.272,6.272
42,0.0,6.272,6.272
43,0.0,6.272,6.272
44,0.0,6.272,6.272
45,0.0,6.272,6.272
46,0.0,6.272,6.272
47,-1.568,6.272,6.272
48,-1.568,4.704000000000001,6.272
49,-1.568,6.272,6.272
50,-1.568,6.272,6.272
51,-1.568,6.272,6.272
52,-1.568,6.272,6.272
53,-1.568,4.704000000000001,6.272
54,-1.568,4.704000000000001,6.272
55,-1.568,4.704000000000001,6.272
56,-1.568,4.704000000000001,6.272
57,-1.568,4.704000000000001,6.272
58,-1.568,6.272,6.272
59,0.0,6.272,6.272
60,-1.568,6.272,6.272
61,-1.568,6.272,6.272
62,-1.568,6.272,6.272
63,-1.568,6.272,6.272
64,-1.568,6.272,6.272
65,0.0,6.272,6.272
66,0.0,6.272,6.272
67,0.0,6.272,6.272
68,0.0,6.272,6.272
69,-1.568,4.704000000000001,6.272
70,0.0,6.272,6.272
71,-1.568,4.704000000000001,6.272
72,-1.568,4.704000000000001,6.272
73,-1.568,4.704000000000001,6.272
74,-1.568,4.704000000000001,6.272
75,0.0,6.272,6.272
76,-1.568,6.272,6.272
77,-1.568,6.272,6.272
78,-1.568,6.272,6.272
79,-1.568,6.272,6.272
80,-1.568,4.704000000000001,6.272
81,-1.568,6.272,6.272
82,0.196,6.272,6.272
83,0.196,6.272,6.272
84,0.196,6.272,6.272
85,0.196,6.272,6.272
86,0.098,6.272,6.272
87,-1.568,6.272,6.272
88,0.098,6.272,6.272
89,0.098,6.272,6.272
90,0.098,6.272,6.272
91,0.098,6.272,6.272
92,0.196,4.704000000000001,6.272
93,-1.568,6.272,6.272
94,-1.568,6.272,6.272
95,-1.568,6.272,6.272
96,-1.568,6.272,6.272
97,-1.568,6.272,6.272
98,0.0,6.272,6.272
99,0.0,4.704000000000001,6.272
