,Magnetometerx,Magnetometery,Magnetometerz
0,1.372,1.568,0.392
1,1.372,1.568,0.5880000000000001
2,1.568,1.568,0.686
3,1.47,1.568,0.49
4,1.47,1.568,0.49
5,1.47,1.568,0.49
6,1.47,1.568,0.49
7,1.568,1.568,0.49
8,1.47,1.568,0.5880000000000001
9,1.47,1.568,0.5880000000000001
10,1.47,1.568,0.5880000000000001
11,1.47,1.568,0.5880000000000001
12,1.47,1.568,0.49
13,1.47,1.568,0.49
14,1.568,1.568,0.49
15,1.568,1.568,0.49
16,1.568,1.568,0.49
17,1.568,1.568,0.49
18,1.274,1.568,0.49
19,1.568,1.568,0.5880000000000001
20,1.372,1.568,0.49
21,1.372,1.568,0.49
22,1.372,1.568,0.49
23,1.47,1.568,0.5880000000000001
24,1.47,1.568,0.5880000000000001
25,1.372,1.568,0.49
26,1.372,1.568,0.49
27,1.372,1.568,0.49
28,1.372,1.568,0.49
29,1.47,1.568,0.392
30,1.568,1.568,0.5880000000000001
31,1.372,1.568,0.5880000000000001
32,1.372,1.568,0.5880000000000001
33,1.372,1.568,0.5880000000000001
34,1.568,1.568,0.392
35,1.47,1.568,0.49
36,1.47,1.568,0.49
37,1.47,1.568,0.49
38,1.47,1.568,0.49
39,1.47,1.568,0.49
40,1.568,1.568,0.49
41,1.568,1.568,0.5880000000000001
42,1.372,1.568,0.5880000000000001
43,1.372,1.568,0.5880000000000001
44,1.372,1.568,0.5880000000000001
45,1.372,1.568,0.5880000000000001
46,1.568,1.568,0.392
47,1.372,1.568,0.5880000000000001
48,1.47,1.568,0.5880000000000001
49,1.47,1.568,0.5880000000000001
50,1.47,1.568,0.5880000000000001
51,1.47,1.568,0.5880000000000001
52,1.568,1.568,0.49
53,1.47,1.568,0.49
54,1.372,1.568,0.49
55,1.372,1.568,0.49
56,1.372,1.568,0.49
57,1.568,1.568,0.392
58,1.274,1.568,0.49
59,1.568,1.568,0.392
60,1.568,1.568,0.392
61,1.568,1.568,0.392
62,1.568,1.568,0.392
63,1.568,1.568,0.49
64,1.568,1.568,0.392
65,1.568,1.568,0.49
66,1.568,1.568,0.49
67,1.568,1.568,0.49
68,1.372,1.568,0.49
69,1.1760000000000002,1.568,0.5880000000000001
70,1.568,1.568,0.49
71,1.568,1.568,0.49
72,1.568,1.568,0.49
73,1.568,1.568,0.49
74,1.47,1.568,0.392
75,1.372,1.568,0.392
76,1.47,1.568,0.49
77,1.47,1.568,0.49
78,1.47,1.568,0.49
79,1.47,1.568,0.5880000000000001
80,1.47,1.568,0.49
81,1.372,1.568,0.49
82,1.372,1.568,0.49
83,1.372,1.568,0.49
84,1.372,1.568,0.49
85,1.568,1.568,0.5880000000000001
86,1.372,1.568,0.49
87,1.568,1.568,0.392
88,1.568,1.568,0.392
89,1.568,1.568,0.392
90,1.568,1.568,0.392
91,1.47,1.568,0.49
92,1.568,1.568,0.5880000000000001
93,1.078,1.568,0.49
94,1.078,1.568,0.49
95,1.078,1.568,0.49
96,1.568,1.568,0.49
97,1.47,1.568,0.49
98,1.47,1.568,0.49
99,1.47,1.568,0.49
