,Magnetometerx,Magnetometery,Magnetometerz
0,-3.136,1.568,0.098
1,-3.136,1.568,0.098
2,-3.136,1.568,0.098
3,-3.136,1.568,0.098
4,-1.568,1.47,0.196
5,-3.136,1.568,0.196
6,-1.568,1.568,0.0
7,-1.568,1.568,0.0
8,-1.568,1.568,0.0
9,-1.568,1.568,0.0
10,-1.568,1.47,0.098
11,-3.136,1.568,0.29400000000000004
12,-1.568,1.568,0.0
13,-1.568,1.568,0.0
14,-1.568,1.568,0.0
15,-3.136,1.568,0.0
16,-1.568,1.568,0.0
17,-1.568,1.568,0.098
18,-1.568,1.568,0.098
19,-1.568,1.568,0.098
20,-1.568,1.568,0.098
21,-3.136,1.47,-1.568
22,-3.136,1.568,0.098
23,-3.136,1.568,0.098
24,-3.136,1.568,0.098
25,-3.136,1.568,0.098
26,-3.136,1.568,0.098
27,-1.568,1.568,0.0
28,-3.136,1.568,0.098
29,-3.136,1.568,0.098
30,-3.136,1.568,0.098
31,-3.136,1.568,0.098
32,-1.568,1.568,0.098
33,-3.136,1.568,0.0
34,-3.136,1.372,0.098
35,-3.136,1.372,0.098
36,-3.136,1.372,0.098
37,-3.136,1.372,0.098
38,-3.136,1.47,0.0
39,-3.136,1.568,0.196
40,-3.136,1.568,0.098
41,-3.136,1.568,0.098
42,-3.136,1.568,0.098
43,-3.136,1.568,0.098
44,-3.136,1.568,0.098
45,-3.136,1.568,0.098
46,-3.136,1.568,0.098
47,-3.136,1.568,0.098
48,-3.136,1.568,0.098
49,-1.568,1.47,0.196
50,-1.568,1.568,0.0
51,-3.136,1.568,0.196
52,-3.136,1.568,0.196
53,-3.136,1.568,0.196
54,-3.136,1.568,0.0
55,-1.568,1.568,0.098
56,-3.136,1.568,0.098
57,-3.136,1.568,0.098
58,-3.136,1.568,0.098
59,-3.136,1.568,0.098
60,-3.136,1.372,0.098
61,-3.136,1.568,0.098
62,-1.568,1.47,0.196
63,-1.568,1.47,0.196
64,-1.568,1.47,0.196
65,-1.568,0.0,0.0
66,-3.136,1.568,0.196
67,-3.136,1.568,0.0
68,-3.136,1.568,0.0
69,-3.136,1.568,0.0
70,-3.136,1.568,0.0
71,-3.136,1.47,0.098
72,-1.568,1.568,0.0
73,-1.568,1.568,0.098
74,-1.568,1.568,0.098
75,-1.568,1.568,0.098
76,-1.568,1.568,0.098
77,-3.136,1.568,0.098
78,-3.136,1.568,0.0
79,-3.136,1.568,0.0
80,-3.136,1.568,0.0
81,-3.136,1.568,0.0
82,-1.568,1.568,0.0
83,-3.136,1.568,0.098
84,-3.136,1.568,0.098
85,-3.136,1.568,0.098
86,-3.136,1.568,0.098
87,-3.136,1.568,0.098
88,-1.568,1.47,0.098
89,-3.136,1.568,0.098
90,-3.136,1.568,0.196
91,-3.136,1.568,0.196
92,-3.136,1.568,0.196
93,-3.136,1.568,0.098
94,-3.136,1.568,0.0
95,-3.136,1.372,0.0
96,-3.136,1.372,0.0
97,-3.136,1.372,0.0
98,-3.136,1.372,0.0
99,-1.568,1.568,0.098
