,Magnetometerx,Magnetometery,Magnetometerz
0,-1.568,4.704000000000001,0.686
1,-1.568,4.704000000000001,0.686
2,-1.568,4.704000000000001,0.686
3,-1.568,4.704000000000001,0.686
4,-1.568,4.704000000000001,0.686
5,0.0,4.704000000000001,0.686
6,0.098,4.704000000000001,0.686
7,0.098,4.704000000000001,0.686
8,0.098,4.704000000000001,0.686
9,1.47,4.704000000000001,0.686
10,-1.568,4.704000000000001,0.686
11,-1.568,4.704000000000001,0.686
12,-1.568,4.704000000000001,0.686
13,-1.568,4.704000000000001,0.686
14,-1.568,4.704000000000001,0.686
15,0.0,4.704000000000001,0.686
16,0.0,4.704000000000001,0.686
17,0.0,4.704000000000001,0.784
18,0.0,4.704000000000001,0.784
19,0.0,4.704000000000001,0.784
20,0.0,4.704000000000001,0.784
21,0.0,4.704000000000001,0.686
22,0.0,4.704000000000001,0.784
23,0.0,4.704000000000001,0.784
24,0.0,4.704000000000001,0.784
25,0.0,4.704000000000001,0.784
26,0.098,4.704000000000001,0.686
27,0.0,4.704000000000001,0.784
28,-1.568,4.704000000000001,0.784
29,-1.568,4.704000000000001,0.784
30,-1.568,4.704000000000001,0.784
31,-1.568,4.704000000000001,0.784
32,-1.568,4.704000000000001,0.686
33,-1.568,4.704000000000001,0.5880000000000001
34,-1.568,4.704000000000001,0.686
35,-1.568,4.704000000000001,0.686
36,-1.568,4.704000000000001,0.686
37,-1.568,4.704000000000001,0.686
38,-1.568,4.704000000000001,0.686
39,-1.568,4.704000000000001,0.5880000000000001
40,-1.568,4.704000000000001,0.5880000000000001
41,-1.568,4.704000000000001,0.5880000000000001
42,-1.568,4.704000000000001,0.5880000000000001
43,0.0,4.704000000000001,0.686
44,-1.568,4.704000000000001,0.784
45,0.196,4.704000000000001,0.5880000000000001
46,0.196,4.704000000000001,0.5880000000000001
47,0.196,4.704000000000001,0.5880000000000001
48,0.196,4.704000000000001,0.5880000000000001
49,0.0,4.704000000000001,0.686
50,-1.568,4.704000000000001,0.784
51,-1.568,4.704000000000001,0.5880000000000001
52,-1.568,4.704000000000001,0.5880000000000001
53,-1.568,4.704000000000001,0.5880000000000001
54,0.098,4.704000000000001,0.5880000000000001
55,-1.568,4.704000000000001,0.686
56,-1.568,4.704000000000001,0.5880000000000001
57,-1.568,4.704000000000001,0.5880000000000001
58,-1.568,4.704000000000001,0.5880000000000001
59,-1.568,4.704000000000001,0.5880000000000001
60,0.098,4.704000000000001,0.686
61,-1.568,4.704000000000001,0.5880000000000001
62,-1.568,4.704000000000001,0.686
63,-1.568,4.704000000000001,0.686
64,-1.568,4.704000000000001,0.686
65,0.0,4.704000000000001,0.5880000000000001
66,-1.568,4.704000000000001,0.5880000000000001
67,0.0,4.704000000000001,0.686
68,0.0,4.704000000000001,0.686
69,0.0,4.704000000000001,0.686
70,0.0,4.704000000000001,0.686
71,-1.568,4.704000000000001,0.5880000000000001
72,-1.568,4.704000000000001,0.686
73,0.0,4.704000000000001,0.686
74,0.0,4.704000000000001,0.686
75,0.0,4.704000000000001,0.686
76,0.098,4.704000000000001,0.5880000000000001
77,-1.568,4.704000000000001,0.5880000000000001
78,-1.568,4.704000000000001,0.49
79,-1.568,4.704000000000001,0.49
80,-1.568,4.704000000000001,0.49
81,-1.568,4.704000000000001,0.49
82,0.0,4.704000000000001,0.686
83,-1.568,4.704000000000001,0.49
84,0.098,4.704000000000001,0.686
85,0.098,4.704000000000001,0.686
86,0.098,4.704000000000001,0.686
87,0.098,4.704000000000001,0.686
88,0.0,4.704000000000001,0.686
89,-1.568,4.704000000000001,0.5880000000000001
90,-1.568,4.704000000000001,0.5880000000000001
91,-1.568,4.704000000000001,0.5880000000000001
92,-1.568,4.704000000000001,0.5880000000000001
93,-1.568,4.704000000000001,0.686
94,-1.568,4.704000000000001,0.5880000000000001
95,-1.568,4.704000000000001,0.5880000000000001
96,-1.568,4.704000000000001,0.5880000000000001
97,-1.568,4.704000000000001,0.5880000000000001
98,-1.568,4.704000000000001,0.5880000000000001
99,-1.568,4.704000000000001,0.686
