,Magnetometerx,Magnetometery,Magnetometerz
0,3.136,6.272,1.568
1,3.136,6.272,1.47
2,3.136,6.272,1.47
3,3.136,6.272,1.47
4,3.136,6.272,1.47
5,3.136,6.272,1.568
6,3.136,6.272,1.47
7,3.136,6.272,1.568
8,3.136,6.272,1.568
9,3.136,6.272,1.568
10,3.136,6.272,1.568
11,3.136,6.272,1.372
12,3.136,6.272,1.568
13,3.136,6.272,1.568
14,3.136,6.272,1.568
15,3.136,6.272,1.568
16,3.136,6.272,1.47
17,3.136,6.272,1.47
18,3.136,6.272,1.47
19,3.136,6.272,1.47
20,3.136,6.272,1.47
21,3.136,6.272,1.47
22,3.136,6.272,1.568
23,3.136,6.272,1.372
24,3.136,6.272,1.372
25,3.136,6.272,1.372
26,3.136,6.272,1.372
27,3.136,6.272,1.47
28,3.136,6.272,1.47
29,3.136,6.272,1.372
30,3.136,6.272,1.372
31,3.136,6.272,1.372
32,3.136,6.272,1.372
33,3.136,6.272,1.47
34,3.136,6.272,1.568
35,3.136,6.272,1.47
36,3.136,6.272,1.47
37,3.136,6.272,1.47
38,3.136,6.272,1.372
39,3.136,6.272,1.372
40,3.136,6.272,1.372
41,3.136,6.272,1.372
42,3.136,6.272,1.372
43,3.136,6.272,1.372
44,3.136,6.272,1.372
45,3.136,7.84,1.47
46,3.136,6.272,1.372
47,3.136,6.272,1.372
48,3.136,6.272,1.372
49,3.136,6.272,1.372
50,3.136,6.272,1.372
51,3.136,6.272,1.568
52,3.136,6.272,1.372
53,3.136,6.272,1.372
54,3.136,6.272,1.372
55,3.136,6.272,1.372
56,3.136,6.272,1.568
57,3.136,7.84,1.372
58,3.136,7.84,1.372
59,3.136,7.84,1.372
60,3.136,7.84,1.372
61,3.136,6.272,1.47
62,3.136,6.272,1.372
63,3.136,6.272,1.274
64,3.136,6.272,1.274
65,3.136,6.272,1.274
66,3.136,6.272,1.274
67,3.136,6.272,1.47
68,3.136,6.272,1.372
69,3.136,6.272,1.372
70,3.136,6.272,1.372
71,3.136,6.272,1.372
72,3.136,6.272,1.372
73,3.136,6.272,1.47
74,3.136,6.272,1.47
75,3.136,6.272,1.47
76,3.136,6.272,1.47
77,3.136,6.272,1.372
78,3.136,6.272,1.372
79,3.136,6.272,1.274
80,3.136,6.272,1.274
81,3.136,6.272,1.274
82,3.136,6.272,1.274
83,3.136,6.272,1.47
84,3.136,6.272,1.372
85,3.136,6.272,1.568
86,3.136,6.272,1.568
87,3.136,6.272,1.568
88,3.136,6.272,1.568
89,3.136,6.272,1.568
90,3.136,6.272,1.372
91,3.136,6.272,1.372
92,3.136,6.272,1.372
93,3.136,6.272,1.372
94,3.136,6.272,1.47
95,3.136,6.272,1.372
96,3.136,6.272,1.47
97,3.136,6.272,1.47
98,3.136,6.272,1.47
99,3.136,6.272,1.47
