,Magnetometerx,Magnetometery,Magnetometerz
0,-3.136,1.568,1.1760000000000002
1,-3.136,1.568,1.1760000000000002
2,-3.136,1.568,1.1760000000000002
3,-1.568,1.568,1.078
4,-1.568,1.568,1.078
5,-3.136,1.568,1.078
6,-3.136,1.568,1.078
7,-3.136,1.568,1.078
8,-3.136,1.568,1.078
9,-1.568,1.568,0.98
10,-1.568,1.568,1.274
11,-3.136,1.568,1.1760000000000002
12,-3.136,1.568,1.1760000000000002
13,-3.136,1.568,1.1760000000000002
14,-1.568,1.568,1.1760000000000002
15,-3.136,1.568,1.1760000000000002
16,-1.568,1.568,1.1760000000000002
17,-1.568,1.568,1.1760000000000002
18,-1.568,1.568,1.1760000000000002
19,-1.568,1.568,1.1760000000000002
20,-3.136,1.568,1.078
21,-3.136,1.568,1.1760000000000002
22,-1.568,1.568,0.98
23,-1.568,1.568,0.98
24,-1.568,1.568,0.98
25,-1.568,1.568,1.078
26,-1.568,1.568,1.1760000000000002
27,-1.568,1.568,1.1760000000000002
28,-1.568,1.568,1.1760000000000002
29,-1.568,1.568,1.1760000000000002
30,-1.568,1.568,1.1760000000000002
31,-1.568,1.568,0.98
32,-1.568,1.568,1.078
33,-1.568,1.568,1.078
34,-1.568,1.568,1.078
35,-1.568,1.568,1.078
36,-1.568,1.568,1.078
37,-3.136,1.568,1.1760000000000002
38,-3.136,1.568,1.1760000000000002
39,-3.136,1.568,1.1760000000000002
40,-3.136,1.568,1.1760000000000002
41,-3.136,1.568,1.1760000000000002
42,-1.568,1.568,1.1760000000000002
43,-1.568,1.568,1.1760000000000002
44,-1.568,1.568,1.1760000000000002
45,-1.568,1.568,1.1760000000000002
46,-1.568,1.568,1.1760000000000002
47,-1.568,1.568,1.1760000000000002
48,-1.568,1.568,0.98
49,-1.568,1.568,1.1760000000000002
50,-3.136,1.568,1.078
51,-3.136,1.568,1.078
52,-3.136,1.568,1.078
53,-1.568,1.568,1.1760000000000002
54,-1.568,1.568,1.078
55,-1.568,1.568,1.078
56,-1.568,1.568,1.078
57,-1.568,1.568,1.078
58,-1.568,1.568,1.078
59,-1.568,1.568,0.98
60,-1.568,1.568,1.078
61,-1.568,1.568,1.1760000000000002
62,-1.568,1.568,1.1760000000000002
63,-1.568,1.568,1.1760000000000002
64,-1.568,1.568,0.98
65,-3.136,1.568,1.1760000000000002
66,-3.136,1.568,1.1760000000000002
67,-3.136,1.568,1.1760000000000002
68,-3.136,1.568,1.1760000000000002
69,-3.136,1.568,1.1760000000000002
70,-1.568,1.568,1.078
71,-3.136,1.568,1.1760000000000002
72,-1.568,1.568,1.1760000000000002
73,-1.568,1.568,1.1760000000000002
74,-1.568,1.568,1.1760000000000002
75,-1.568,1.568,1.1760000000000002
76,-1.568,1.568,1.078
77,-3.136,1.568,1.078
78,-3.136,1.568,1.078
79,-3.136,1.568,1.078
80,-3.136,1.568,1.078
81,-1.568,1.568,1.1760000000000002
82,-1.568,1.568,1.1760000000000002
83,-1.568,1.568,1.1760000000000002
84,-1.568,1.568,1.1760000000000002
85,-1.568,1.568,1.1760000000000002
86,-1.568,1.568,1.1760000000000002
87,-1.568,1.568,0.98
88,-1.568,1.568,1.1760000000000002
89,-1.568,1.568,1.1760000000000002
90,-1.568,1.568,1.1760000000000002
91,-1.568,1.568,1.1760000000000002
92,-1.568,1.568,1.274
93,-1.568,1.568,1.078
94,-1.568,1.568,1.1760000000000002
95,-1.568,1.568,1.1760000000000002
96,-1.568,1.568,1.1760000000000002
97,-1.568,1.568,1.1760000000000002
98,-3.136,1.568,1.1760000000000002
99,-3.136,1.568,1.1760000000000002
