"Sensor 2 Average (x, y, z)"
"[0.25761, 0.33887999999999996, 0.20666800000000002]"
"[0.25734, 0.33941999999999994, 0.2091364]"
"[0.25751999999999997, 0.3402299999999999, 0.20570000000000005]"
