"Sensor 1 Average (x, y, z)"
"[-0.29022, 0.23772, 0.12158079999999998]"
"[-0.29009999999999997, 0.23591999999999996, 0.11896719999999998]"
"[-0.28947, 0.23540999999999995, 0.1174184]"
