"Sensor 3 Average (x, y, z)"
"[0.468945, -1.2512400000000001, -2.6601366000000004]"
"[0.40647, -1.439715, -2.1524448]"
"[0.33754499999999993, -1.48938, -1.6459145999999998]"
"[0.27174, -1.4328150000000002, -1.1907126000000001]"
"[0.215625, -1.3062449999999999, -0.8259217999999998]"
"[0.170655, -1.15008, -0.5427818]"
"[0.25152, -1.2744299999999997, -2.7400208]"
"[0.21841499999999997, -1.4647800000000002, -2.2141548]"
"[0.20047500000000007, -1.5109199999999998, -1.6647906000000001]"
"[0.16095000000000004, -1.449435, -1.206249]"
"[0.12916499999999997, -1.31961, -0.8314393999999999]"
"[0.10480500000000002, -1.15653, -0.5416686]"
"[-0.18521999999999997, -1.281135, -2.7074718]"
"[-0.15200999999999998, -1.4639550000000003, -2.1832998]"
"[-0.12240000000000001, -1.5076650000000003, -1.6622253999999999]"
"[-0.092805, -1.44447, -1.2009733999999999]"
"[-0.06919499999999999, -1.3158900000000002, -0.8289467999999999]"
"[-0.04900499999999999, -1.1520299999999999, -0.5444515999999999]"
"[-0.607875, -1.2141300000000002, -2.5491312]"
"[-0.515115, -1.392765, -2.0550882]"
"[-0.41943, -1.437855, -1.5680147999999998]"
"[-0.33291, -1.3828500000000001, -1.1385615999999998]"
"[-0.25562999999999997, -1.2629249999999999, -0.7876616]"
"[-0.19267499999999999, -1.11132, -0.515823]"
"[-0.94167, -1.093965, -2.2503822]"
"[-0.80268, -1.266495, -1.8240992]"
"[-0.6629849999999999, -1.315245, -1.3967513999999999]"
"[-0.5298449999999999, -1.2728849999999998, -1.0169808]"
"[-0.41245499999999996, -1.1706150000000002, -0.706761]"
"[-0.31647000000000003, -1.037385, -0.46391399999999994]"
"[-1.1599199999999998, -0.9454049999999998, -1.8772424000000003]"
"[-0.99567, -1.100415, -1.5306016]"
"[-0.8296049999999999, -1.1547, -1.181323]"
"[-0.6721950000000001, -1.131075, -0.8620039999999999]"
"[-0.52968, -1.0489800000000002, -0.6005956]"
"[-0.41233499999999995, -0.9378449999999999, -0.3968074]"
