"Sensor 6 Average (x, y, z)"
"[1.413465, 0.42613500000000004, -1.308131]"
"[1.4888700000000001, 0.17581499999999997, -1.4007444]"
"[1.5015899999999998, -0.10146, -1.4158452000000001]"
"[1.45281, -0.36753, -1.3476979999999998]"
"[1.34697, -0.593565, -1.2106292]"
"[1.2033749999999999, -0.756225, -1.0281611999999998]"
"[1.438425, 0.48184499999999997, -1.5234142]"
"[1.5136950000000002, 0.202455, -1.6349036]"
"[1.524945, -0.12115499999999998, -1.6226584]"
"[1.4686799999999998, -0.41395499999999996, -1.5447828]"
"[1.3553250000000001, -0.6596850000000001, -1.3817958]"
"[1.204155, -0.833655, -1.1675289999999998]"
"[1.40577, 0.568845, -1.9724452]"
"[1.4800799999999998, 0.22768500000000003, -2.1193391999999998]"
"[1.48893, -0.14661, -2.1362308]"
"[1.429845, -0.50406, -2.026387]"
"[1.31205, -0.796725, -1.8052232]"
"[1.1570550000000002, -0.9981000000000001, -1.5187436]"
"[1.24374, 0.6743850000000001, -2.4483866]"
"[1.310925, 0.275505, -2.6329357999999994]"
"[1.3193100000000002, -0.165585, -2.6573777999999995]"
"[1.262745, -0.5855699999999999, -2.5159771999999996]"
"[1.1536650000000002, -0.9274199999999999, -2.2326194]"
"[1.00782, -1.157805, -1.8718457999999998]"
"[0.936855, 0.7664700000000001, -2.8673128]"
"[0.9909149999999998, 0.32037, -3.0872665999999995]"
"[0.9956100000000001, -0.179355, -3.1168147999999998]"
"[0.9494849999999997, -0.6549900000000001, -2.9462289999999998]"
"[0.8634599999999999, -1.03674, -2.61239]"
"[0.749625, -1.28796, -2.1817267999999994]"
"[0.5129850000000001, 0.83343, -3.1493396]"
"[0.541035, 0.35161499999999996, -3.4006808]"
"[0.539715, -0.18502499999999997, -3.4364000000000003]"
"[0.5107349999999999, -0.694035, -3.2445907999999997]"
"[0.46209, -1.106055, -2.8750809999999998]"
"[0.39681, -1.3722900000000002, -2.3906454]"
