"Sensor 1 Average (x, y, z)"
"[0.738195, -0.210315, -0.1394646]"
"[0.679155, -0.259035, -0.10439879999999999]"
"[0.61056, -0.29248500000000005, -0.0729872]"
"[0.5403299999999999, -0.309255, -0.03826019999999999]"
"[0.4690950000000001, -0.313095, -0.0056628000000000026]"
"[0.40380000000000005, -0.307545, 0.0184646]"
"[0.8015399999999997, -0.23994000000000001, -0.19180919999999999]"
"[0.7357499999999999, -0.29253, -0.15180659999999999]"
"[0.64971, -0.325785, -0.10277739999999999]"
"[0.5698799999999999, -0.342735, -0.0642752]"
"[0.49161000000000005, -0.34485, -0.025821399999999994]"
"[0.42028499999999996, -0.3355349999999999, 0.005687000000000001]"
"[0.91974, -0.30696000000000007, -0.3203354]"
"[0.833235, -0.37427999999999995, -0.25806880000000004]"
"[0.7379699999999999, -0.41331, -0.19531819999999997]"
"[0.6379349999999999, -0.43036499999999994, -0.13220459999999998]"
"[0.54546, -0.42576, -0.0794244]"
"[0.45683999999999997, -0.41056499999999996, -0.0306614]"
"[1.045545, -0.39638999999999996, -0.5091922]"
"[0.9409799999999998, -0.4763549999999999, -0.418055]"
"[0.8213999999999998, -0.522255, -0.32186000000000003]"
"[0.7007849999999999, -0.537495, -0.23016619999999996]"
"[0.59037, -0.5258099999999999, -0.14870899999999995]"
"[0.4888949999999999, -0.49639500000000003, -0.08102159999999997]"
"[1.15683, -0.50427, -0.7540236]"
"[1.0285649999999997, -0.600405, -0.6206332]"
"[0.88953, -0.651435, -0.48598440000000004]"
"[0.749625, -0.66069, -0.350174]"
"[0.622875, -0.6394049999999999, -0.23711159999999995]"
"[0.50901, -0.5947349999999999, -0.1458776]"
"[1.2298949999999997, -0.6331349999999999, -1.0665666]"
"[1.0814249999999999, -0.7490399999999999, -0.8784357999999998]"
"[0.9243449999999999, -0.8021699999999999, -0.6822222]"
"[0.7713749999999999, -0.8033249999999998, -0.5008915999999999]"
"[0.629025, -0.7659749999999999, -0.34567279999999995]"
"[0.50745, -0.706845, -0.22021999999999997]"
