"Sensor 4 Average (x, y, z)"
"[-1.1745, -0.968205, -1.8655296000000003]"
"[-1.0226549999999999, -1.122225, -1.5215265999999998]"
"[-0.85752, -1.1777099999999998, -1.1714978000000003]"
"[-0.6993000000000001, -1.1481299999999999, -0.8551554000000001]"
"[-0.5583299999999999, -1.066995, -0.5916416]"
"[-0.43921499999999997, -0.9571049999999999, -0.3878534]"
"[-1.23846, -0.89289, -1.6752208]"
"[-1.07739, -1.03842, -1.3668644]"
"[-0.8960999999999999, -1.1012249999999997, -1.05512]"
"[-0.7331549999999999, -1.078965, -0.7696084000000001]"
"[-0.5882999999999999, -1.005495, -0.5314078]"
"[-0.46126500000000004, -0.9049349999999999, -0.34472899999999995]"
"[-1.2685350000000002, -0.7522650000000001, -1.2886741999999998]"
"[-1.1113950000000004, -0.8739899999999999, -1.0546602]"
"[-0.944385, -0.925005, -0.8167741999999999]"
"[-0.7793699999999999, -0.9171749999999999, -0.5967477999999999]"
"[-0.6345149999999999, -0.86637, -0.41181140000000005]"
"[-0.5039849999999999, -0.788235, -0.2638284]"
"[-1.2266850000000002, -0.6042150000000001, -0.9466555999999999]"
"[-1.08513, -0.709215, -0.776457]"
"[-0.9320849999999999, -0.7614900000000001, -0.6034269999999999]"
"[-0.77928, -0.76332, -0.4425212]"
"[-0.639765, -0.73008, -0.303589]"
"[-0.51732, -0.6725549999999999, -0.1886148]"
"[-1.1310750000000003, -0.47464500000000004, -0.6591838]"
"[-1.01082, -0.5667749999999999, -0.5457826]"
"[-0.8774400000000001, -0.61128, -0.42328219999999994]"
"[-0.7435799999999999, -0.6232500000000001, -0.3059364]"
"[-0.62064, -0.6056549999999999, -0.20419960000000006]"
"[-0.5077200000000001, -0.565515, -0.12058859999999999]"
"[-1.0095, -0.36909, -0.4393026]"
"[-0.90972, -0.44388, -0.35861980000000004]"
"[-0.7991849999999999, -0.48742499999999994, -0.27900179999999997]"
"[-0.6872849999999998, -0.5013449999999999, -0.19616520000000004]"
"[-0.581565, -0.49189499999999997, -0.12484780000000001]"
"[-0.48323999999999995, -0.46845000000000003, -0.06565460000000001]"
