"Sensor 14 Average (x, y, z)"
"[0.28153500000000004, 0.52515, -0.039228200000000005]"
"[0.35418000000000005, 0.6063750000000001, -0.09975239999999998]"
"[0.44958000000000004, 0.6896100000000001, -0.184404]"
"[0.56169, 0.76773, -0.2951916]"
"[0.6993, 0.8339399999999999, -0.4413596]"
"[0.857325, 0.87195, -0.6228112]"
"[0.27111, 0.5558099999999999, -0.05065059999999999]"
"[0.34362, 0.64239, -0.11734579999999999]"
"[0.44431500000000007, 0.735765, -0.21341980000000005]"
"[0.559215, 0.824565, -0.3404456]"
"[0.69765, 0.8995049999999999, -0.5041344000000001]"
"[0.859755, 0.9470399999999999, -0.7173606]"
"[0.24574499999999996, 0.6209549999999998, -0.07591539999999998]"
"[0.314175, 0.7243649999999999, -0.1619464]"
"[0.40458000000000005, 0.8389650000000002, -0.27980039999999995]"
"[0.5155949999999999, 0.949845, -0.4396172000000001]"
"[0.648585, 1.047885, -0.6533032]"
"[0.8083499999999999, 1.113615, -0.9161393999999999]"
"[0.20051999999999992, 0.675435, -0.10703659999999997]"
"[0.260805, 0.7929449999999999, -0.2001582]"
"[0.337425, 0.9274950000000001, -0.3393324]"
"[0.43259999999999993, 1.06131, -0.535304]"
"[0.54978, 1.181175, -0.7872744000000003]"
"[0.68781, 1.271055, -1.1103686000000001]"
"[0.14624999999999996, 0.71721, -0.1267354]"
"[0.18894, 0.8500049999999998, -0.2327556]"
"[0.244785, 0.9981599999999999, -0.3915802]"
"[0.31699499999999997, 1.1494950000000002, -0.6077104000000001]"
"[0.40158, 1.291725, -0.9002158000000001]"
"[0.510495, 1.3984349999999999, -1.2767194000000002]"
"[0.080025, 0.7450349999999999, -0.1404568]"
"[0.10515000000000001, 0.8853450000000003, -0.25654420000000006]"
"[0.13561499999999999, 1.041915, -0.42115259999999993]"
"[0.17150999999999997, 1.206915, -0.6598372000000001]"
"[0.22016999999999995, 1.3615199999999998, -0.9760827999999997]"
"[0.272805, 1.480935, -1.3797872000000002]"
