"Sensor 14 Average (x, y, z)"
"[-0.943485, -2.185275, 0.46137300000000003]"
"[-1.1811450000000001, -2.4907199999999996, 0.7643569999999998]"
"[-1.4754299999999998, -2.7961050000000003, 1.1634876]"
"[-1.8250950000000001, -3.088289999999999, 1.6835213999999996]"
"[-2.24334, -3.3115499999999995, 2.3313070000000002]"
"[-2.7146399999999993, -3.4215, 3.0954219999999997]"
"[-0.80271, -2.409855, 0.5693534]"
"[-1.0106249999999999, -2.7613649999999996, 0.9195032]"
"[-1.27464, -3.1237649999999992, 1.3943314]"
"[-1.5956099999999998, -3.470009999999999, 2.0118669999999996]"
"[-1.9763099999999998, -3.7517249999999995, 2.7932607999999997]"
"[-2.416425, -3.907304999999999, 3.7319062000000005]"
"[-0.61935, -2.5745999999999993, 0.6558925999999999]"
"[-0.786645, -2.96982, 1.0561606000000001]"
"[-0.99813, -3.38805, 1.592965]"
"[-1.2568199999999998, -3.7896149999999995, 2.3009359999999996]"
"[-1.56822, -4.124295, 3.2024585999999995]"
"[-1.9264649999999999, -4.331354999999999, 4.2991057999999995]"
"[-0.4015049999999999, -2.691134999999999, 0.7221522]"
"[-0.51423, -3.1198799999999998, 1.1532752]"
"[-0.653355, -3.57306, 1.7404155999999997]"
"[-0.82329, -4.01952, 2.5184939999999996]"
"[-1.02792, -4.405454999999999, 3.5125573999999995]"
"[-1.2660299999999998, -4.650735, 4.731705]"
"[-0.159465, -2.75793, 0.7560079999999999]"
"[-0.20307000000000003, -3.207015, 1.2070718]"
"[-0.25657499999999994, -3.6813149999999997, 1.8204934000000002]"
"[-0.321585, -4.151055, 2.637388599999999]"
"[-0.39818999999999993, -4.559325, 3.6836756000000004]"
"[-0.48454499999999995, -4.828499999999999, 4.968671399999999]"
"[0.09025499999999997, -2.756715, 0.7569034]"
"[0.11707499999999998, -3.204615, 1.2066603999999999]"
"[0.15563999999999997, -3.679724999999999, 1.8236878]"
"[0.20249999999999999, -4.1514299999999995, 2.6336617999999996]"
"[0.26385000000000003, -4.560375, 3.68082]"
"[0.340815, -4.830074999999999, 4.964605799999999]"
