"Sensor 8 Average (x, y, z)"
"[4.471365, -1.8133199999999998, 6.3779584]"
"[4.70901, -0.820635, 6.7620124]"
"[4.76094, 0.26564999999999994, 6.8061048]"
"[4.632555, 1.3129799999999998, 6.5033386]"
"[4.33563, 2.203875, 5.9056954]"
"[3.91587, 2.8725749999999994, 5.113774600000001]"
"[4.583249999999999, -1.5151949999999998, 4.9791984000000005]"
"[4.798965, -0.6886950000000001, 5.2674688]"
"[4.845465, 0.20269500000000001, 5.299170800000001]"
"[4.716419999999999, 1.07325, 5.0749336]"
"[4.4334, 1.8216749999999997, 4.6236036]"
"[4.030185, 2.3877299999999995, 4.0261056]"
"[4.417964999999999, -1.2441449999999998, 3.7454824]"
"[4.609454999999999, -0.574395, 3.9513275999999995]"
"[4.648935, 0.14847, 3.9760116]"
"[4.534559999999999, 0.8543400000000001, 3.8126374]"
"[4.280205, 1.468695, 3.4881395999999993]"
"[3.91863, 1.9458900000000001, 3.0500469999999997]"
"[4.085595, -1.0082399999999998, 2.7194992]"
"[4.250849999999999, -0.47103, 2.8643845999999997]"
"[4.28457, 0.10590000000000001, 2.880405]"
"[4.18737, 0.66675, 2.767536199999999]"
"[3.9717000000000007, 1.16463, 2.5392091999999997]"
"[3.6592050000000005, 1.5595949999999998, 2.2283601999999996]"
"[3.6701849999999996, -0.80904, 1.9064033999999996]"
"[3.8064299999999993, -0.38338500000000003, 2.0028162000000003]"
"[3.835319999999999, 0.07226999999999999, 2.0170215999999996]"
"[3.7536149999999995, 0.51657, 1.9395331999999998]"
"[3.5758800000000006, 0.9137850000000003, 1.780757]"
"[3.317025, 1.238775, 1.5682568000000001]"
"[3.22911, -0.6421199999999999, 1.2802284]"
"[3.3357900000000007, -0.30927, 1.3494404]"
"[3.3612900000000008, 0.04565999999999999, 1.3569423999999999]"
"[3.2994000000000003, 0.39811499999999994, 1.3061466]"
"[3.15735, 0.7107300000000001, 1.2011669999999999]"
"[2.945475, 0.977085, 1.0527726000000002]"
