"Sensor 6 Average (x, y, z)"
"[-4.429755, -1.6612350000000005, 5.858844199999999]"
"[-4.637219999999999, -0.7301249999999998, 6.2401152]"
"[-4.668809999999999, 0.290925, 6.315740199999999]"
"[-4.524374999999999, 1.2778799999999997, 6.078556000000001]"
"[-4.22076, 2.12889, 5.571832199999999]"
"[-3.8038499999999997, 2.7699450000000003, 4.867225]"
"[-4.074434999999999, -1.9521899999999999, 7.226894399999999]"
"[-4.275374999999999, -0.8637, 7.708837399999998]"
"[-4.30311, 0.33289500000000005, 7.806557000000001]"
"[-4.156979999999999, 1.496295, 7.501104600000001]"
"[-3.860025, 2.4843, 6.845405600000001]"
"[-3.45165, 3.21201, 5.9496184]"
"[-3.35337, -2.225565, -7.3562192]"
"[-3.5224200000000008, -0.9949650000000002, -6.772854]"
"[-3.5420099999999994, 0.36568500000000004, -6.6555808]"
"[-3.41268, 1.68297, -7.030438800000001]"
"[-3.1519500000000003, 2.7979199999999995, -7.8231824]"
"[-2.8002299999999996, 3.609165, 6.955443]"
"[-2.28063, -2.44863, -6.3396982]"
"[-2.391765, -1.105605, -5.6696002]"
"[-2.4004649999999996, 0.3853350000000001, -5.538290999999999]"
"[-2.30157, 1.8267299999999997, -5.9705998000000005]"
"[-2.1113100000000005, 3.03747, -6.873526000000001]"
"[-1.86252, 3.91119, 7.752373199999998]"
"[-0.9451799999999999, -2.584485, -5.749799]"
"[-0.9799499999999999, -1.17594, -5.029873200000002]"
"[-0.973635, 0.38497500000000007, -4.884479600000001]"
"[-0.9219449999999999, 1.8933899999999997, -5.347159400000001]"
"[-0.82668, 3.166889999999999, -6.3298246]"
"[-0.711255, 4.074645, -7.649281200000002]"
"[0.5069250000000001, -2.6121000000000003, -5.6921062]"
"[0.5577449999999999, -1.2027300000000003, -4.966445]"
"[0.58449, 0.365985, -4.8180022000000005]"
"[0.58452, 1.88031, -5.285110599999999]"
"[0.5643149999999999, 3.157275, -6.2713574]"
"[0.52662, 4.072005, -7.5993324]"
