"Sensor 15 Average (x, y, z)"
"[-0.026489999999999996, -2.820105, 0.7697778]"
"[-0.031994999999999996, -3.2820299999999993, 1.2318284]"
"[-0.039255, -3.777644999999999, 1.8657231999999997]"
"[-0.052829999999999995, -4.27266, 2.7078590000000005]"
"[-0.064755, -4.70025, 3.7861868000000007]"
"[-0.076455, 4.85565, 5.111281999999999]"
"[0.23635499999999995, -2.8135949999999994, 0.7522812000000001]"
"[0.30042, -3.260655, 1.2002716]"
"[0.38643, -3.7401899999999997, 1.8184121999999998]"
"[0.49315499999999995, -4.21566, 2.6393729999999995]"
"[0.6246900000000001, -4.6272150000000005, 3.6901854]"
"[0.7806299999999999, -4.887779999999999, 4.9769961999999985]"
"[0.478875, -2.71488, 0.6972746]"
"[0.6089249999999999, -3.137805, 1.1215248]"
"[0.7777799999999999, -3.588105, 1.6990336]"
"[0.987735, -4.027455, 2.4585506]"
"[1.243545, -4.40448, 3.4289947999999995]"
"[1.5447300000000002, -4.636379999999999, 4.6117698]"
"[0.6869550000000001, -2.5674749999999995, 0.6191812]"
"[0.8717849999999998, -2.948475, 1.0006215999999999]"
"[1.1050049999999998, -3.3530099999999994, 1.5141698]"
"[1.394685, -3.7401899999999997, 2.1949158]"
"[1.743165, -4.06371, 3.0455216]"
"[2.1477900000000005, -4.249755, 4.080458799999999]"
"[0.85305, -2.379735, 0.5187269999999999]"
"[1.0712099999999998, -2.7125999999999997, 0.8455237999999998]"
"[1.3512, -3.05829, 1.2921589999999998]"
"[1.689675, -3.382109999999999, 1.8672235999999998]"
"[2.09418, -3.6435299999999997, 2.5909003999999998]"
"[2.559915, -3.7795349999999996, 3.4535094]"
"[0.970515, -2.16342, 0.40489020000000003]"
"[1.212075, -2.444115, 0.683408]"
"[1.5112949999999998, -2.7299249999999997, 1.0532566]"
"[1.87467, -2.99022, 1.5246242]"
"[2.30016, -3.1873499999999995, 2.106852]"
"[2.77668, -3.2734499999999995, 2.7928978]"
