"Sensor 4 Average (x, y, z)"
"[4.004505, 2.63682, 5.5315876]"
"[3.5677049999999992, 3.1571550000000004, 4.683668]"
"[3.0863399999999994, 3.4237349999999998, 3.7901556]"
"[2.6087099999999994, 3.4710300000000003, 2.9449948]"
"[2.166195, 3.3533100000000005, 2.1999494000000004]"
"[1.7716349999999998, 3.126675, 1.5791226]"
"[4.13358, 2.2028100000000004, 4.360259200000001]"
"[3.710594999999999, 2.6525399999999997, 3.7087952]"
"[3.2361750000000002, 2.9034299999999997, 3.0224589999999996]"
"[2.7593849999999995, 2.9741550000000005, 2.3608793999999995]"
"[2.31201, 2.904165, 1.7691409999999999]"
"[1.911525, 2.7352049999999997, 1.2725085999999999]"
"[4.023404999999999, 1.7968949999999997, 3.3125686]"
"[3.6416399999999998, 2.1780149999999994, 2.8316662000000004]"
"[3.2068799999999995, 2.41041, 2.3187956]"
"[2.76216, 2.498715, 1.8198642]"
"[2.340105, 2.468205, 1.3682195999999998]"
"[1.953885, 2.35164, 0.9794465999999998]"
"[3.756825, 1.4424599999999999, 2.4263404]"
"[3.42336, 1.7647050000000002, 2.0839104]"
"[3.0468149999999996, 1.9694699999999996, 1.7121258000000001]"
"[2.6518349999999997, 2.06316, 1.345883]"
"[2.2723500000000003, 2.059725, 1.008535]"
"[1.9187399999999997, 1.986975, 0.714263]"
"[3.4061400000000006, 1.1437049999999997, 1.716869]"
"[3.127275, 1.410735, 1.4746511999999996]"
"[2.80956, 1.5909149999999999, 1.2102662]"
"[2.47665, 1.6836149999999999, 0.9493659999999998]"
"[2.1408899999999997, 1.7026499999999996, 0.7062285999999999]"
"[1.8311999999999997, 1.661655, 0.49157459999999986]"
"[3.0209700000000006, 0.8996999999999998, 1.1636569999999997]"
"[2.7926399999999996, 1.1202749999999997, 0.9994115999999998]"
"[2.5328700000000004, 1.27629, 0.8161207999999999]"
"[2.2527149999999994, 1.3654049999999998, 0.6343304]"
"[1.9701599999999995, 1.3955399999999998, 0.46050179999999996]"
"[1.707255, 1.3770599999999997, 0.3052104]"
