"Sensor 12 Average (x, y, z)"
"[2.41449, -3.45456, 2.75638]"
"[2.905065, -3.4845749999999995, 3.5687256]"
"[3.4163249999999996, -3.309825, 4.440942]"
"[3.910379999999999, -2.88363, 5.292806199999999]"
"[4.333920000000001, -2.19243, 6.0342942]"
"[4.634040000000001, -1.2734549999999998, 6.547527800000001]"
"[2.5599600000000002, -2.9721299999999995, 2.1987393999999996]"
"[3.04287, -2.96964, 2.8298753999999997]"
"[3.539039999999999, -2.79471, 3.5009655999999993]"
"[4.01685, -2.41653, 4.149283599999999]"
"[4.423545, -1.832115, 4.6985025999999985]"
"[4.70895, -1.0649849999999998, 5.085339599999999]"
"[2.5595400000000006, -2.5102649999999995, 1.6839570000000001]"
"[3.0095249999999996, -2.4814199999999995, 2.1587610000000006]"
"[3.4668749999999995, -2.3141249999999998, 2.6545221999999997]"
"[3.89862, -1.9880099999999998, 3.1256236]"
"[4.260825, -1.4987099999999998, 3.5265934000000003]"
"[4.5157799999999995, -0.8737500000000001, 3.8002954]"
"[2.45775, -2.0906849999999997, 1.2347566]"
"[2.8573049999999998, -2.04324, 1.5827526]"
"[3.2587199999999994, -1.88748, 1.9362177999999999]"
"[3.6308099999999994, -1.607055, 2.2752114000000003]"
"[3.9397949999999993, -1.20777, 2.5538502]"
"[4.158285, -0.7063050000000001, 2.741618]"
"[2.291775, -1.7216849999999997, 0.8611570000000001]"
"[2.6346599999999993, -1.665375, 1.1089166000000001]"
"[2.97525, -1.525875, 1.3587090000000002]"
"[3.2858999999999994, -1.2895649999999999, 1.5919728]"
"[3.545205, -0.965745, 1.7846773999999999]"
"[3.7217549999999995, -0.5661600000000001, 1.9144862000000002]"
"[2.0926050000000003, -1.404795, 0.5663041999999999]"
"[2.3780400000000004, -1.3459199999999998, 0.7373982]"
"[2.6598749999999995, -1.221315, 0.9063867999999999]"
"[2.91237, -1.027305, 1.067583]"
"[3.1201499999999998, -0.7656300000000001, 1.1939796]"
"[3.2616150000000004, -0.4522649999999999, 1.2792604]"
