"Sensor 10 Average (x, y, z)"
"[-2.4644249999999994, -3.4131299999999993, 2.7217255999999996]"
"[-2.9547, -3.4286849999999998, 3.523495799999999]"
"[-3.47082, -3.2466900000000005, 4.3883795999999995]"
"[-3.9699899999999992, -2.82021, 5.240848799999998]"
"[-4.400069999999999, -2.1376049999999998, 5.9808606]"
"[-4.705889999999999, -1.233825, 6.513575199999999]"
"[-2.180535, -3.870494999999999, 3.2599093999999993]"
"[-2.637555, -3.9220049999999995, 4.244873599999999]"
"[-3.12444, -3.7433099999999992, 5.3105206]"
"[-3.60081, -3.27933, 6.384831199999999]"
"[-4.01028, -2.4955349999999994, 7.323016799999999]"
"[-4.307295, -1.4433600000000002, -7.8644918]"
"[-1.7236500000000001, -4.26855, 3.7327773999999994]"
"[-2.106915, -4.3598099999999995, 4.8837778]"
"[-2.5110750000000004, -4.190279999999999, 6.155705599999999]"
"[-2.90871, -3.689415, 7.431795799999999]"
"[-3.2595749999999994, -2.826555, -7.2999057999999994]"
"[-3.5058749999999987, -1.6377450000000002, -6.484123800000001]"
"[-1.122165, -4.567934999999999, 4.0938172]"
"[-1.374975, -4.6911, 5.3754734]"
"[-1.650045, -4.53297, 6.8021844]"
"[-1.9200449999999998, -4.00932, -7.614384800000001]"
"[-2.154375, -3.0785849999999995, -6.3377137999999995]"
"[-2.3207699999999996, -1.78938, -5.407877200000001]"
"[-0.41154, -4.729184999999999, 4.284005]"
"[-0.504705, -4.86993, 5.641915400000001]"
"[-0.61095, -4.720410000000001, 7.153592599999999]"
"[-0.7127849999999999, -4.18437, -7.173654400000001]"
"[-0.7984200000000001, -3.22179, -5.804176400000001]"
"[-0.8592000000000001, -1.8758249999999999, -4.815775799999999]"
"[0.33996, -4.733129999999999, 4.278342199999998]"
"[0.41769, -4.878105, 5.635163599999999]"
"[0.5003099999999999, -4.729995, 7.149623799999999]"
"[0.582, -4.194885, -7.178325]"
"[0.6597, -3.23274, -5.8097182]"
"[0.7198499999999999, -1.883355, -4.8195268]"
