"Sensor 9 Average (x, y, z)"
"[-2.194185, -1.5088049999999997, 0.6754703999999998]"
"[-2.5077299999999996, -1.4463899999999998, 0.8810493999999999]"
"[-2.81583, -1.3118999999999998, 1.0930171999999998]"
"[-3.096825, -1.1013, 1.2914814]"
"[-3.32937, -0.81474, 1.4587033999999999]"
"[-3.491565, -0.47088, 1.5780336]"
"[-2.3807850000000004, -1.8390000000000002, 0.995709]"
"[-2.7481649999999997, -1.78089, 1.2880691999999998]"
"[-3.1164449999999997, -1.6310549999999997, 1.5840594]"
"[-3.4569599999999996, -1.3807649999999998, 1.8732977999999998]"
"[-3.7423499999999996, -1.0301249999999997, 2.1174758]"
"[-3.938505, -0.5948549999999999, 2.2877469999999995]"
"[-2.5183649999999997, -2.2195650000000002, 1.3841189999999999]"
"[-2.9396700000000004, -2.1753150000000003, 1.7842659999999997]"
"[-3.36717, -2.0157149999999997, 2.2020547999999995]"
"[-3.7672499999999993, -1.7205000000000001, 2.6022744]"
"[-4.105245, -1.2912149999999998, 2.9497622]"
"[-4.34511, -0.7470899999999999, 3.2001353999999997]"
"[-2.58084, -2.65119, 1.8426364000000002]"
"[-3.0451350000000006, -2.62998, 2.3737054]"
"[-3.52104, -2.4593850000000006, 2.9369604]"
"[-3.9759299999999995, -2.119545, 3.4901481999999993]"
"[-4.360004999999999, -1.60536, 3.972308999999999]"
"[-4.632345, -0.9330299999999998, 4.3213698]"
"[-2.52636, -3.108165, 2.3396802]"
"[-3.0139950000000004, -3.115755, 3.0315339999999997]"
"[-3.52059, -2.94414, 3.7743046000000007]"
"[-4.009845, -2.558565, 4.5122836]"
"[-4.424729999999999, -1.9505099999999997, 5.1596336]"
"[-4.72221, -1.1444549999999996, 5.630299399999999]"
"[-2.331555, -3.5702399999999996, 2.8593268]"
"[-2.8101299999999996, -3.6130799999999996, 3.7238718000000004]"
"[-3.311205, -3.4475400000000005, 4.666558599999999]"
"[-3.7989149999999996, -3.0187649999999997, 5.609995599999999]"
"[-4.217759999999999, -2.3177100000000004, 6.447702799999999]"
"[-4.512495, -1.3690349999999996, 7.0590432]"
