"Sensor 16 Average (x, y, z)"
"[0.9127200000000001, -2.2843199999999997, 0.4487163999999999]"
"[1.14897, -2.60154, 0.7532007999999999]"
"[1.4414249999999997, -2.9216100000000003, 1.161721]"
"[1.7999999999999998, -3.218175, 1.6825291999999998]"
"[2.222835, -3.4487400000000004, 2.3394866]"
"[2.7047849999999998, -3.5609249999999997, 3.115387]"
"[1.0206150000000003, -2.0678099999999997, 0.3364767999999999]"
"[1.268025, -2.327865, 0.5870193999999999]"
"[1.569735, -2.58432, 0.9159942]"
"[1.9337850000000003, -2.81544, 1.3415996]"
"[2.3609250000000004, -2.98308, 1.8594069999999996]"
"[2.8379250000000007, -3.044745, 2.4670932000000003]"
"[1.074405, -1.835265, 0.2294886]"
"[1.3189199999999999, -2.04429, 0.4281464]"
"[1.6165199999999997, -2.24514, 0.6886836]"
"[1.9673849999999997, -2.41791, 1.0186748]"
"[2.3682900000000005, -2.5304549999999995, 1.4149982]"
"[2.81406, -2.5546949999999997, 1.8751370000000003]"
"[1.087485, -1.6075200000000003, 0.125961]"
"[1.32216, -1.77438, 0.2831158]"
"[1.6002900000000002, -1.9268549999999998, 0.4809265999999999]"
"[1.9239450000000005, -2.0489699999999997, 0.7337923999999999]"
"[2.288505, -2.118045, 1.0268302000000002]"
"[2.68725, -2.115975, 1.365122]"
"[1.068645, -1.39734, 0.03823599999999999]"
"[1.283445, -1.5219000000000003, 0.15700959999999997]"
"[1.5354900000000002, -1.634415, 0.3060332]"
"[1.8253799999999998, -1.717725, 0.4877026]"
"[2.14698, -1.75599, 0.7041715999999998]"
"[2.4892949999999994, -1.7355450000000001, 0.9445986000000001]"
"[1.0269449999999998, -1.202145, -0.03172620000000001]"
"[1.220565, -1.2939450000000001, 0.049271199999999994]"
"[1.4413349999999998, -1.374465, 0.1597926]"
"[1.6953900000000004, -1.427955, 0.2912954]"
"[1.967595, -1.4446050000000001, 0.4454978]"
"[2.2567799999999996, -1.4086650000000003, 0.6145832]"
