"Sensor 11 Average (x, y, z)"
"[-0.08729999999999999, -4.828004999999999, 4.422308]"
"[-0.10720499999999998, 4.8437399999999995, 5.823972]"
"[-0.129195, -4.838055, 7.384267]"
"[-0.15356999999999998, -4.301024999999999, -6.896878999999998]"
"[-0.17598, -3.32646, -5.4962556]"
"[-0.187875, -1.9553850000000004, -4.495101599999999]"
"[0.6781649999999999, -4.74939, 4.321127799999999]"
"[0.8319149999999998, -4.89747, 5.6854028]"
"[0.9969599999999998, -4.749554999999999, 7.1971526]"
"[1.1577750000000002, -4.21791, -7.135587800000001]"
"[1.3014299999999996, -3.2570249999999996, -5.776346399999999]"
"[1.406505, -1.913895, -4.810258199999999]"
"[1.3685100000000001, -4.514489999999999, 4.0228386]"
"[1.6731900000000002, -4.637834999999999, 5.275382200000001]"
"[1.9948800000000002, -4.481025000000001, 6.6600094]"
"[2.31771, -3.969645, -7.805564799999999]"
"[2.6012699999999995, -3.0633, -6.578140799999998]"
"[2.8052099999999998, -1.8007500000000003, -5.7043272]"
"[1.9214550000000001, -4.159574999999999, 3.5761549999999995]"
"[2.3375249999999994, -4.24836, 4.673431400000001]"
"[2.77665, -4.08411, 5.8701214]"
"[3.2073, -3.59919, 7.065383600000001]"
"[3.5826749999999996, -2.7700649999999998, -7.7470007999999995]"
"[3.861135, -1.621365, -7.0062146]"
"[2.309475, -3.7225949999999997, 3.0442873999999995]"
"[2.784555, -3.7701899999999995, 3.9535781999999995]"
"[3.28554, -3.598424999999999, 4.9443504]"
"[3.7701749999999996, -3.15462, 5.9154238]"
"[4.188885, -2.4121049999999995, 6.760633]"
"[4.498169999999999, -1.412415, 7.3585424]"
"[2.5296749999999997, -3.244875, 2.4846381999999996]"
"[3.019725, -3.25638, 3.2042736]"
"[3.5305349999999995, -3.082455, 3.9858610000000003]"
"[4.022415, -2.6806200000000002, 4.740586400000001]"
"[4.44591, -2.04216, 5.3923166]"
"[4.746614999999999, -1.1946, 5.843937]"
