x,y,z
5.646701500289961,-7.213184561158594,28.02873740054604
5.629881416896306,-7.2067841873865826,28.034603647421896
5.649549856581877,-7.184723334602006,28.033274283495153
5.631250641355291,-7.18093280232972,28.03466908871303
5.646368597936667,-7.238015388101996,28.031676820183623
5.650639207220541,-7.198476122914136,28.032634374317922
5.616739245719642,-7.206649748542992,28.03327181103723
5.64738886222496,-7.200704623423995,28.02880595915108
5.623872536254833,-7.193998021352167,28.037336941092875
5.530500842612653,-7.2573012268267325,28.05101284709055
5.614593727166869,-8.247514332238595,28.077097059980993
6.261922966259856,-7.309364572003541,28.67700697045783
6.0300079157244255,-7.412856947486704,28.698514089822584
6.0643089231915015,-7.304081193051519,28.579294743863784
5.706876017877117,-7.441221035213077,28.401402020826367
5.423738362315573,-7.633961910977421,28.143098494236757
5.396594620846243,-7.506681038252176,28.194578052407937
5.284545296830195,-7.322791639798154,28.185619809278418
5.126606986206927,-7.27144307757962,28.192336152787785
5.057393305966878,-7.199126202773818,28.21306024376435
5.117674113252259,-8.242868972215037,28.075901636222266
5.081061431105547,-7.425013481756679,28.11316956099594
5.572458063584146,-9.350030179729865,27.866367375955953
5.880463419696702,-7.34257340740181,28.509114106287797
5.758576285823227,-7.814723744152727,28.17438011202029
5.679466685838786,-7.094066421129475,28.255083871703146
5.595147635911053,-7.428040342060067,28.182971648295137
5.016072673487066,-7.807675394303226,28.090786051852234
5.645354852261081,-7.5408759110540435,28.209605123036017
5.565592697778395,-7.575010363771919,28.128092739059657
5.569973122545845,-7.316330350552209,28.079692962518777
5.545914177980113,-7.596211516955386,27.994736856285247
5.636848401930899,-7.8217475162649,28.140561958789956
5.628094944846496,-7.609476685158215,28.1472212148858
5.588625334937546,-8.030105588207109,28.112996274880185
5.658069728793937,-7.991093106006217,28.172556531122982
5.6514283942723855,-8.095670878187798,28.087015768346212
5.613829417965691,-8.340970303279716,28.151623365052412
5.898064866444105,-8.079581978243121,28.241948844875438
5.835143512338851,-8.16056794884747,28.110462179925637
5.862352358484663,-8.000052849125472,27.920716336865024
5.625485690510341,-7.971676686248252,27.8485106834651
5.514998004984313,-8.135964771268577,27.797582526213517
5.498274307823425,-8.01516304661016,27.808693530716848
5.509313598751755,-7.990182000243214,27.807099658303823
5.484955986666885,-7.983690428639154,27.806091136528206
5.500820397534478,-8.041992368941921,27.79649567926005
5.521120650660627,-8.165681988193567,27.792042089550147
5.422136915150499,-7.745593866417432,27.80973606040308
5.464441953209699,-7.836968742538375,27.836264187420078
5.483169316870853,-7.841188116724241,27.820564038737793
5.481466158376857,-7.908188702036329,27.768544536341896
5.402471816847782,-8.107285543307322,27.764973947607977
5.464352327768021,-8.481225127786741,27.87882980844621
5.458859067020619,-7.044792951431287,27.67951538689864
5.126974175489169,-8.070167050450355,27.269991901395795
4.384300641712247,-8.986699977514302,26.85296542931588
4.414856029045573,-8.976877048585887,26.84919327034188
4.387499978926906,-9.006355583239966,26.844657968490797
4.376729961944195,-8.986460319209396,26.846536502111427
4.361294694878101,-8.981291247708352,26.852281876328778
4.381163222344623,-9.024943863507254,26.84429033150514
4.368182886353974,-8.998282066785515,26.84609157649054
4.393454112132596,-8.982454593316284,26.848998322034408
4.380382047440874,-8.96880421059506,26.850459965330447
4.357067501691685,-9.032974104704815,26.843767465870734
4.407582147114755,-8.974264369549196,26.847113420329833
4.408984739673942,-8.960079106560055,26.84705104155279
4.391512629655474,-9.012953145742465,26.84354714795718
4.400459494581105,-8.982122178184522,26.8475498944898
4.370390926554052,-8.984304921076749,26.845778779711345
4.386589256589306,-8.984958490900947,26.84583036631633
4.414388292726006,-8.990616311440553,26.843992732787367
4.3630262454581095,-9.00293484471279,26.847694663565893
4.376040132452608,-8.986893155861226,26.849651979541477
4.36594946072758,-8.978753461209456,26.849320290194438
4.346409304414473,-8.993339251869836,26.848488082962085
4.374382023401935,-9.002733314909909,26.85229859648878
4.4262741082562025,-9.188488502235096,26.91445368139981
4.184129804619303,-8.611138303893622,26.74853537662249
4.404890421081935,-9.197295724764933,26.95280402991139
4.682312445526491,-8.65450122951587,27.128864373501195
4.837444464965502,-8.943647672892743,27.07138606492986
4.664561785795075,-7.86849585150686,27.313009789280663
4.562803812203032,-8.157107280150779,27.23391310722157
5.020691186234255,-9.243307106839577,27.02733767418934
5.134434652459826,-8.67480433568045,27.34177748714477
5.056863442353547,-8.527847227584758,27.138363175986278
5.360199891117456,-9.030779180021423,27.133705466482926
5.4025938565757405,-8.772028786129138,27.169744309606468
5.783875437150672,-9.022096401235085,27.45784202115341
5.507400394009233,-7.768126882404291,27.654689970808754
5.3297516553196616,-8.173395632127727,27.473076626459406
5.11800575518208,-7.97074805698832,27.388380798921702
5.191240574671882,-8.319252222848622,27.501091445418027
5.010279344299625,-8.119534301963164,27.412141942870047
5.067776837908637,-8.246883479364032,27.372386581293775
5.042964646567596,-8.23105298631811,27.35989340023706
5.034004987346085,-8.266454966632969,27.34238216241939
5.040398412975929,-8.258637323081796,27.34151966734137
4.850302744460017,-7.8571949693882175,27.436921653945536
5.161995843650772,-9.210989248147559,27.17473659348293
5.16002037864327,-9.290156371431376,27.064071226708247
5.189645108736316,-9.258065218282367,27.05776818295332
5.196253594584188,-9.297592686696762,27.046140945911926
5.207172438459265,-9.254019179299059,27.053057248268054
5.184810949880896,-9.268288923011786,27.05115443491082
5.158984404877133,-9.25691938670409,27.054300525339414
5.1816805357899325,-9.247074481383931,27.0556880924831
5.1952418282719846,-9.286301879964054,27.049944040846803
5.195592852136481,-9.258720462882415,27.05199819444381
5.194990318622645,-9.239022217005308,27.057215477507334
5.192015544884386,-9.244012358562626,27.051789333512346
5.196660185937362,-9.26230566891967,27.051859895593104
5.216740669890911,-9.255552210520097,27.050393704354928
5.184645616399238,-9.223301275540827,27.054733946891123
5.177249011601399,-9.249341616145701,27.054496710232886
5.253836287957777,-9.262825320138267,27.0463021842941
5.19882019403465,-9.253786649807138,27.051896784696577
5.177642079689588,-9.272013362396859,27.05192685142748
5.192248339872877,-9.25138429511434,27.054057594229334
5.20930440216632,-9.274897636183004,27.051073033725988
5.186258093073163,-9.257510054757482,27.05105125227056
5.194399107689853,-9.254419183836992,27.051691676418862
5.183639070604188,-9.253801093424574,27.05229786985371
5.21608608951375,-9.275516918926888,27.04728744544272
5.185574702558738,-9.23336889660055,27.055487898175546
5.16265671023313,-9.262826892816772,27.054796734593445
5.191982229468734,-9.263881736311953,27.051898821534262
5.182990515464901,-9.251192341019703,27.053266340258585
5.243159572058121,-9.259977669783412,27.04727193491601
5.208492535096108,-9.255563882248907,27.052579195893188
5.176071836218695,-9.367527970082184,27.039650503795166
5.309793694718299,-8.5145387848749,27.2772953616317
5.3295427881877,-8.781715999853445,27.199187975211665
5.231776935558458,-8.158802848889438,27.398945670934875
5.253648036101853,-8.150546927064479,27.400739740535293
5.236970180560709,-8.128652746232898,27.40306900538913
5.265136370416986,-8.154528415154381,27.398084605176045
5.233091789160927,-8.148254934513332,27.401387702200687
5.207053720987393,-8.160187927200493,27.40354678273299
5.226484479406784,-8.160822484237462,27.402977193943606
5.199759149679853,-8.161765368606787,27.405833146311938
5.196838608964056,-8.182419869022278,27.400113463810275
5.273699396146902,-8.168816448736377,27.39756060748196
5.258363980119949,-8.173693059195001,27.400539480027113
5.235609979625495,-8.16618275330925,27.401814131509177
5.212456891275775,-8.169330859010248,27.40052385031423
5.2469416861189515,-8.183265864920715,27.396992527642016
5.222518674415525,-8.155372228471794,27.403614116565272
5.237937489234932,-8.157762005670124,27.400420695431954
5.24259488205741,-8.148328965792649,27.400702218818545
5.264373857488155,-8.18132249870313,27.397352108656857
5.2068915914432505,-8.170243126909426,27.401535388124202
5.266755399510166,-8.136162198341315,27.39801889411823
5.208555011452649,-8.189928944839371,27.39714497641795
5.217821048750404,-8.14755455862091,27.40451960950677
5.216093132478373,-8.169826729866887,27.402054168787895
5.217672004004163,-8.161056675670402,27.400011738605134
5.236068362185553,-8.134545594223662,27.401404324957856
5.20705000964315,-8.131152165997028,27.404102432714616
5.273243303303879,-8.16483675614618,27.39830786762218
5.257556499635558,-8.140859000732119,27.400960884944887
5.241419905253035,-8.167868041928868,27.398279095433814
5.2391495141950974,-8.19028593570869,27.397175078900872
5.205632516417116,-8.149971364999454,27.406960950876417
5.201645173368032,-8.113059084995724,27.408525582606632
5.230865555784831,-8.187101799188577,27.395483823632894
5.233338730981695,-8.361828113115337,27.397266298293037
5.277198491541124,-7.827808013846445,27.449068047988447
4.983881783250474,-7.696998330094619,27.114537677051842
3.764820925508282,-8.836093598126704,26.45380763204426
3.755841899522426,-8.591770051943143,26.480618105555354
3.7544183907814235,-8.618883805737422,26.474976779425308
3.7611504510835267,-8.59175172642522,26.478169181261343
3.7599213334312385,-8.614774627237724,26.47843649757704
3.7492357135770957,-8.586589123435422,26.479102679387374
3.7418783620810503,-8.625820597099642,26.472567766386916
3.750386841400158,-8.592033204240975,26.479849951349568
3.7460973820631125,-8.595327853755172,26.477378257099364
3.7804443354493147,-8.633304669241246,26.471168867853148
3.792133784777715,-8.615279134603858,26.474955325643982
3.7759512736973826,-8.615825973471024,26.474094085045326
3.7729155167221946,-8.614800966434492,26.47931829501573
3.7908618974100436,-8.61443664321629,26.474770453987876
3.7734487188177246,-8.58988880352595,26.480187069827842
3.780876355206934,-8.585769988856605,26.47534385975453
3.76676057114659,-8.657682643361758,26.470091688574392
3.7636666826352267,-8.577036354819956,26.4796712959371
3.786846044593254,-8.617586016094263,26.473167410881956
3.7705476186529925,-8.585886467807645,26.477264529973066
3.759337868816075,-8.593519454401708,26.481092336622254
3.7478084019799827,-8.619187553843915,26.473947861493027
3.7718857704338373,-8.616740858934783,26.47385363042941
3.749921130802722,-8.624419100544928,26.476607443284937
3.7549318205473785,-8.616135839765994,26.476588286240847
3.749663493279028,-8.641967952992626,26.477744624948173
3.794442611322925,-8.863683293238616,26.45683112857003
4.002901567276696,-8.7850741219829,26.878809837878205
4.467192629580722,-8.054626783109414,27.246381509705692
4.747515283908593,-7.465320822339806,27.36756711854741
4.698304011607151,-8.213716067050846,27.466868085153056
5.437758544613897,-8.544652138627784,27.91043400279972
5.705164600975,-6.219601273690744,28.19871909790765
5.536440088278228,-7.073912927812556,27.959645197205894
5.512491152305396,-7.045238279566558,27.964201344790652
5.506555672040756,-7.075755344918403,27.956015622045573
5.579951837455214,-7.033361688010928,27.960422843498883
5.577409649629354,-7.025173933831153,27.957948356525723
5.53751451993396,-7.047350008964184,27.954579190701804
5.51725557354631,-7.0901361800408536,27.95355758750174
5.512006087288244,-7.0485507601301665,27.960685177361324
5.5136738201939535,-7.027586366533488,27.958001853771112
5.540328256760223,-7.062338269149356,27.955445460527056
5.480926379971368,-7.072321079286085,27.9555030846235
5.492417155403994,-7.0524113749818556,27.957996427223296
5.509387926682145,-7.037832847506564,27.95762393053515
5.534747281338272,-7.007775329542767,27.95394249355932
5.4903404136744,-7.029195170992343,27.958005926360784
5.518469964354149,-7.025102295408843,27.959938867692347
5.493109713400732,-7.0422750151184434,27.95503821873072
5.52314956591449,-7.051645426832485,27.95474098407959
5.541085182728047,-7.026857704236434,27.958552756432326
5.492258230241071,-7.047664126962588,27.956428411124797
5.517432889047551,-7.022940375281583,27.95683384677913
5.518150510395032,-6.99321959700606,27.961418940544895
5.525822627362042,-7.015965264947129,27.957589840502944
5.540985767691786,-7.020583789515381,27.95285773252981
5.471959134388224,-7.0754836259195955,27.958234485345574
5.4747768252153355,-7.053096318739269,27.957982119138876
