"Sensor 6 Measurement (x, y, z)"
"[[0.0135, -0.13290000000000002, 0.06921200000000001], [0.020099999999999996, -0.1281, 0.067276], [0.021, -0.12539999999999998, 0.071148], [0.0186, -0.1248, 0.06921200000000001], [0.0192, -0.1263, 0.069696], [0.0198, -0.1251, 0.073568], [0.0189, -0.1281, 0.071148], [0.0177, -0.12419999999999999, 0.072116], [0.018, -0.1248, 0.06775999999999999], [0.0183, -0.126, 0.07744]]"
"[[0.036, -0.111, 0.057111999999999996], [0.034199999999999994, -0.1095, 0.053723999999999994], [0.030299999999999997, -0.1077, 0.053239999999999996], [0.033299999999999996, -0.1113, 0.0484], [0.0282, -0.1155, 0.045495999999999995], [0.031799999999999995, -0.1161, 0.0484], [0.0285, -0.11009999999999999, 0.056144], [0.034199999999999994, -0.11339999999999999, 0.053239999999999996], [0.0315, -0.1089, 0.052272], [0.0306, -0.1089, 0.052272]]"
"[[0.0231, -0.0948, 0.06630799999999999], [0.0282, -0.0891, 0.059048], [0.030899999999999997, -0.09, 0.05808], [0.024300000000000002, -0.093, 0.063404], [0.027, -0.09029999999999999, 0.056628], [0.023399999999999997, -0.0912, 0.056144], [0.026699999999999998, -0.0912, 0.057111999999999996], [0.0255, -0.09029999999999999, 0.057595999999999994], [0.024, -0.0876, 0.055176], [0.0252, -0.09359999999999999, 0.059048]]"
"[[0.029099999999999997, -0.108, 0.0484], [0.028799999999999996, -0.1065, 0.049851999999999994], [0.03, -0.111, 0.046948000000000004], [0.029099999999999997, -0.1065, 0.04114], [0.0282, -0.09989999999999999, 0.057111999999999996], [0.03, -0.10439999999999999, 0.050336], [0.032100000000000004, -0.1041, 0.0484], [0.0351, -0.1056, 0.057111999999999996], [0.032100000000000004, -0.102, 0.054692], [0.033299999999999996, -0.105, 0.051304]]"
"[[0.0345, -0.12840000000000001, 0.047916], [0.0399, -0.13079999999999997, 0.051787999999999994], [0.0378, -0.1305, 0.042108], [0.0366, -0.12929999999999997, 0.055176], [0.0372, -0.1341, 0.04114], [0.034199999999999994, -0.1281, 0.049367999999999995], [0.0384, -0.1335, 0.038236], [0.033600000000000005, -0.13019999999999998, 0.049851999999999994], [0.0372, -0.129, 0.055176], [0.0345, -0.1311, 0.043076]]"
"[[0.026699999999999998, -0.1425, 0.046464], [0.029099999999999997, -0.1401, 0.045495999999999995], [0.030899999999999997, -0.1416, 0.047916], [0.029099999999999997, -0.1422, 0.05082], [0.029099999999999997, -0.1401, 0.047916], [0.03, -0.14129999999999998, 0.046948000000000004], [0.03269999999999999, -0.1377, 0.057111999999999996], [0.035699999999999996, -0.13979999999999998, 0.04598], [0.027, -0.1407, 0.055176], [0.024300000000000002, -0.1377, 0.053723999999999994]]"
"[[0.03, -0.12990000000000002, 0.048884], [0.039299999999999995, -0.13379999999999997, 0.039204], [0.0339, -0.12929999999999997, 0.050336], [0.0372, -0.129, 0.042592], [0.0348, -0.1347, 0.051787999999999994], [0.03269999999999999, -0.13319999999999999, 0.048884], [0.0354, -0.1371, 0.051304], [0.0312, -0.1371, 0.045495999999999995], [0.03, -0.132, 0.050336], [0.0345, -0.1326, 0.044528]]"
"[[0.039, -0.1473, 0.044528], [0.033600000000000005, -0.1494, 0.047432], [0.0405, -0.1482, 0.051304], [0.039, -0.1464, 0.057111999999999996], [0.0381, -0.15419999999999998, 0.046948000000000004], [0.0462, -0.1509, 0.055659999999999994], [0.0465, -0.14579999999999999, 0.04114], [0.040799999999999996, -0.156, 0.053723999999999994], [0.0399, -0.15569999999999998, 0.052272], [0.0378, -0.1494, 0.048884]]"
"[[0.0375, -0.1392, 0.045495999999999995], [0.0396, -0.15, 0.0484], [0.040799999999999996, -0.14579999999999999, 0.045495999999999995], [0.0366, -0.1422, 0.05082], [0.0378, -0.1467, 0.047432], [0.0387, -0.1479, 0.04598], [0.042, -0.14759999999999998, 0.056144], [0.0435, -0.1473, 0.049367999999999995], [0.0405, -0.15209999999999999, 0.054692], [0.0414, -0.1494, 0.038236]]"
"[[0.0297, -0.12929999999999997, 0.049851999999999994], [0.0339, -0.129, 0.058564], [0.0366, -0.1275, 0.043076], [0.0354, -0.12539999999999998, 0.056628], [0.0345, -0.1245, 0.044528], [0.027, -0.1281, 0.053239999999999996], [0.03269999999999999, -0.1305, 0.046948000000000004], [0.029099999999999997, -0.12539999999999998, 0.063404], [0.0339, -0.12329999999999999, 0.04598], [0.0315, -0.12719999999999998, 0.057595999999999994]]"
"[[0.035699999999999996, -0.11159999999999999, 0.052272], [0.0399, -0.117, 0.052272], [0.0423, -0.11189999999999999, 0.051787999999999994], [0.0414, -0.11189999999999999, 0.051304], [0.043199999999999995, -0.1098, 0.045495999999999995], [0.045899999999999996, -0.11370000000000001, 0.045495999999999995], [0.0423, -0.12, 0.052272], [0.035699999999999996, -0.11339999999999999, 0.051787999999999994], [0.0399, -0.1191, 0.056628], [0.043199999999999995, -0.12029999999999999, 0.056144]]"
"[[0.0339, -0.1248, 0.047916], [0.0375, -0.12419999999999999, 0.051304], [0.0363, -0.12119999999999999, 0.0484], [0.036, -0.12269999999999999, 0.049851999999999994], [0.032100000000000004, -0.12, 0.058564], [0.033600000000000005, -0.1248, 0.055659999999999994], [0.030899999999999997, -0.12179999999999999, 0.05082], [0.0345, -0.126, 0.044528], [0.033299999999999996, -0.11969999999999999, 0.049851999999999994], [0.0384, -0.12329999999999999, 0.055659999999999994]]"
