"Sensor 15 Average (x, y, z)"
"[0.009509999999999998, -0.04608000000000001, -0.023280400000000014]"
"[0.025169999999999998, -0.03935999999999999, -0.04564120000000001]"
"[0.02232, -0.03029999999999998, -0.0398816]"
"[0.02259, -0.03374999999999999, -0.044624800000000006]"
"[0.027449999999999995, -0.045389999999999986, -0.047141600000000006]"
"[0.023399999999999997, -0.05004, -0.0465124]"
"[0.02538, -0.04355999999999999, -0.0473352]"
"[0.028499999999999998, -0.05210999999999999, -0.0455928]"
"[0.02694, -0.05270999999999999, -0.04685120000000001]"
"[0.023849999999999996, -0.04314, -0.0445764]"
"[0.02685, -0.04034999999999998, -0.044528000000000005]"
"[0.02652, -0.04364999999999998, -0.042834000000000004]"
