"Sensor 15 Average (x, y, z)"
"[-0.95685, 0.7637699999999998, -0.4608163999999999]"
"[-1.0545000000000002, 0.7493700000000001, -0.5489527999999999]"
"[-1.15503, 0.71451, -0.6335076]"
"[-1.25055, 0.66123, -0.7201919999999999]"
"[-1.3428000000000002, 0.58497, -0.8028591999999999]"
"[-1.4214, 0.48921, -0.8789924]"
"[-0.98337, 0.8662499999999997, -0.5738788000000001]"
"[-1.0918800000000002, 0.85452, -0.6795844000000001]"
"[-1.2010500000000002, 0.8201699999999998, -0.7945343999999999]"
"[-1.3119, 0.7608300000000001, -0.9008208]"
"[-1.41006, 0.67824, -1.0047355999999998]"
"[-1.5012299999999998, 0.56721, -1.0995028]"
"[-0.9962699999999999, 0.97956, -0.702042]"
"[-1.11138, 0.9714900000000002, -0.8318992000000001]"
"[-1.23183, 0.9379199999999999, -0.9693068]"
"[-1.34691, 0.8738999999999999, -1.1065207999999997]"
"[-1.4619600000000001, 0.7824, -1.2508979999999998]"
"[-1.5591599999999999, 0.6571499999999999, -1.3704459999999996]"
"[-0.9926999999999999, 1.10433, -0.8491779999999998]"
"[-1.11135, 1.09932, -1.0147544]"
"[-1.2346800000000002, 1.0651199999999996, -1.1810568]"
"[-1.3633800000000003, 0.9990300000000001, -1.354474]"
"[-1.47789, 0.8927700000000001, -1.517098]"
"[-1.5825300000000002, 0.74739, -1.6676703999999998]"
"[-0.9544499999999999, 1.22715, -0.9960236]"
"[-1.0785900000000004, 1.2297599999999997, -1.1906399999999997]"
"[-1.2068400000000001, 1.1950499999999997, -1.392468]"
"[-1.33413, 1.12446, -1.6028627999999998]"
"[-1.4537400000000003, 1.0080599999999997, -1.801448]"
"[-1.56147, 0.8485500000000001, -1.983432]"
"[-0.8917499999999999, 1.3455599999999999, -1.14466]"
"[-1.01163, 1.3558199999999998, -1.3721884]"
"[-1.13391, 1.3220399999999999, -1.6128331999999999]"
"[-1.2587400000000002, 1.24899, -1.8550267999999999]"
"[-1.38042, 1.1231099999999998, -2.0963008000000003]"
"[-1.4867100000000002, 0.9475200000000001, -2.3087768000000004]"
