0.00519, -0.0010500000000000023, 0.0035573999999999988
0.004784999999999998, -0.0010199999999999966, 0.004138200000000002
0.004545, -0.0012000000000000031, 0.004719000000000001
0.004109999999999996, -0.0012449999999999996, 0.005106200000000002
0.003554999999999999, -0.001245000000000003, 0.005348200000000001
0.003014999999999997, -0.0013200000000000017, 0.005227200000000001
0.0023849999999999982, -0.001185000000000002, 0.005082000000000003
0.0018449999999999994, -0.0009450000000000014, 0.004646400000000002
0.0014999999999999979, -0.0010649999999999965, 0.004234999999999999
0.001065, -0.0009750000000000002, 0.0036542
0.0010349999999999977, -0.0009900000000000013, 0.003097600000000006
