"Sensor 6 Average (x, y, z)"
"[-0.44499, 0.6136350000000002, 0.7900815999999999]"
"[-0.380025, 0.590085, 0.8701593999999999]"
"[-0.29358, 0.627915, 0.9418639999999999]"
"[-0.194415, 0.653115, 0.989538]"
"[-0.085695, 0.666555, 1.0142704]"
"[0.028515000000000006, 0.6687299999999999, 1.0219901999999998]"
"[-0.4961249999999999, 0.5114400000000001, 0.9190675999999999]"
"[-0.42195, 0.5573699999999999, 1.0148995999999997]"
"[-0.32904, 0.5932650000000002, 1.098559]"
"[-0.21664499999999998, 0.619305, 1.156639]"
"[-0.094005, 0.63174, 1.1928663999999998]"
"[0.0342, 0.63201, 1.1937617999999999]"
"[-0.5443349999999999, 0.45508499999999996, 1.0382767999999998]"
"[-0.46216500000000005, 0.4967849999999999, 1.151557]"
"[-0.359445, 0.5303849999999999, 1.2478246]"
"[-0.237135, 0.5575650000000001, 1.3139874]"
"[-0.10289999999999999, 0.56856, 1.3541352]"
"[0.03849, 0.567795, 1.3590478]"
"[-0.58782, 0.37335, 1.1519926]"
"[-0.5033549999999999, 0.40717500000000006, 1.2768161999999998]"
"[-0.39468, 0.43881, 1.3857646]"
"[-0.25638, 0.46042500000000014, 1.4626238000000003]"
"[-0.11122499999999999, 0.46941, 1.5110721999999999]"
"[0.042735, 0.46843500000000005, 1.5165897999999998]"
"[-0.6231899999999999, 0.26703, 1.2454288]"
"[-0.5345399999999999, 0.29608500000000004, 1.383514]"
"[-0.41559, 0.32011500000000004, 1.5012469999999998]"
"[-0.27482999999999996, 0.338745, 1.5898432]"
"[-0.11605499999999999, 0.34486500000000003, 1.6377108]"
"[0.046995, 0.34643999999999997, 1.6442206]"
"[-0.6525, 0.14376, 1.3176173999999996]"
"[-0.5572499999999999, 0.16035, 1.464221]"
"[-0.4367399999999999, 0.175335, 1.5894802000000001]"
"[-0.28811999999999993, 0.186825, 1.6825291999999998]"
"[-0.122895, 0.192465, 1.7355271999999997]"
"[0.04780499999999999, 0.19316999999999998, 1.7427388000000001]"
