"Sensor 3 Average (x, y, z)"
"[-0.026535, 0.6545850000000001, 0.4153204]"
"[0.03143999999999999, 0.57333, 0.40723760000000003]"
"[0.09114, 0.558075, 0.39489559999999996]"
"[0.14378999999999997, 0.535485, 0.3747128]"
"[0.19192499999999993, 0.5053799999999999, 0.34702799999999995]"
"[0.23491499999999996, 0.47021999999999997, 0.31668119999999994]"
"[-0.030435, 0.62508, 0.5182914]"
"[0.039, 0.621495, 0.5190174]"
"[0.11106000000000002, 0.60321, 0.5064091999999999]"
"[0.17270999999999995, 0.57633, 0.476256]"
"[0.22790999999999997, 0.5424599999999999, 0.44857120000000006]"
"[0.27381, 0.5017649999999999, 0.40663260000000007]"
"[-0.032189999999999996, 0.66138, 0.6450752]"
"[0.05012999999999999, 0.652995, 0.6399931999999999]"
"[0.12955500000000003, 0.6345749999999999, 0.6215286000000001]"
"[0.20447999999999997, 0.605505, 0.5931661999999999]"
"[0.26653499999999997, 0.5684699999999999, 0.5485898]"
"[0.317445, 0.52275, 0.5010368]"
"[-0.035685, 0.68496, 0.7923563999999998]"
"[0.060239999999999995, 0.679035, 0.7839106]"
"[0.15256499999999998, 0.6549450000000001, 0.7625661999999999]"
"[0.23654999999999995, 0.6260249999999999, 0.7209422000000001]"
"[0.312, 0.5819399999999999, 0.6714531999999999]"
"[0.36816, 0.538245, 0.6088961999999999]"
"[-0.037739999999999996, 0.6880499999999999, 0.9442598]"
"[0.07188, 0.68151, 0.9406298]"
"[0.17673, 0.6598499999999999, 0.9076209999999999]"
"[0.27366, 0.6258299999999999, 0.8598018]"
"[0.35424, 0.5823750000000001, 0.7955266]"
"[0.41749499999999995, 0.533535, 0.7217649999999999]"
"[-0.0393, 0.6695999999999999, 1.1144826]"
"[0.08260499999999998, 0.661995, 1.1093038000000002]"
"[0.203325, 0.64134, 1.0719874]"
"[0.31116000000000005, 0.6073050000000001, 1.0116084]"
"[0.399945, 0.56358, 0.9330067999999999]"
"[0.47198999999999997, 0.5112899999999999, 0.842886]"
