"Sensor 9 Average (x, y, z)"
"[-0.7348500000000001, 0.16683, 0.6206815999999999]"
"[-0.753825, 0.124215, 0.7615497999999999]"
"[-0.757575, 0.150285, 0.9124367999999999]"
"[-0.7389450000000001, 0.17799000000000004, 1.0654776]"
"[-0.689625, 0.20828999999999998, 1.2235762000000001]"
"[-0.6126749999999999, 0.23145000000000004, 1.3768589999999998]"
"[-0.750225, 0.01993500000000001, 0.6522867999999999]"
"[-0.775185, 0.03207000000000001, 0.7950425999999999]"
"[-0.778425, 0.04483500000000001, 0.9504065999999999]"
"[-0.759165, 0.06024000000000001, 1.1143374]"
"[-0.7115400000000001, 0.07672500000000002, 1.2800105999999998]"
"[-0.62916, 0.08853, 1.4418601999999998]"
"[-0.75651, -0.05894999999999999, 0.6617732000000001]"
"[-0.77997, -0.060615, 0.805376]"
"[-0.7856850000000001, -0.05924999999999998, 0.9663786000000001]"
"[-0.766305, -0.05743499999999997, 1.1318824]"
"[-0.7174799999999999, -0.058050000000000004, 1.3036298]"
"[-0.6365700000000001, -0.05683500000000001, 1.4639305999999999]"
"[-0.750705, -0.14428499999999994, 0.6543438]"
"[-0.775815, -0.15813, 0.7973416]"
"[-0.77928, -0.1689, 0.9559]"
"[-0.75828, -0.18122999999999995, 1.1264132]"
"[-0.710325, -0.19784999999999991, 1.2898842]"
"[-0.630765, -0.21065999999999996, 1.4539602]"
"[-0.731835, -0.22291500000000003, 0.635129]"
"[-0.75483, -0.24525000000000002, 0.7727060000000001]"
"[-0.7583850000000001, -0.27152999999999994, 0.9254806000000001]"
"[-0.73815, -0.29802, 1.0850554]"
"[-0.6895950000000001, -0.325215, 1.247147]"
"[-0.611655, -0.34942500000000004, 1.4030192000000001]"
"[-0.7027800000000001, -0.2932199999999999, 0.6063552]"
"[-0.7219800000000001, -0.329445, 0.7352927999999999]"
"[-0.72546, -0.36650999999999995, 0.8754349999999997]"
"[-0.7056749999999999, -0.40452, 1.0226436]"
"[-0.656235, -0.44115, 1.1769428]"
"[-0.581445, -0.4769099999999999, 1.3251194000000002]"
