"Sensor 8 Average (x, y, z)"
"[0.40575, 0.643095, 0.8487182]"
"[0.4677, 0.506145, 0.7510954]"
"[0.50304, 0.4494, 0.6583610000000001]"
"[0.5217150000000002, 0.39022499999999993, 0.5580035999999999]"
"[0.524355, 0.33181499999999997, 0.4725534]"
"[0.517215, 0.27701999999999993, 0.3899104]"
"[0.462435, 0.5257799999999999, 0.9764700000000001]"
"[0.524385, 0.472125, 0.8734263999999999]"
"[0.5626499999999999, 0.4136399999999999, 0.761211]"
"[0.5816399999999999, 0.35470499999999994, 0.6474952]"
"[0.5826899999999999, 0.29971499999999995, 0.5452744]"
"[0.568605, 0.24775499999999998, 0.4503862]"
"[0.5097, 0.4674299999999999, 1.1069564]"
"[0.57549, 0.41578499999999996, 0.9813584]"
"[0.616725, 0.361275, 0.8544536]"
"[0.63378, 0.30726, 0.7267017999999998]"
"[0.6312300000000001, 0.25542, 0.6080976]"
"[0.614085, 0.20752500000000004, 0.5012546]"
"[0.5563049999999999, 0.38200500000000004, 1.231175]"
"[0.62511, 0.334005, 1.0877658]"
"[0.66693, 0.29020499999999994, 0.9440177999999999]"
"[0.682365, 0.24220500000000003, 0.8042627999999998]"
"[0.67809, 0.19345500000000002, 0.6677748]"
"[0.656985, 0.154845, 0.5474766]"
"[0.5943750000000001, 0.27048000000000005, 1.3302256]"
"[0.6649799999999999, 0.23412000000000005, 1.1765556]"
"[0.7067699999999999, 0.19569, 1.0169808]"
"[0.71982, 0.16065, 0.8637948000000001]"
"[0.714105, 0.125025, 0.7183044]"
"[0.6904349999999999, 0.09399, 0.5900928]"
"[0.6221699999999999, 0.14073, 1.4091901999999998]"
"[0.6969899999999999, 0.11563499999999999, 1.2463241999999997]"
"[0.73761, 0.089325, 1.0720116]"
"[0.7524000000000001, 0.06505499999999999, 0.9090488]"
"[0.7411950000000002, 0.041444999999999996, 0.7540962]"
"[0.71601, 0.022365, 0.6160352]"
