"Sensor 4 Average (x, y, z)"
"[0.22763999999999998, 0.5749799999999999, 0.3433254]"
"[0.25707, 0.45774, 0.3039036]"
"[0.28257, 0.416655, 0.26820859999999996]"
"[0.29883000000000004, 0.37305, 0.2299968]"
"[0.30928500000000003, 0.32652000000000003, 0.19536659999999997]"
"[0.31201500000000004, 0.28580999999999995, 0.1599862]"
"[0.262125, 0.5309849999999999, 0.4250004]"
"[0.30063, 0.4869, 0.38480419999999993]"
"[0.33113999999999993, 0.438585, 0.3429866]"
"[0.346695, 0.39271500000000004, 0.29361859999999995]"
"[0.35716500000000007, 0.34323000000000004, 0.24911479999999997]"
"[0.35656499999999997, 0.29697, 0.20676479999999997]"
"[0.304275, 0.55761, 0.528165]"
"[0.34567499999999995, 0.5081249999999999, 0.47400539999999997]"
"[0.37727999999999995, 0.45862499999999995, 0.4175226]"
"[0.394335, 0.40605, 0.36179]"
"[0.40335000000000004, 0.35218499999999997, 0.30462959999999994]"
"[0.40117499999999995, 0.30463499999999993, 0.253616]"
"[0.347955, 0.572865, 0.6419775999999999]"
"[0.39421500000000004, 0.520125, 0.5773636000000001]"
"[0.4304700000000001, 0.4666199999999999, 0.5048604000000001]"
"[0.44904, 0.40874999999999995, 0.43736659999999994]"
"[0.45319499999999996, 0.356385, 0.3685176]"
"[0.452325, 0.30321000000000004, 0.306251]"
"[0.395985, 0.5687399999999998, 0.7657606]"
"[0.44764499999999996, 0.51786, 0.6839404]"
"[0.4836149999999999, 0.46084499999999995, 0.5965784]"
"[0.50169, 0.40287, 0.5162586]"
"[0.5068499999999999, 0.346815, 0.43378499999999987]"
"[0.496935, 0.294285, 0.36055580000000004]"
"[0.44559000000000004, 0.550365, 0.8979168000000001]"
"[0.501645, 0.49737, 0.8017218]"
"[0.5388600000000001, 0.438645, 0.6981458]"
"[0.55869, 0.38196, 0.598587]"
"[0.5597099999999999, 0.32511, 0.5017385999999999]"
"[0.5495249999999999, 0.27321, 0.41483639999999994]"
