"Sensor 11 Average (x, y, z)"
"[-0.074475, 0.3800099999999999, 1.7727468000000002]"
"[0.11701500000000001, 0.29608500000000004, 1.7611792000000002]"
"[0.2842950000000001, 0.28444499999999995, 1.6990094]"
"[0.43574999999999997, 0.26733, 1.5903029999999996]"
"[0.558435, 0.24341999999999997, 1.4533794]"
"[0.648075, 0.210945, 1.2981848]"
"[-0.05530499999999999, 0.122235, 1.8701518]"
"[0.128235, 0.119535, 1.8506224]"
"[0.30191999999999997, 0.11217, 1.7804666]"
"[0.45579000000000003, 0.09858, 1.6695338]"
"[0.582975, 0.08686499999999998, 1.5272620000000001]"
"[0.674055, 0.071775, 1.3589267999999999]"
"[-0.05325, -0.06225, 1.9087992]"
"[0.13545000000000001, -0.062369999999999995, 1.8835585999999995]"
"[0.31062, -0.06132, 1.8137899999999996]"
"[0.466935, -0.06472499999999999, 1.7005582000000001]"
"[0.593325, -0.06735, 1.5529866]"
"[0.685125, -0.070455, 1.3835624000000002]"
"[-0.049185, -0.25138499999999997, 1.8930692]"
"[0.136185, -0.251355, 1.8716521999999998]"
"[0.31120500000000006, -0.2484, 1.8004799999999996]"
"[0.46933499999999995, -0.23843999999999999, 1.6852638]"
"[0.592785, -0.23343000000000003, 1.5353206]"
"[0.685245, -0.22121999999999997, 1.3733499999999998]"
"[-0.041639999999999996, -0.42965999999999993, 1.8290359999999999]"
"[0.13608, -0.426045, 1.8094097999999998]"
"[0.3049050000000001, -0.41517000000000004, 1.7384554]"
"[0.4560749999999999, -0.398565, 1.6302087999999997]"
"[0.57897, -0.37862999999999997, 1.4916154000000001]"
"[0.6693599999999998, -0.35352, 1.3275152]"
"[-0.038775, -0.58425, 1.7183452]"
"[0.13248000000000001, -0.58101, 1.7011631999999999]"
"[0.2955, -0.5674800000000001, 1.6373235999999998]"
"[0.438585, -0.54504, 1.5332393999999998]"
"[0.5535599999999999, -0.5120100000000001, 1.404931]"
"[0.641355, -0.4757699999999999, 1.257311]"
