"Sensor 7 Average (x, y, z)"
"[-0.052364999999999995, 0.7971299999999999, 1.0593792]"
"[0.07101, 0.7126049999999999, 1.0534018]"
"[0.18684, 0.6931499999999999, 1.0192313999999998]"
"[0.29124, 0.6534599999999998, 0.9636681999999999]"
"[0.37626, 0.6090300000000001, 0.885357]"
"[0.44526000000000016, 0.55137, 0.801504]"
"[-0.050144999999999995, 0.68592, 1.2451142]"
"[0.08421, 0.67866, 1.2363296000000001]"
"[0.21513, 0.6543, 1.1954316]"
"[0.330645, 0.61713, 1.1268004]"
"[0.427815, 0.56946, 1.0406484]"
"[0.5025599999999999, 0.516795, 0.9383792]"
"[-0.05219999999999999, 0.62169, 1.421508]"
"[0.09684000000000002, 0.612555, 1.4075446]"
"[0.24248999999999998, 0.591465, 1.3599916]"
"[0.367755, 0.5554650000000001, 1.2808818000000002]"
"[0.4735350000000001, 0.5098349999999999, 1.1801856]"
"[0.5522100000000001, 0.460245, 1.0601778000000002]"
"[-0.054029999999999995, 0.52161, 1.5889961999999997]"
"[0.109695, 0.514215, 1.5745246]"
"[0.263145, 0.49314, 1.5182838]"
"[0.4013550000000001, 0.46197, 1.4291793999999998]"
"[0.51576, 0.41945999999999994, 1.3149312]"
"[0.6004499999999999, 0.373905, 1.1785884]"
"[-0.05593499999999999, 0.38773500000000005, 1.7334218000000001]"
"[0.11808000000000003, 0.38392499999999996, 1.7141828]"
"[0.2843549999999999, 0.36627, 1.6497624]"
"[0.429465, 0.3400499999999999, 1.5542208000000002]"
"[0.5523449999999999, 0.30745500000000003, 1.4252106]"
"[0.638535, 0.269085, 1.2726538]"
"[-0.05573999999999999, 0.22810500000000006, 1.8432172]"
"[0.12733499999999998, 0.22066499999999997, 1.8249704]"
"[0.29986500000000005, 0.21034500000000003, 1.7593641999999998]"
"[0.4530300000000001, 0.190815, 1.6482135999999998]"
"[0.5792099999999999, 0.166755, 1.5116772]"
"[0.6691349999999999, 0.14349, 1.3517636000000002]"
