"Sensor 9 Average (x, y, z)"
"[0.06695999999999999, 0.040305, -0.159962]"
"[0.067605, 0.03315, -0.16499559999999996]"
"[0.06867000000000001, 0.027135, -0.169158]"
"[0.06917999999999999, 0.020370000000000003, -0.1710698]"
"[0.069795, 0.014565000000000002, -0.17082779999999995]"
"[0.07188, 0.0070350000000000065, -0.16850459999999998]"
"[0.061875, 0.04281, -0.1665686]"
"[0.06253500000000001, 0.03522, -0.17131179999999996]"
"[0.06377999999999999, 0.02982, -0.17598239999999998]"
"[0.062625, 0.023655000000000002, -0.17673259999999996]"
"[0.065355, 0.015015000000000004, -0.17692619999999998]"
"[0.064575, 0.008759999999999997, -0.1784024]"
"[0.05462999999999999, 0.044355, -0.1713844]"
"[0.05621999999999999, 0.03969, -0.17682939999999997]"
"[0.056984999999999994, 0.031740000000000004, -0.18070139999999998]"
"[0.05813999999999999, 0.023085, -0.18159679999999997]"
"[0.05960999999999999, 0.016739999999999998, -0.18367800000000004]"
"[0.05946, 0.009165, -0.18718699999999996]"
"[0.04862999999999999, 0.045795, -0.17917679999999997]"
"[0.05029499999999999, 0.03864, -0.18140319999999996]"
"[0.050159999999999996, 0.033375, -0.18563819999999998]"
"[0.05091, 0.024345000000000002, -0.18844539999999996]"
"[0.05146499999999999, 0.017580000000000002, -0.1901878]"
"[0.053474999999999995, 0.008340000000000007, -0.19110739999999998]"
"[0.043335, 0.04689, -0.18159679999999997]"
"[0.042795, 0.040215, -0.18888099999999997]"
"[0.04392, 0.030885000000000003, -0.1886874]"
"[0.045494999999999994, 0.02511, -0.19277720000000004]"
"[0.045405, 0.016815000000000004, -0.19577800000000004]"
"[0.045224999999999994, 0.00918, -0.196746]"
"[0.03537, 0.048600000000000004, -0.1837506]"
"[0.036105, 0.041370000000000004, -0.1886874]"
"[0.037184999999999996, 0.03486, -0.19236579999999998]"
"[0.037154999999999994, 0.026445, -0.19679439999999998]"
"[0.03640499999999999, 0.017895, -0.200134]"
"[0.03917999999999999, 0.010230000000000003, -0.2003518]"
