"Sensor 4 Average (x, y, z)"
"[-0.02703, -0.02798999999999999, -0.1965282]"
"[-0.025844999999999993, -0.03328500000000001, -0.1932854]"
"[-0.026325, -0.040199999999999986, -0.1895102]"
"[-0.025619999999999997, -0.048015, -0.183557]"
"[-0.026339999999999995, -0.052004999999999996, -0.178354]"
"[-0.026865000000000007, -0.05799, -0.170852]"
"[-0.034815, -0.025125000000000005, -0.19408399999999998]"
"[-0.034559999999999994, -0.03169499999999999, -0.18965540000000003]"
"[-0.03417, -0.03891, -0.18561399999999997]"
"[-0.03416999999999999, -0.045405, -0.1789832]"
"[-0.032865, -0.051059999999999994, -0.17431259999999998]"
"[-0.030914999999999998, -0.05679000000000001, -0.170005]"
"[-0.04026, -0.023115, -0.18834859999999998]"
"[-0.04215, -0.029939999999999998, -0.1871628]"
"[-0.040845, -0.03772500000000001, -0.1791526]"
"[-0.039255, -0.04533000000000001, -0.178233]"
"[-0.039569999999999994, -0.049094999999999986, -0.17075520000000002]"
"[-0.036719999999999996, -0.05577, -0.167585]"
"[-0.04899, -0.021030000000000004, -0.18496059999999998]"
"[-0.04728, -0.029160000000000002, -0.17908]"
"[-0.04533, -0.033555, -0.175813]"
"[-0.04862999999999999, -0.04317, -0.1721104]"
"[-0.04646999999999999, -0.046994999999999995, -0.1672946]"
"[-0.044309999999999995, -0.05316, -0.16165600000000002]"
"[-0.05415, -0.020265000000000002, -0.17801519999999998]"
"[-0.053279999999999994, -0.028514999999999995, -0.17423999999999998]"
"[-0.052079999999999994, -0.03609, -0.17085199999999998]"
"[-0.05173500000000001, -0.039989999999999984, -0.1649956]"
"[-0.05056499999999999, -0.044954999999999995, -0.1611962]"
"[-0.048944999999999995, -0.052904999999999994, -0.15613839999999996]"
"[-0.060465000000000005, -0.019305, -0.1684804]"
"[-0.060164999999999996, -0.027314999999999996, -0.1684804]"
"[-0.05801999999999999, -0.032354999999999995, -0.1656732]"
"[-0.05739000000000001, -0.039255, -0.1589214]"
"[-0.05678999999999999, -0.04433999999999999, -0.15492839999999997]"
"[-0.053535, -0.050085000000000005, -0.15008839999999998]"
