"Sensor 12 Average (x, y, z)"
"[-0.02913, 0.044175, -0.1887842]"
"[-0.028484999999999993, 0.03702, -0.19091380000000005]"
"[-0.029549999999999996, 0.029265, -0.195899]"
"[-0.03057, 0.022169999999999995, -0.19764140000000002]"
"[-0.028305, 0.013365000000000005, -0.19914179999999998]"
"[-0.027975, 0.007290000000000005, -0.1982948]"
"[-0.03488999999999999, 0.04758, -0.1819356]"
"[-0.03673499999999999, 0.038639999999999994, -0.18503320000000004]"
"[-0.03579, 0.032685, -0.190333]"
"[-0.036585, 0.022484999999999998, -0.19255940000000002]"
"[-0.037634999999999995, 0.016425000000000002, -0.19326120000000002]"
"[-0.037469999999999996, 0.006960000000000001, -0.1962862]"
"[-0.041085, 0.04618500000000001, -0.17704719999999996]"
"[-0.041519999999999994, 0.038865, -0.17915259999999997]"
"[-0.04169999999999999, 0.03353999999999999, -0.18604960000000004]"
"[-0.04485, 0.023040000000000005, -0.1903088]"
"[-0.042164999999999994, 0.015899999999999997, -0.19050240000000002]"
"[-0.04436999999999999, 0.006869999999999998, -0.1906718]"
"[-0.04869, 0.043769999999999996, -0.1721588]"
"[-0.048839999999999995, 0.039525, -0.18029]"
"[-0.049125, 0.031514999999999994, -0.1812338]"
"[-0.051015000000000005, 0.02209499999999999, -0.18355700000000003]"
"[-0.051105, 0.015389999999999997, -0.18588020000000002]"
"[-0.05044499999999999, 0.008550000000000002, -0.18575920000000004]"
"[-0.05427, 0.04384499999999999, -0.1694484]"
"[-0.055395, 0.03621, -0.17462719999999998]"
"[-0.056429999999999994, 0.030029999999999994, -0.1753048]"
"[-0.05734499999999999, 0.02169, -0.17825720000000003]"
"[-0.057539999999999994, 0.015599999999999996, -0.1782088]"
"[-0.05726999999999999, 0.008639999999999998, -0.1790558]"
"[-0.05893499999999999, 0.04250999999999999, -0.16093]"
"[-0.05897999999999999, 0.035355, -0.1615592]"
"[-0.05984999999999999, 0.029415000000000004, -0.16635080000000002]"
"[-0.062685, 0.023084999999999994, -0.1699566]"
"[-0.061725, 0.014415000000000004, -0.17276379999999997]"
"[-0.06408, 0.008565, -0.17109400000000002]"
