"Sensor 8 Average (x, y, z)"
"[-0.029624999999999995, 0.010500000000000002, -0.20393339999999996]"
"[-0.032010000000000004, 0.0028200000000000065, -0.2020458]"
"[-0.031665, -0.005399999999999997, -0.2011988]"
"[-0.031755, -0.014999999999999996, -0.20240879999999997]"
"[-0.030689999999999995, -0.022109999999999998, -0.20083579999999998]"
"[-0.028724999999999994, -0.030449999999999994, -0.19413239999999998]"
"[-0.038114999999999996, 0.01353, -0.19981939999999998]"
"[-0.038579999999999996, 0.005055000000000007, -0.200739]"
"[-0.037875, -0.004394999999999996, -0.19810119999999998]"
"[-0.038400000000000004, -0.012674999999999995, -0.1960926]"
"[-0.037875000000000006, -0.018839999999999996, -0.19526979999999997]"
"[-0.03888, -0.027044999999999993, -0.19398720000000003]"
"[-0.044115, 0.014235000000000005, -0.1941808]"
"[-0.04520999999999999, 0.003930000000000006, -0.1950036]"
"[-0.04509, -0.0033149999999999985, -0.19589900000000005]"
"[-0.04573499999999999, -0.010439999999999996, -0.193237]"
"[-0.045135, -0.017384999999999998, -0.18992160000000002]"
"[-0.043875, -0.025934999999999996, -0.19013940000000001]"
"[-0.051480000000000005, 0.012180000000000007, -0.1889052]"
"[-0.05175, 0.005355000000000006, -0.18948600000000002]"
"[-0.051375, -0.003734999999999997, -0.1883728]"
"[-0.05083499999999999, -0.010424999999999995, -0.1878404]"
"[-0.050129999999999994, -0.018884999999999996, -0.1854446]"
"[-0.05067, -0.026204999999999996, -0.1844524]"
"[-0.05780999999999999, 0.013500000000000005, -0.18258899999999997]"
"[-0.05863499999999999, 0.0070199999999999985, -0.18104019999999998]"
"[-0.058875, -0.002789999999999994, -0.18256480000000003]"
"[-0.058019999999999995, -0.009164999999999996, -0.18166939999999998]"
"[-0.058004999999999994, -0.016364999999999994, -0.17864439999999998]"
"[-0.05683499999999999, -0.024674999999999996, -0.1798544]"
"[-0.06274499999999998, 0.013425000000000006, -0.1768778]"
"[-0.06297, 0.004980000000000005, -0.176539]"
"[-0.06447, -0.002685, -0.173514]"
"[-0.06320999999999999, -0.009794999999999996, -0.1763696]"
"[-0.06175499999999999, -0.017309999999999996, -0.17010179999999997]"
"[-0.061544999999999996, -0.023474999999999996, -0.17266700000000001]"
