"Sensor 2 Average (x, y, z)"
"[0.03740999999999999, -0.025844999999999996, -0.19667340000000003]"
"[0.03729, -0.034080000000000006, -0.19163979999999997]"
"[0.03730499999999999, -0.041280000000000004, -0.19062339999999997]"
"[0.036419999999999994, -0.047625, -0.18319399999999997]"
"[0.03384, -0.048795000000000005, -0.1784266]"
"[0.03362999999999999, -0.056385000000000005, -0.17564359999999998]"
"[0.031155000000000002, -0.025680000000000005, -0.20127140000000002]"
"[0.03195, -0.03195, -0.1988272]"
"[0.030420000000000006, -0.038835, -0.19195440000000003]"
"[0.027899999999999998, -0.04539, -0.18694499999999997]"
"[0.027990000000000004, -0.052004999999999996, -0.180169]"
"[0.02682, -0.055005, -0.1754984]"
"[0.023565000000000003, -0.02547, -0.20173120000000003]"
"[0.022650000000000007, -0.030404999999999998, -0.1981738]"
"[0.02256, -0.03666, -0.1951488]"
"[0.022680000000000002, -0.045630000000000004, -0.1882276]"
"[0.022394999999999998, -0.051975, -0.1878404]"
"[0.021150000000000006, -0.055605, -0.1791042]"
"[0.015885, -0.02331, -0.20141659999999997]"
"[0.01632, -0.03204, -0.2015376]"
"[0.01548, -0.037845000000000004, -0.19500359999999997]"
"[0.014100000000000001, -0.045645000000000005, -0.1923174]"
"[0.013965000000000002, -0.05161500000000001, -0.18856639999999997]"
"[0.014145000000000001, -0.05549999999999999, -0.18125799999999997]"
"[0.010395000000000001, -0.024765, -0.20690999999999998]"
"[0.008414999999999999, -0.03190499999999999, -0.20219099999999998]"
"[0.007785000000000001, -0.039735, -0.19870619999999997]"
"[0.008625, -0.045285000000000006, -0.19447119999999998]"
"[0.00717, -0.051465, -0.18803399999999998]"
"[0.0050550000000000005, -0.05768999999999999, -0.1836296]"
"[0.0011100000000000005, -0.024165, -0.20611139999999997]"
"[-0.0013049999999999993, -0.030824999999999995, -0.20567579999999996]"
"[-0.00010499999999999919, -0.039705000000000004, -0.20023079999999996]"
"[0.000945000000000001, -0.043019999999999996, -0.19362419999999997]"
"[-0.0004949999999999993, -0.05034, -0.18665459999999998]"
"[-0.000929999999999999, -0.05709, -0.18341179999999996]"
