"Sensor 3 Average (x, y, z)"
"[0.008129999999999998, -0.02637000000000001, -0.201828]"
"[0.00936, -0.033795, -0.1973994]"
"[0.006464999999999998, -0.04098000000000001, -0.19330960000000003]"
"[0.00828, -0.04768500000000001, -0.1864126]"
"[0.00843, -0.05289000000000001, -0.18343600000000002]"
"[0.009675, -0.05965499999999999, -0.17295739999999998]"
"[0.000854999999999999, -0.024630000000000013, -0.2006422]"
"[0.0006000000000000007, -0.031230000000000015, -0.19822219999999996]"
"[5.999999999999929e-05, -0.03804000000000001, -0.19330959999999997]"
"[0.0010799999999999985, -0.044400000000000016, -0.18425879999999997]"
"[-0.0004350000000000005, -0.05184000000000002, -0.1826616]"
"[8.99999999999998e-05, -0.05710500000000001, -0.17327199999999998]"
"[-0.00903, -0.02430000000000001, -0.2002308]"
"[-0.00843, -0.030015000000000007, -0.1950762]"
"[-0.00609, -0.03877500000000001, -0.192874]"
"[-0.00555, -0.04374000000000001, -0.18634]"
"[-0.00657, -0.05026500000000001, -0.18029]"
"[-0.00852, -0.055665, -0.1738286]"
"[-0.015, -0.022140000000000014, -0.19870620000000003]"
"[-0.015735, -0.03063000000000001, -0.19255940000000002]"
"[-0.01659, -0.037530000000000015, -0.1925594]"
"[-0.015404999999999999, -0.04479, -0.18805819999999998]"
"[-0.01449, -0.05082000000000001, -0.1796124]"
"[-0.014294999999999999, -0.05496, -0.17295739999999998]"
"[-0.02415, -0.022785000000000007, -0.1972058]"
"[-0.023174999999999998, -0.027930000000000003, -0.1931886]"
"[-0.022079999999999995, -0.037185, -0.1889536]"
"[-0.023909999999999997, -0.042570000000000004, -0.18346019999999996]"
"[-0.019995, -0.04875000000000002, -0.17796679999999998]"
"[-0.020865, -0.055200000000000006, -0.1710698]"
"[-0.032415, -0.020175000000000005, -0.1905266]"
"[-0.031425, -0.028514999999999992, -0.1865578]"
"[-0.03129, -0.035190000000000006, -0.1853962]"
"[-0.03015, -0.04261500000000001, -0.1773618]"
"[-0.030255, -0.0483, -0.17523220000000003]"
"[-0.027120000000000002, -0.054270000000000006, -0.16852880000000003]"
