"Sensor 9 Average (x, y, z)"
"[-1.877445, -1.2250949999999998, 0.37381739999999997]"
"[-2.131635, -1.1780249999999999, 0.5143226]"
"[-2.384325, -1.0809299999999997, 0.6554812]"
"[-2.616465, -0.9278550000000001, 0.7893314]"
"[-2.8170900000000003, -0.7190700000000001, 0.9078388000000001]"
"[-2.9652600000000002, -0.46533, 0.9956363999999999]"
"[-2.0646449999999996, -1.49169, 0.6081944]"
"[-2.3664150000000004, -1.452075, 0.8034399999999999]"
"[-2.675535, -1.3419599999999998, 1.0042516]"
"[-2.958615, -1.1612399999999998, 1.200562]"
"[-3.208695, -0.9089100000000002, 1.3730354]"
"[-3.4752599999999996, -0.52581, 1.5969821999999998]"
"[-2.3217599999999994, -1.841295, 0.9867066]"
"[-2.68539, -1.7969249999999997, 1.2732104000000002]"
"[-3.05505, -1.664205, 1.5729273999999998]"
"[-3.4019100000000004, -1.427865, 1.8628918]"
"[-3.697050000000001, -1.0922549999999998, 2.1158786]"
"[-3.913005, -0.66765, 2.3021218]"
"[-2.4453449999999997, -2.21892, 1.3602820000000002]"
"[-2.85981, -2.1902099999999995, 1.7534836]"
"[-3.288285, -2.0476799999999993, 2.1682958]"
"[-3.6939750000000005, -1.7758349999999998, 2.5752914000000002]"
"[-4.043235, -1.3713749999999998, 2.9373234]"
"[-4.30089, -0.8442000000000001, 3.2064516]"
"[-2.4916650000000007, -2.64306, 1.7921309999999997]"
"[-2.9495549999999997, -2.63853, 2.3146331999999994]"
"[-3.422925, -2.4941849999999994, 2.8764604]"
"[-3.880575, -2.1848699999999996, 3.4389893999999996]"
"[-4.27881, -1.6987199999999996, 3.9357428]"
"[-4.57668, -1.0545449999999996, 4.309560200000001]"
"[-2.427645, -3.085575, 2.2634501999999994]"
"[-2.9028150000000004, -3.1127849999999992, 2.93909]"
"[-3.4068300000000002, -2.9753249999999998, 3.6753023999999996]"
"[-3.8964750000000006, -2.6297099999999993, 4.4186054]"
"[-4.328189999999999, -2.0616, 5.085920399999999]"
"[-4.647375, -1.28634, 5.5932492]"
