"Sensor 5 Average (x, y, z)"
"[-2.7492449999999997, -0.55308, 0.9019339999999999]"
"[-2.8597949999999996, -0.29219999999999996, 0.9695971999999999]"
"[-2.9033700000000002, -0.006929999999999992, 0.9927808]"
"[-2.8785299999999996, 0.281265, 0.9727431999999998]"
"[-2.7862050000000003, 0.551685, 0.911856]"
"[-2.63448, 0.7817699999999999, 0.8179358]"
"[-3.1459949999999997, -0.694575, 1.3764718]"
"[-3.2824350000000004, -0.364665, 1.4696176]"
"[-3.33609, -0.0036749999999999908, 1.506087]"
"[-3.303015, 0.35802, 1.4766598]"
"[-3.1866600000000007, 0.6988349999999999, 1.3877974]"
"[-2.988285, 1.073835, 1.2682736000000001]"
"[-3.6209399999999996, -0.8100450000000001, 2.1025928]"
"[-3.77187, -0.37786499999999995, 2.2312399999999997]"
"[-3.8176199999999993, 0.096375, 2.267298]"
"[-3.7540349999999996, 0.56787, 2.2074513999999996]"
"[-3.588285, 0.9919050000000001, 2.057726]"
"[-3.337065, 1.3424550000000002, 1.8338034000000005]"
"[-3.9798299999999993, -1.0237649999999998, 2.9256590000000005]"
"[-4.163595, -0.48313500000000004, 3.111394]"
"[-4.2160649999999995, 0.11512499999999999, 3.1699337999999995]"
"[-4.135845, 0.7052399999999999, 3.0855484]"
"[-3.935565, 1.2390450000000002, 2.8704587999999993]"
"[-3.6348300000000004, 1.6695149999999999, 2.5563186000000004]"
"[-4.232625, -1.2710550000000003, 3.9402198]"
"[-4.440885, -0.6052350000000001, 4.2032496]"
"[-4.504034999999999, 0.13473000000000002, 4.284513199999999]"
"[-4.412279999999999, 0.87081, 4.1685468]"
"[-4.1803349999999995, 1.52502, 3.868491]"
"[-3.8344199999999993, 2.044515, 3.4336895999999997]"
"[-4.301475, -1.549065, 5.1134841999999985]"
"[-4.5299999999999985, -0.74133, 5.473870600000001]"
"[-4.59918, 0.16048500000000004, 5.5830126]"
"[-4.495635, 1.0567050000000002, 5.423195799999999]"
"[-4.24095, 1.845, 5.0221776]"
"[-3.864975, 2.45748, 4.434045]"
