"Sensor 12 Average (x, y, z)"
"[1.9256099999999996, -3.8463450000000003, 2.9705016]"
"[2.350665, -3.991755, 3.9264258000000005]"
"[2.812065, -3.9301199999999996, 4.9960658]"
"[3.279615, -3.5905949999999995, 6.109459399999999]"
"[3.707655, -2.9346749999999995, 7.138419200000001]"
"[4.039604999999999, -1.9717500000000001, -7.909213399999999]"
"[2.229225, -3.4017899999999996, 2.4936164]"
"[2.694555, -3.5014499999999997, 3.2745503999999994]"
"[3.193035, -3.4200599999999994, 4.144177399999999]"
"[3.69177, -3.1042349999999996, 5.029461800000001]"
"[4.146674999999999, -2.5206299999999997, 5.846986199999999]"
"[4.590855, -1.441995, 6.420816599999999]"
"[2.4831600000000003, -2.925135, 2.0869353999999998]"
"[2.9558700000000004, -2.9456249999999997, 2.6969206000000003]"
"[3.4501949999999995, -2.80332, 3.3555478]"
"[3.9291000000000005, -2.46942, 4.0026558]"
"[4.346954999999999, -1.9271549999999997, 4.571404200000001]"
"[4.658729999999999, -1.199385, 4.986071199999999]"
"[2.4856649999999996, -2.4750599999999996, 1.6034194]"
"[2.9273700000000002, -2.46171, 2.0592506]"
"[3.382395, -2.3205599999999995, 2.5490344]"
"[3.8166149999999996, -2.02641, 3.0198454]"
"[4.19199, -1.57167, 3.4296481999999995]"
"[4.466354999999999, -0.976725, 3.724985]"
"[2.39289, -2.0591099999999996, 1.1769186]"
"[2.7837, -2.026755, 1.5136132]"
"[3.1815900000000004, -1.890735, 1.8618270000000001]"
"[3.5591700000000004, -1.6381199999999998, 2.1991024]"
"[3.880035, -1.2623399999999998, 2.4840332]"
"[4.113899999999999, -0.78249, 2.684748]"
"[2.2378649999999998, -1.6979249999999997, 0.8228484]"
"[2.57361, -1.653405, 1.0625252]"
"[2.9103149999999993, -1.5289049999999997, 1.311398]"
"[3.22566, -1.31001, 1.5419998]"
"[3.491625, -1.00572, 1.7394475999999999]"
"[3.68526, -0.62022, 1.8773876]"
