"Sensor 1 Average (x, y, z)"
"[-2.82531, 0.63813, 0.9759376]"
"[-2.6544300000000005, 0.8629199999999998, 0.8621008000000001]"
"[-2.4396599999999995, 1.0425900000000001, 0.7255159999999998]"
"[-2.1990000000000007, 1.1664, 0.5831232]"
"[-1.9492500000000001, 1.23099, 0.43908479999999994]"
"[-1.7018699999999998, 1.25361, 0.30230640000000003]"
"[-3.21684, 0.8170199999999999, 1.4676332]"
"[-2.99865, 1.0958399999999997, 1.3010887999999998]"
"[-2.73417, 1.3074000000000001, 1.1048752]"
"[-2.4429299999999996, 1.44627, 0.8959324]"
"[-2.14263, 1.51269, 0.6928460000000001]"
"[-1.8518999999999999, 1.5190799999999998, 0.5029728]"
"[-3.60042, 1.0340099999999999, 2.123308]"
"[-3.336480000000001, 1.3781999999999999, 1.8841152]"
"[-3.0176400000000005, 1.6332600000000002, 1.6027176]"
"[-2.66736, 1.78635, 1.3023956]"
"[-2.3137800000000004, 1.8477599999999998, 1.0132056]"
"[-1.9741799999999998, 1.8349499999999999, 0.7529588]"
"[-3.9330600000000002, 1.2954899999999998, 2.949012]"
"[-3.62133, 1.7169300000000003, 2.6132128]"
"[-3.24702, 2.0184599999999997, 2.2154132]"
"[-2.84208, 2.18787, 1.7988828]"
"[-2.4375600000000004, 2.2356299999999996, 1.4010348]"
"[-2.05611, 2.19399, 1.0471823999999996]"
"[-4.153709999999999, 1.6033499999999998, 3.9588295999999996]"
"[-3.79812, 2.1084, 3.4934636]"
"[-3.3756000000000004, 2.4531899999999998, 2.9517224]"
"[-2.92134, 2.62887, 2.3902824000000003]"
"[-2.47809, 2.6629499999999995, 1.8612220000000002]"
"[-2.06829, 2.5808099999999996, 1.3916452]"
"[-4.18281, 1.9421699999999997, 5.131126]"
"[-3.7992300000000006, 2.53656, 4.506766]"
"[-3.3445199999999997, 2.9278800000000005, 3.7865256]"
"[-2.8670099999999996, 3.1063499999999995, 3.0544272]"
"[-2.4045300000000003, 3.1143300000000003, 2.3683572000000006]"
"[-1.9810799999999997, 2.9871299999999996, 1.7618084]"
