"Sensor 15 Measurement (x, y, z)"
"[[-0.16679999999999998, -2.5419, 0.484], [-0.16229999999999997, -2.5434, 0.487388], [-0.162, -2.5425, 0.492712], [-0.1662, -2.5479000000000003, 0.48641999999999996], [-0.1575, -2.5443, 0.481096], [-0.16379999999999997, -2.5539, 0.482548], [-0.1611, -2.5449, 0.480128], [-0.1671, -2.5515, 0.48641999999999996], [-0.16019999999999998, -2.5509, 0.478676], [-0.1626, -2.5406999999999997, 0.485452]]"
"[[-0.22019999999999998, -2.9814000000000003, 0.868296], [-0.225, -2.9778, 0.8624879999999999], [-0.219, -2.9751, 0.86152], [-0.2235, -2.9802, 0.852324], [-0.21719999999999998, -2.9726999999999997, 0.8591], [-0.2154, -2.9676, 0.862004], [-0.2226, -2.9781, 0.862004], [-0.2184, -2.976, 0.8639399999999999], [-0.2166, -2.9754, 0.8712], [-0.2241, -2.9745, 0.867812]]"
"[[-0.29369999999999996, -3.4455, 1.390048], [-0.2949, -3.4509000000000003, 1.3847239999999998], [-0.3024, -3.4509000000000003, 1.3866599999999998], [-0.29519999999999996, -3.4491, 1.392952], [-0.2943, -3.4545, 1.3832719999999998], [-0.2895, -3.4503, 1.388596], [-0.2925, -3.4431, 1.393436], [-0.288, -3.456, 1.3915], [-0.28859999999999997, -3.4515, 1.3861759999999999], [-0.2922, -3.4536, 1.388596]]"
"[[-0.3915, -3.9393, 2.097172], [-0.3885, -3.9473999999999996, 2.0957199999999996], [-0.39030000000000004, -3.9495, 2.1015279999999996], [-0.3798, -3.9486, 2.094268], [-0.38159999999999994, -3.9452999999999996, 2.0957199999999996], [-0.38639999999999997, -3.9432, 2.094752], [-0.38489999999999996, -3.9440999999999997, 2.0874919999999997], [-0.39059999999999995, -3.9377999999999997, 2.0937840000000003], [-0.39180000000000004, -3.9435, 2.0991079999999998], [-0.38459999999999994, -3.9429, 2.095236]]"
"[[-0.5064, -4.4079, 3.014836], [-0.49739999999999995, -4.407, 3.019192], [-0.5015999999999999, -4.400099999999999, 3.0298399999999996], [-0.5052, -4.404, 3.022096], [-0.5034, -4.4025, 3.022096], [-0.5034, -4.400399999999999, 3.0240319999999996], [-0.5057999999999999, -4.4049, 3.015804], [-0.49979999999999997, -4.4088, 3.02258], [-0.4977, -4.4037, 3.019192], [-0.4956, -4.403099999999999, 3.025]]"
"[[-0.6377999999999999, -4.772399999999999, 4.197247999999999], [-0.6363, -4.769399999999999, 4.192892], [-0.6396000000000001, -4.7667, 4.189504], [-0.6393, -4.770899999999999, 4.1957960000000005], [-0.6399, -4.7748, 4.19386], [-0.6407999999999999, -4.770899999999999, 4.197732], [-0.6384, -4.7733, 4.194344], [-0.6333, -4.773899999999999, 4.2011199999999995], [-0.6446999999999999, -4.773899999999999, 4.1982159999999995], [-0.6342, -4.7757, 4.202088]]"
"[[0.058199999999999995, -2.5667999999999997, 0.482548], [0.054, -2.5662, 0.486904], [0.06, -2.5637999999999996, 0.495616], [0.060899999999999996, -2.5652999999999997, 0.49368], [0.059699999999999996, -2.5667999999999997, 0.494164], [0.055799999999999995, -2.5725, 0.49368], [0.053399999999999996, -2.5698, 0.487388], [0.0594, -2.5713, 0.49126], [0.0555, -2.565, 0.495616], [0.0528, -2.5734, 0.49319599999999997]]"
"[[0.062099999999999995, -2.9991, 0.869264], [0.06509999999999999, -2.9991, 0.8799119999999999], [0.06539999999999999, -3.0024, 0.875072], [0.0675, -3.0021, 0.872652], [0.0675, -3.0012, 0.8741039999999999], [0.05909999999999999, -3.0057, 0.86878], [0.0624, -2.9957999999999996, 0.872168], [0.06720000000000001, -3.0024, 0.87362], [0.06359999999999999, -3.003, 0.881848], [0.061799999999999994, -3.0051, 0.8731359999999999]]"
"[[0.06989999999999999, -3.4802999999999997, 1.4069880000000001], [0.0723, -3.4802999999999997, 1.399728], [0.0702, -3.4809, 1.4036], [0.0702, -3.4779, 1.4084400000000001], [0.075, -3.4806, 1.414248], [0.0705, -3.4815, 1.408924], [0.06720000000000001, -3.4851, 1.395372], [0.07529999999999999, -3.4842, 1.4069880000000001], [0.0732, -3.4779, 1.403116], [0.0741, -3.4854000000000003, 1.402632]]"
"[[0.0825, -3.9756, 2.122824], [0.0813, -3.9837, 2.129116], [0.0783, -3.987, 2.1194360000000003], [0.08489999999999999, -3.9800999999999997, 2.1073359999999997], [0.08220000000000001, -3.9825, 2.1189519999999997], [0.0876, -3.9818999999999996, 2.1194360000000003], [0.08159999999999999, -3.9846, 2.124276], [0.0885, -3.9797999999999996, 2.11992], [0.0891, -3.9788999999999994, 2.114596], [0.0852, -3.9806999999999997, 2.123792]]"
"[[0.10529999999999999, -4.449599999999999, 3.057428], [0.10139999999999999, -4.446899999999999, 3.059364], [0.1041, -4.4540999999999995, 3.056944], [0.1008, -4.4517, 3.0588800000000003], [0.10139999999999999, -4.4556, 3.0617840000000003], [0.1008, -4.4553, 3.059848], [0.1047, -4.4559, 3.055008], [0.09659999999999999, -4.445399999999999, 3.060332], [0.1065, -4.4514, 3.0617840000000003], [0.1017, -4.4583, 3.059848]]"
"[[0.1248, -4.8252, 4.249036], [0.1245, -4.8255, 4.244196], [0.12329999999999999, -4.836, 4.2553279999999996], [0.12, -4.8233999999999995, 4.250488000000001], [0.1251, -4.8288, 4.253392], [0.1224, -4.8258, 4.251939999999999], [0.12359999999999999, -4.8285, 4.2524239999999995], [0.1251, -4.8288, 4.250488000000001], [0.1245, -4.8357, 4.2471], [0.11819999999999999, -4.8237, 4.250972]]"
"[[0.28409999999999996, -2.5233, 0.470448], [0.28859999999999997, -2.5286999999999997, 0.46947999999999995], [0.2787, -2.5262999999999995, 0.46464], [0.2778, -2.5256999999999996, 0.458832], [0.2823, -2.5299, 0.47383600000000003], [0.2817, -2.5317, 0.470448], [0.2853, -2.5281, 0.471416], [0.2835, -2.5302, 0.458832], [0.2838, -2.5338, 0.475288], [0.2844, -2.5262999999999995, 0.469964]]"
"[[0.3549, -2.9565, 0.838772], [0.3519, -2.9529, 0.840708], [0.3525, -2.9499, 0.8474839999999999], [0.3459, -2.9499, 0.849904], [0.34859999999999997, -2.9486999999999997, 0.838288], [0.3564, -2.9529, 0.8358679999999999], [0.35669999999999996, -2.9529, 0.8445799999999999], [0.3492, -2.9501999999999997, 0.83974], [0.3549, -2.9492999999999996, 0.8344159999999999], [0.3528, -2.9501999999999997, 0.844096]]"
"[[0.438, -3.4160999999999997, 1.358588], [0.4428, -3.4212, 1.3590719999999998], [0.44039999999999996, -3.4158, 1.351328], [0.444, -3.4185, 1.352296], [0.4425, -3.4179, 1.3648799999999999], [0.44489999999999996, -3.4286999999999996, 1.356652], [0.4425, -3.4107, 1.351328], [0.447, -3.4206, 1.3547159999999998], [0.447, -3.42, 1.3542319999999999], [0.4425, -3.4196999999999997, 1.3547159999999998]]"
"[[0.5559, -3.9032999999999998, 2.052644], [0.5621999999999999, -3.9038999999999997, 2.0492559999999997], [0.5649, -3.9038999999999997, 2.051192], [0.5637, -3.8985, 2.046836], [0.561, -3.9048, 2.048772], [0.5531999999999999, -3.906, 2.056032], [0.5595, -3.9023999999999996, 2.053128], [0.5612999999999999, -3.8981999999999997, 2.056032], [0.5589, -3.9012, 2.0434479999999997], [0.5526, -3.9002999999999997, 2.045384]]"
"[[0.7035, -4.3563, 2.957724], [0.7011000000000001, -4.3425, 2.96208], [0.7035, -4.3572, 2.956272], [0.7086, -4.349399999999999, 2.9645], [0.6996, -4.359, 2.9630479999999997], [0.6996, -4.348199999999999, 2.9645], [0.6978, -4.349399999999999, 2.9524], [0.7035, -4.3578, 2.9514319999999996], [0.7026, -4.3511999999999995, 2.9519159999999998], [0.6992999999999999, -4.3563, 2.953852]]"
"[[0.87, -4.713, 4.094156], [0.8661, -4.7063999999999995, 4.103836], [0.8754, -4.709099999999999, 4.102384], [0.8717999999999999, -4.7094, 4.09706], [0.8706, -4.7088, 4.09948], [0.8717999999999999, -4.7178, 4.102867999999999], [0.8775, -4.7112, 4.087864], [0.8721, -4.7073, 4.100931999999999], [0.8712, -4.7043, 4.097544], [0.8694, -4.7127, 4.09706]]"
"[[0.48869999999999997, -2.4387, 0.427856], [0.489, -2.4381, 0.42591999999999997], [0.4956, -2.4362999999999997, 0.424952], [0.49019999999999997, -2.4354, 0.43076], [0.4929, -2.4351, 0.42108], [0.4836, -2.4408, 0.41720799999999997], [0.48779999999999996, -2.436, 0.425436], [0.4881, -2.4414000000000002, 0.41624], [0.49019999999999997, -2.4405, 0.425436], [0.4884, -2.4345, 0.417692]]"
"[[0.6141, -2.8293, 0.769076], [0.6123, -2.8272, 0.7695599999999999], [0.6183, -2.8299000000000003, 0.774884], [0.6165, -2.8314, 0.77682], [0.6135, -2.8269, 0.7661720000000001], [0.6153, -2.8389, 0.7710119999999999], [0.6086999999999999, -2.8322999999999996, 0.775368], [0.6126, -2.8341, 0.770044], [0.6132, -2.8356, 0.772948], [0.6093, -2.8326, 0.7685919999999999]]"
"[[0.7797, -3.2724, 1.246784], [0.7761, -3.264, 1.25114], [0.771, -3.2681999999999998, 1.24872], [0.7751999999999999, -3.2645999999999997, 1.259852], [0.7776000000000001, -3.2687999999999997, 1.24146], [0.7757999999999999, -3.2709, 1.248236], [0.7787999999999999, -3.2721, 1.250172], [0.7665, -3.2636999999999996, 1.241944], [0.7706999999999999, -3.2666999999999997, 1.252108], [0.7761, -3.2672999999999996, 1.254044]]"
"[[0.9776999999999999, -3.7155, 1.896312], [0.9815999999999999, -3.7125, 1.89002], [0.9759, -3.7137, 1.891472], [0.9753, -3.7173, 1.8909880000000001], [0.9789, -3.7131, 1.8822759999999998], [0.9740999999999999, -3.7091999999999996, 1.8851799999999999], [0.987, -3.7203, 1.895828], [0.9803999999999999, -3.7148999999999996, 1.890504], [0.9743999999999999, -3.7173, 1.8924400000000001], [0.9789, -3.7206, 1.8866319999999999]]"
