"Sensor 13 Average (x, y, z)"
"[-0.87654, -1.01802, -0.09578359999999995]"
"[-1.0428599999999997, -1.1018700000000001, -0.03315399999999999]"
"[-1.23246, -1.1771999999999998, 0.051497600000000004]"
"[-1.4485499999999998, -1.2367799999999998, 0.1525084]"
"[-1.68417, -1.26525, 0.2761704]"
"[-1.9348200000000002, -1.25721, 0.41411040000000005]"
"[-0.9181799999999999, -1.1725500000000002, -0.041769200000000006]"
"[-1.1035499999999998, -1.2849, 0.046028400000000004]"
"[-1.31673, -1.38783, 0.156816]"
"[-1.5639599999999998, -1.47171, 0.3003704]"
"[-1.8357300000000003, -1.52616, 0.47122240000000004]"
"[-2.13411, -1.53477, 0.6657904]"
"[-0.94032, -1.3472399999999998, 0.02178]"
"[-1.1405100000000001, -1.48971, 0.13624600000000003]"
"[-1.37538, -1.62882, 0.28938359999999996]"
"[-1.6517699999999997, -1.7482799999999998, 0.48211239999999994]"
"[-1.9662000000000002, -1.83402, 0.714626]"
"[-2.3133600000000003, -1.8641400000000001, 0.983004]"
"[-0.9398100000000001, -1.5268499999999998, 0.09423480000000001]"
"[-1.1497499999999998, -1.7104499999999998, 0.24504919999999997]"
"[-1.40154, -1.8898799999999998, 0.44305359999999994]"
"[-1.7039399999999998, -2.0507999999999997, 0.6926524]"
"[-2.05041, -2.1778500000000003, 1.0009604]"
"[-2.4387300000000005, -2.2422299999999997, 1.3720431999999998]"
"[-0.9068099999999999, -1.71783, 0.1754016]"
"[-1.1193, -1.9406700000000001, 0.3611124]"
"[-1.3807199999999997, -2.16729, 0.6127440000000001]"
"[-1.69659, -2.3814299999999995, 0.9361528]"
"[-2.0637600000000003, -2.5567500000000005, 1.3357915999999999]"
"[-2.4844800000000005, -2.6605499999999997, 1.8218244000000001]"
"[-0.8379299999999998, -1.90389, 0.2602952]"
"[-1.04754, -2.1677100000000005, 0.48448399999999997]"
"[-1.30401, -2.44692, 0.7945344000000001]"
"[-1.61652, -2.7169499999999998, 1.1960124]"
"[-1.9909199999999998, -2.9480399999999998, 1.7034864000000003]"
"[-2.41941, -3.1013699999999997, 2.3197636000000004]"
