"Sensor 3 Average (x, y, z)"
"[-1.4004299999999998, 3.2693399999999997, 9.547577599999999]"
"[-1.2424799999999998, 4.198859999999999, 8.218368400000003]"
"[-1.0587299999999997, 4.7152199999999995, 6.742458799999999]"
"[-0.8738999999999999, 4.86051, 5.2968476]"
"[-0.7023599999999999, 4.717319999999999, 4.0040352]"
"[-0.5567699999999999, 4.38807, 2.9184232]"
"[0.029850000000000015, 3.33321, 9.7816884]"
"[0.03543, 4.26864, 8.413565599999998]"
"[0.040170000000000025, 4.790070000000001, 6.8925472]"
"[0.04386000000000001, 4.933409999999999, 5.411991199999998]"
"[0.04635, 4.78254, 4.088299599999999]"
"[0.04734000000000001, 4.43958, 2.9750996]"
"[1.46727, 3.2427, 9.486012800000001]"
"[1.3149, 4.16007, 8.166483600000001]"
"[1.1416199999999999, 4.67595, 6.6980759999999995]"
"[0.9634499999999999, 4.82139, 5.263112799999999]"
"[0.79962, 4.68054, 3.9786736000000005]"
"[0.65178, 4.3572, 2.9033224]"
"[2.7032699999999994, 3.0294, 8.7220672]"
"[2.42454, 3.89565, 7.527555200000001]"
"[2.10321, 4.39368, 6.192053999999998]"
"[1.7735999999999996, 4.54869, 4.8816239999999995]"
"[1.4642700000000002, 4.437, 3.7041004]"
"[1.18734, 4.14873, 2.7053664000000004]"
"[3.6329999999999996, 2.7171899999999996, 7.622564400000001]"
"[3.2661899999999995, 3.50646, 6.600404799999999]"
"[2.84697, 3.98025, 5.4549704]"
"[2.4107699999999994, 4.14288, 4.321781199999999]"
"[1.9973400000000001, 4.067279999999999, 3.290958]"
"[1.63029, 3.82737, 2.4162248]"
"[4.193670000000001, 2.34708, 6.3566139999999995]"
"[3.7955400000000004, 3.0518400000000003, 5.527812400000001]"
"[3.32364, 3.4856399999999996, 4.5932084]"
"[2.8357499999999995, 3.66018, 3.6576364000000003]"
"[2.366429999999999, 3.6253499999999996, 2.7991172000000004]"
"[1.9439400000000002, 3.4400999999999997, 2.0635340000000006]"
