"Sensor 2 Average (x, y, z)"
"[-4.356585, 1.950255, 4.610729199999999]"
"[-3.93252, 2.4799650000000004, 3.9980578]"
"[-3.4464449999999993, 2.8075050000000004, 3.3159566000000007]"
"[-2.9447249999999996, 2.9415600000000004, 2.6363480000000004]"
"[-2.4644399999999997, 2.9200950000000003, 2.0141418000000004]"
"[-1.90083, 2.7926249999999997, 1.3896124000000003]"
"[-4.131435, 2.619105, 5.873944999999999]"
"[-3.6628649999999996, 3.173220000000001, 5.004293799999999]"
"[-3.145995, 3.464535, 4.0728358]"
"[-2.638245, 3.52521, 3.1841634000000005]"
"[-2.1707849999999995, 3.413265, 2.3949772]"
"[-1.7590949999999999, 3.1860750000000007, 1.7322844]"
"[-3.7015949999999997, 3.039705, 7.162546599999999]"
"[-3.25737, 3.6605250000000003, 6.073401400000001]"
"[-2.77554, 3.964845, 4.9138584]"
"[-2.306235, 4.001264999999999, 3.8217608]"
"[-1.8766050000000003, 3.8393400000000004, 2.8564954]"
"[-1.5055049999999999, 3.5501699999999996, 2.0592989999999998]"
"[-2.927475, 3.411855, -7.5227636]"
"[-2.5569599999999997, 4.084004999999999, 7.0315036]"
"[-2.1639, 4.39884, 5.662679000000001]"
"[-1.7809049999999997, 4.4070149999999995, 4.381409999999999]"
"[-1.43901, 4.198605000000001, 3.2650155999999995]"
"[-1.14318, 3.8544300000000002, 2.3475936]"
"[-1.83498, 3.67572, -6.6373581999999995]"
"[-1.590315, 4.389075, 7.753074999999999]"
"[-1.33494, 4.711424999999999, 6.2266357999999995]"
"[-1.090725, 4.700235, 4.7977951999999995]"
"[-0.8741699999999999, 4.454895, 3.5638614]"
"[-0.687765, 4.06926, 2.5524466]"
"[-0.5110800000000001, 3.752175, -6.2936456]"
"[-0.4334699999999999, 4.477979999999999, -7.8198186000000005]"
"[-0.35533499999999996, 4.800465, 6.452857399999998]"
"[-0.281805, 4.786454999999999, 4.975713599999999]"
"[-0.21976499999999996, 4.5284699999999996, 3.6956787999999996]"
"[-0.16902, 4.132935000000001, 2.6515698000000003]"
