"Sensor 15 Average (x, y, z)"
"[-0.242025, -2.6952300000000005, 0.5608592]"
"[-0.312345, -3.16047, 0.9616111999999999]"
"[-0.40578000000000003, -3.68049, 1.5250356]"
"[-0.522045, -4.211894999999999, 2.2912801999999997]"
"[-0.66453, -4.70715, 3.2953140000000003]"
"[-0.7520100000000001, 4.642515, 5.019757599999999]"
"[0.028590000000000018, -2.8694849999999996, 0.6774548]"
"[0.038535000000000014, -3.3514950000000003, 1.1307450000000001]"
"[0.05475000000000002, -3.87615, 1.7546452]"
"[0.07558500000000003, -4.410674999999999, 2.5980151999999994]"
"[0.10396499999999999, -4.8975599999999995, 3.7030839999999996]"
"[0.13716, 4.597245, 5.0732154]"
"[0.2849399999999999, -2.819205, 0.6534484]"
"[0.36904499999999996, -3.2847750000000002, 1.089968]"
"[0.4775400000000001, -3.7959000000000005, 1.6949922]"
"[0.61965, -4.305554999999999, 2.5026187999999996]"
"[0.79197, -4.765455, 3.5597473999999996]"
"[0.997185, 4.74777, 4.865773000000001]"
"[0.51762, -2.708955, 0.6004746000000001]"
"[0.6650999999999999, -3.1426799999999995, 1.0047598000000002]"
"[0.8563799999999999, -3.6121649999999996, 1.5601982]"
"[1.0956450000000002, -4.0788899999999995, 2.3065987999999997]"
"[1.387845, -4.49157, 3.2624019999999994]"
"[1.7382900000000001, -4.762919999999999, 4.4499444]"
"[0.71421, -2.54235, 0.5171298]"
"[0.9105, -2.9328899999999996, 0.8779518]"
"[1.163505, -3.351075, 1.3726240000000003]"
"[1.47753, -3.7539149999999997, 2.0261691999999996]"
"[1.85562, -4.1045099999999985, 2.8574876]"
"[2.3004449999999994, -4.323284999999999, 3.8820913999999993]"
"[0.8652449999999999, -2.3359349999999997, 0.4301792]"
"[1.0915949999999999, -2.66793, 0.7421172]"
"[1.3796399999999998, -3.0165450000000003, 1.1619146]"
"[1.73421, -3.3476100000000004, 1.7070438000000001]"
"[2.1575100000000003, -3.619845, 2.3998897999999995]"
"[2.6445149999999997, -3.7712100000000004, 3.2291753999999995]"
