"Sensor 4 Average (x, y, z)"
"[4.057230000000001, 2.894085, 7.2659532]"
"[3.620895, 3.6233850000000003, 6.203428]"
"[3.125805, 4.023149999999999, 5.055089600000001]"
"[2.6283149999999997, 4.126695, 3.9396874]"
"[2.16384, 4.0004100000000005, 2.9552313999999997]"
"[1.692765, 3.5689200000000003, 1.8716521999999995]"
"[4.356224999999999, 2.608245, 5.485486600000001]"
"[3.883545, 3.151095, 4.644706]"
"[3.3559799999999997, 3.4380900000000003, 3.7591069999999998]"
"[2.829285, 3.4972650000000005, 2.9137767999999995]"
"[2.3442750000000006, 3.3869400000000005, 2.1707642]"
"[1.9166699999999999, 3.160695, 1.5521637999999998]"
"[4.38222, 2.146485, 4.2486246]"
"[3.9388049999999994, 2.6088750000000007, 3.6201989999999995]"
"[3.4364850000000002, 2.8782600000000005, 2.9518676]"
"[2.9310149999999995, 2.9642999999999997, 2.3017345999999996]"
"[2.451075, 2.903595, 1.7205231999999997]"
"[2.0253300000000003, 2.741085, 1.2295778]"
"[4.18617, 1.7299199999999997, 3.1709986000000003]"
"[3.7903499999999997, 2.125335, 2.717297]"
"[3.3442050000000005, 2.3665650000000005, 2.2243429999999997]"
"[2.8813649999999997, 2.4645150000000005, 1.7446021999999997]"
"[2.4393299999999996, 2.443995, 1.3083729999999998]"
"[2.03796, 2.337585, 0.932063]"
"[3.849284999999999, 1.372365, 2.2874807999999995]"
"[3.5142600000000006, 1.6981649999999997, 1.9680408]"
"[3.1304399999999997, 1.9142399999999997, 1.6182056]"
"[2.7296699999999996, 2.0172900000000005, 1.2675959999999997]"
"[2.339985, 2.025495, 0.9489304000000001]"
"[1.9775399999999999, 1.9628849999999995, 0.664895]"
"[3.417075, 1.0723049999999998, 1.587157]"
"[3.1462200000000005, 1.342665, 1.3705669999999999]"
"[2.8309799999999994, 1.528125, 1.1277925999999998]"
"[2.49906, 1.6281750000000001, 0.8836872]"
"[2.1709199999999997, 1.6531349999999998, 0.6542712]"
"[1.8583200000000002, 1.6222500000000002, 0.45084599999999997]"
