"Sensor 8 Average (x, y, z)"
"[4.2746249999999995, -2.6583899999999994, 7.6918248]"
"[4.57794, -1.518765, -7.485544000000001]"
"[4.705395000000001, -0.1947, -7.231153599999998]"
"[4.629885, 1.1422799999999997, -7.4507444]"
"[4.37433, 2.3268150000000003, 7.753268599999999]"
"[3.91803, 3.354285, 6.2761974]"
"[4.790159999999999, -1.9474350000000002, 6.177340399999999]"
"[-4.7773200000000005, -0.95316, 6.593677200000001]"
"[-4.707674999999999, 0.14461500000000002, 6.6758604]"
"[-4.83894, 1.21788, 6.3997868]"
"[4.676699999999999, 2.138865, 5.830215599999999]"
"[4.230135, 2.82873, 5.059929599999999]"
"[4.778219999999999, -1.61475, 4.7382148]"
"[-4.811999999999999, -0.7993500000000001, 5.045579]"
"[-4.74654, 0.09725999999999999, 5.106321]"
"[-4.868669999999999, 0.9746850000000002, 4.9079294]"
"[4.670535, 1.7399849999999997, 4.4922702]"
"[4.251179999999999, 2.3241000000000005, 3.9152937999999993]"
"[4.523504999999999, -1.31511, 3.5066526]"
"[4.73304, -0.65667, 3.7237508]"
"[4.79073, 0.058335, 3.7700696000000002]"
"[4.681455, 0.76479, 3.6316214]"
"[4.42857, 1.3876950000000001, 3.3302345999999994]"
"[4.061025, 1.8752099999999994, 2.9222951999999993]"
"[4.125794999999999, -1.0565399999999998, 2.5048209999999997]"
"[4.299824999999999, -0.532425, 2.6536994000000003]"
"[4.346489999999999, 0.03320999999999999, 2.6858853999999996]"
"[4.25844, 0.5893349999999999, 2.5915538]"
"[4.045154999999999, 1.0890600000000001, 2.386483]"
"[3.73704, 1.489785, 2.1003664000000004]"
"[3.63501, -0.831315, 1.7229189999999996]"
"[3.7770449999999998, -0.423825, 1.8265918]"
"[3.81579, 0.01623000000000001, 1.8495818000000002]"
"[3.744359999999999, 0.4483649999999999, 1.7859116]"
"[3.5752349999999993, 0.84243, 1.6504884]"
"[3.325424999999999, 1.16508, 1.4535246000000002]"
