"Sensor 7 Average (x, y, z)"
"[-1.6934399999999996, -3.28149, -5.0246944000000004]"
"[-1.816245, -1.7742299999999998, -4.031357]"
"[-1.8561150000000002, -0.022515, -3.673318]"
"[-1.811085, 1.7358449999999996, -4.0251134]"
"[-1.681755, 3.2713500000000004, -5.0095936]"
"[-1.216845, 4.6833149999999995, -6.845187800000001]"
"[0.131565, -2.9415150000000003, -4.3800064]"
"[0.15465, -1.317015, -3.5332242000000003]"
"[0.17379, 0.49092, -3.3740849999999996]"
"[0.19383, 2.24118, -3.9370738]"
"[0.20134499999999994, 3.707204999999999, -5.113169600000002]"
"[0.19713000000000003, 4.721519999999999, -6.685008]"
"[1.7476199999999997, -2.867955, -4.818462]"
"[1.8681150000000002, -1.30125, -4.013158600000001]"
"[1.9108800000000001, 0.452745, -3.8593917999999996]"
"[1.872015, 2.1501900000000003, -4.394744200000001]"
"[1.7541000000000004, 3.56493, -5.5181566]"
"[1.5778200000000002, 4.5660300000000005, -7.0135956]"
"[3.12396, -2.6715299999999997, -5.8142678000000005]"
"[3.3224549999999997, -1.21821, -5.095721399999999]"
"[3.381405, 0.39971999999999996, -4.9576846]"
"[3.29262, 1.9686299999999997, -5.435610400000001]"
"[3.073095, 3.29094, -6.439015]"
"[2.75148, 4.228259999999999, -7.782139199999999]"
"[4.115024999999999, -2.39865, -7.184592799999998]"
"[4.36287, -1.1088900000000002, -6.581069]"
"[4.43025, 0.32994, -6.467280599999999]"
"[4.311105, 1.7252399999999999, -6.870864]"
"[4.027455, 2.91132, -7.711886600000002]"
"[3.617279999999999, 3.765585, 7.0136198]"
"[4.624185, -2.0478, 7.0780402]"
"[-4.9485149999999996, -0.9526049999999999, 7.549165800000001]"
"[-4.8767249999999995, 0.263925, 7.635317799999999]"
"[4.824990000000001, 1.44252, 7.3221456]"
"[4.51923, 2.4580349999999997, 6.661025799999999]"
"[4.079670000000001, 3.2055900000000004, 5.767392399999999]"
