"Sensor 2 Average (x, y, z)"
"[0.25614, 0.33866999999999997, 0.20623239999999998]"
"[0.25617, 0.34062000000000003, 0.207394]"
"[0.25758, 0.34143, 0.20574839999999997]"
"[0.25656, 0.3408, 0.20821680000000004]"
"[0.25464000000000003, 0.34152000000000005, 0.206426]"
"[0.25640999999999997, 0.34112999999999993, 0.2074424]"
