"Sensor 3 Average (x, y, z)"
"[-0.3531599999999999, -0.25845, 0.2175096]"
"[-0.35256, -0.25686, 0.2182356]"
"[-0.35235, -0.25899, 0.21915519999999997]"
"[-0.35252999999999995, -0.25911000000000006, 0.21813880000000002]"
"[-0.35106, -0.25917, 0.21591239999999998]"
"[-0.35091, -0.25640999999999997, 0.21959080000000003]"
