"Sensor 4 Average (x, y, z)"
"[0.34313999999999995, -0.40212000000000003, 0.3635323999999999]"
"[0.34532999999999997, -0.4030499999999999, 0.36251599999999995]"
"[0.34248, -0.40386, 0.3635324]"
"[0.34284, -0.40424999999999994, 0.3643552]"
"[0.3446699999999999, -0.40386, 0.3629032]"
"[0.34382999999999997, -0.4065899999999999, 0.36338719999999997]"
