values,,position,position,position,Magnetometer,Magnetometer,Magnetometer
axis,,x,y,z,x,y,z
Sensor,Sample,,,,,,
0,0,0,0,0,-0.028736687477047374,0.06938425755906476,-0.05603501040519036
0,1,0,0,0,-0.02832660056310442,0.0697821030725915,-0.055943199902068794
0,2,0,0,0,-0.028534704370179947,0.06959236136614029,-0.05589423430040397
0,3,0,0,0,-0.028534704370179947,0.06959236136614029,-0.05589423430040397
0,4,0,0,0,-0.02843065246664218,0.06955563716489166,-0.0559309585016526
0,5,0,0,0,-0.028589790672052882,0.0694393438609377,-0.05584526869873914
0,6,0,0,0,-0.028589790672052882,0.0694393438609377,-0.0561023381074795
0,7,0,0,0,-0.028638756273717713,0.06956787856530787,-0.0561023381074795
0,8,0,0,0,-0.028773411678295994,0.06935365405802424,-0.0561023381074795
0,9,0,0,0,-0.02860815277267719,0.0696168441669727,-0.05580854449749051
0,10,0,0,0,-0.02860815277267719,0.0696168441669727,-0.05580854449749051
0,11,0,0,0,-0.028485738768515116,0.06960460276655649,-0.0559309585016526
0,12,0,0,0,-0.028553066470804262,0.06938425755906476,-0.05591871710123638
0,13,0,0,0,-0.028553066470804262,0.06938425755906476,-0.05591871710123638
0,14,0,0,0,-0.028583669971844777,0.0694454645611458,-0.05609009670706329
0,15,0,0,0,-0.028822377279960825,0.06952503366385114,-0.05602276900477414
0,16,0,0,0,-0.028822377279960825,0.06952503366385114,-0.05602276900477414
0,17,0,0,0,-0.028583669971844777,0.06937813685885666,-0.056181907210184845
0,18,0,0,0,-0.028785653078712205,0.06923124005386216,-0.0559309585016526
0,19,0,0,0,-0.028785653078712205,0.06923124005386216,-0.0559309585016526
0,20,0,0,0,-0.02865711837434202,0.0696107234667646,-0.05560656139062309
0,21,0,0,0,-0.028822377279960825,0.06954951646468356,-0.055698371893744644
0,22,0,0,0,-0.028822377279960825,0.06954951646468356,-0.055698371893744644
0,23,0,0,0,-0.028724446076631167,0.06946994736197822,-0.055900355000612065
0,24,0,0,0,-0.028418411066225974,0.06925572285469458,-0.05596156200269311
0,25,0,0,0,-0.028418411066225974,0.06925572285469458,-0.05596156200269311
0,26,0,0,0,-0.028589790672052882,0.06973313747092667,-0.05564940629207982
0,27,0,0,0,-0.028602032072469093,0.06957399926551597,-0.05586975149957155
0,28,0,0,0,-0.028602032072469093,0.06942098176031339,-0.05591871710123638
0,29,0,0,0,-0.02865711837434202,0.06942098176031339,-0.05591871710123638
0,30,0,0,0,-0.028534704370179947,0.06939649895948097,-0.05591871710123638
0,31,0,0,0,-0.028804015179336517,0.06959236136614029,-0.055998286203941726
0,32,0,0,0,-0.028804015179336517,0.06959236136614029,-0.055998286203941726
0,33,0,0,0,-0.02856530787122047,0.06967193046884564,-0.05591871710123638
0,34,0,0,0,-0.028308238462480106,0.06928020565552699,-0.056322683314971235
0,35,0,0,0,-0.028308238462480106,0.06928020565552699,-0.056322683314971235
0,36,0,0,0,-0.02834496266372873,0.06939037825927286,-0.055943199902068794
0,37,0,0,0,-0.028632635573509608,0.06932917125719182,-0.055943199902068794
0,38,0,0,0,-0.028632635573509608,0.06932917125719182,-0.055943199902068794
0,39,0,0,0,-0.028497980168931326,0.0694454645611458,-0.05591259640102828
0,40,0,0,0,-0.02879789447912841,0.06960460276655649,-0.056083976006855184
0,41,0,0,0,-0.02879789447912841,0.06960460276655649,-0.056083976006855184
0,42,0,0,0,-0.028638756273717713,0.06947606806218631,-0.05585138939894724
0,43,0,0,0,-0.028553066470804262,0.06962296486718081,-0.05602276900477414
0,44,0,0,0,-0.028553066470804262,0.06962296486718081,-0.05602276900477414
0,45,0,0,0,-0.02869996327579875,0.0694515852613539,-0.055551475088750156
0,46,0,0,0,-0.028638756273717713,0.06942098176031339,-0.056083976006855184
0,47,0,0,0,-0.028644876973925815,0.06960460276655649,-0.05585138939894724
0,48,0,0,0,-0.028497980168931326,0.06958011996572408,-0.05597380340310931
0,49,0,0,0,-0.02869996327579875,0.06946382666177012,-0.055943199902068794
0,50,0,0,0,-0.028883584282041862,0.06947606806218631,-0.05589423430040397
0,51,0,0,0,-0.028773411678295994,0.06951891296364304,-0.055545354388542044
0,52,0,0,0,-0.028773411678295994,0.06937813685885666,-0.05574733749540948
0,53,0,0,0,-0.028626514873301506,0.06937813685885666,-0.05574733749540948
0,54,0,0,0,-0.02857142857142857,0.06956787856530787,-0.05596156200269311
0,55,0,0,0,-0.02874280817725548,0.06931080915656751,-0.05601664830456604
0,56,0,0,0,-0.028491859468723225,0.06943322316072958,-0.05577182029624189
0,57,0,0,0,-0.028369445464561143,0.06928020565552699,-0.05577182029624189
0,58,0,0,0,-0.028644876973925815,0.06965356836822131,-0.05598604480352552
0,59,0,0,0,-0.028602032072469093,0.0694454645611458,-0.05585138939894724
0,60,0,0,0,-0.028595911372260984,0.06920063655282165,-0.055900355000612065
0,61,0,0,0,-0.028546945770596154,0.06946994736197822,-0.05595544130248501
0,62,0,0,0,-0.02881013587954462,0.06972089607051046,-0.055692251193536546
0,63,0,0,0,-0.02851634226955564,0.06962296486718081,-0.05609009670706329
0,64,0,0,0,-0.02851634226955564,0.06941486106010528,-0.05588811360019587
0,65,0,0,0,-0.02881013587954462,0.06941486106010528,-0.05588811360019587
0,66,0,0,0,-0.028755049577671686,0.06951279226343494,-0.055937079201860695
0,67,0,0,0,-0.028534704370179947,0.06941486106010528,-0.05595544130248501
0,68,0,0,0,-0.028595911372260984,0.06928020565552699,-0.05605337250581467
0,69,0,0,0,-0.028583669971844777,0.06957399926551597,-0.056077855306647086
0,70,0,0,0,-0.028308238462480106,0.06928020565552699,-0.05601664830456604
0,71,0,0,0,-0.02857142857142857,0.06929856775615131,-0.05526380217896928
0,72,0,0,0,-0.02865711837434202,0.06953727506426735,-0.05600440690414984
0,73,0,0,0,-0.02843677316685029,0.06942710246052149,-0.055686130493328434
0,74,0,0,0,-0.0286203941730934,0.06939037825927286,-0.05612682090831191
